"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
30,"SLX-9242.D707_D504","3",161000001,166500000,1.296,13.84,9,4500000,9,2,0.05
31,"SLX-9242.D707_D504","3",166500001,170500000,1.954,40.16,8,4000000,8,2,0.05
32,"SLX-9242.D707_D504","3",170500001,197500000,1.055,4.2,46,23000000,46,2,0.05
33,"SLX-9242.D707_D504","4",500001,68000000,1.006,2.24,104,52000000,104,2,0.05
34,"SLX-9242.D707_D504","4",68500001,109000000,1.048,3.92,69,34500000,69,2,0.05
35,"SLX-9242.D707_D504","4",109000001,190000000,0.998,1.92,143,71500000,143,2,0.05
36,"SLX-9242.D707_D504","5",500001,180500000,0.894,-2.24,299,149500000,299,2,0.05
37,"SLX-9242.D707_D504","6",500001,170500000,1.081,5.24,283,141500000,283,2,0.05
38,"SLX-9242.D707_D504","7",1,159000000,1.122,6.88,251,125500000,251,2,0.05
39,"SLX-9242.D707_D504","8",500001,117500000,1.086,5.44,194,97000000,194,2,0.05
40,"SLX-9242.D707_D504","8",118000001,146364022,1.237,11.48,49,24364022,48.728044,2,0.05
41,"SLX-9242.D707_D504","9",500001,102500000,1.026,3.04,119,59500000,119,2,0.05
42,"SLX-9242.D707_D504","9",102500001,140500000,1.09,5.6,65,32500000,65,2,0.05
43,"SLX-9242.D707_D504","1",1000001,235500000,1.001,2.02,348,174000000,348,2,0.1
44,"SLX-9242.D707_D504","1",235500001,248500000,0.94,0.799999999999999,19,9500000,19,2,0.1
45,"SLX-9242.D707_D504","10",1,134000000,1.018,2.36,210,105000000,210,2,0.1
46,"SLX-9242.D707_D504","11",500001,134500000,0.995,1.9,215,107500000,215,2,0.1
47,"SLX-9242.D707_D504","12",1000001,30500000,1.012,2.24,51,25500000,51,2,0.1
48,"SLX-9242.D707_D504","12",31500001,45500000,0.954,1.08,16,8000000,16,2,0.1
49,"SLX-9242.D707_D504","12",45500001,59500000,1.008,2.16,21,10500000,21,2,0.1
50,"SLX-9242.D707_D504","12",59500001,88500000,0.955,1.1,49,24500000,49,2,0.1
51,"SLX-9242.D707_D504","12",88500001,93000000,1.054,3.08,8,4000000,8,2,0.1
52,"SLX-9242.D707_D504","12",93000001,125000000,0.954,1.08,57,28500000,57,2,0.1
53,"SLX-9242.D707_D504","12",126000001,133500000,0.89,-0.2,11,5500000,11,2,0.1
54,"SLX-9242.D707_D504","13",20000001,115169878,0.982,1.64,166,82669878,165.339756,2,0.1
55,"SLX-9242.D707_D504","14",20500001,106000000,0.997,1.94,150,75000000,150,2,0.1
56,"SLX-9242.D707_D504","15",22000001,102500000,0.938,0.759999999999999,134,67000000,134,2,0.1
57,"SLX-9242.D707_D504","16",500001,28000000,0.919,0.380000000000001,37,18500000,37,2,0.1
58,"SLX-9242.D707_D504","16",28500001,90000000,1.003,2.06,81,40500000,81,2,0.1
59,"SLX-9242.D707_D504","17",1,8500000,0.893,-0.14,16,8000000,16,2,0.1
60,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-1.82,14,7000000,14,2,0.1
61,"SLX-9242.D707_D504","17",16000001,81000000,0.898,-0.0399999999999996,91,45500000,91,2,0.1
62,"SLX-9242.D707_D504","18",500001,78077248,0.959,1.18,127,63077248,126.154496,2,0.1
63,"SLX-9242.D707_D504","19",1000001,39000000,0.906,0.120000000000001,52,26000000,52,2,0.1
64,"SLX-9242.D707_D504","19",39000001,59000000,0.971,1.42,27,13500000,27,2,0.1
65,"SLX-9242.D707_D504","2",1000001,243000000,0.979,1.58,385,192500000,385,2,0.1
66,"SLX-9242.D707_D504","20",1,62500000,0.98,1.6,106,53000000,106,2,0.1
67,"SLX-9242.D707_D504","21",15500001,48000000,0.91,0.200000000000001,51,25500000,51,2,0.1
68,"SLX-9242.D707_D504","22",19000001,51000000,0.882,-0.36,54,27000000,54,2,0.1
69,"SLX-9242.D707_D504","3",1,29500000,1.098,3.96,49,24500000,49,2,0.1
70,"SLX-9242.D707_D504","3",29500001,73000000,1.151,5.02,81,40500000,81,2,0.1
71,"SLX-9242.D707_D504","3",73500001,160000000,1.04,2.8,142,71000000,142,2,0.1
72,"SLX-9242.D707_D504","3",161000001,166500000,1.296,7.92,9,4500000,9,2,0.1
73,"SLX-9242.D707_D504","3",166500001,170500000,1.954,21.08,8,4000000,8,2,0.1
74,"SLX-9242.D707_D504","3",170500001,197500000,1.055,3.1,46,23000000,46,2,0.1
75,"SLX-9242.D707_D504","4",500001,68000000,1.006,2.12,104,52000000,104,2,0.1
76,"SLX-9242.D707_D504","4",68500001,109000000,1.048,2.96,69,34500000,69,2,0.1
77,"SLX-9242.D707_D504","4",109000001,190000000,0.998,1.96,143,71500000,143,2,0.1
78,"SLX-9242.D707_D504","5",500001,180500000,0.894,-0.12,299,149500000,299,2,0.1
79,"SLX-9242.D707_D504","6",500001,170500000,1.081,3.62,283,141500000,283,2,0.1
80,"SLX-9242.D707_D504","7",1,159000000,1.122,4.44,251,125500000,251,2,0.1
81,"SLX-9242.D707_D504","8",500001,117500000,1.086,3.72,194,97000000,194,2,0.1
82,"SLX-9242.D707_D504","8",118000001,146364022,1.237,6.74,49,24364022,48.728044,2,0.1
83,"SLX-9242.D707_D504","9",500001,102500000,1.026,2.52,119,59500000,119,2,0.1
84,"SLX-9242.D707_D504","9",102500001,140500000,1.09,3.8,65,32500000,65,2,0.1
85,"SLX-9242.D707_D504","1",1000001,235500000,1.001,2.01333333333333,348,174000000,348,2,0.15
86,"SLX-9242.D707_D504","1",235500001,248500000,0.94,1.2,19,9500000,19,2,0.15
87,"SLX-9242.D707_D504","10",1,134000000,1.018,2.24,210,105000000,210,2,0.15
88,"SLX-9242.D707_D504","11",500001,134500000,0.995,1.93333333333333,215,107500000,215,2,0.15
89,"SLX-9242.D707_D504","12",1000001,30500000,1.012,2.16,51,25500000,51,2,0.15
90,"SLX-9242.D707_D504","12",31500001,45500000,0.954,1.38666666666667,16,8000000,16,2,0.15
91,"SLX-9242.D707_D504","12",45500001,59500000,1.008,2.10666666666667,21,10500000,21,2,0.15
92,"SLX-9242.D707_D504","12",59500001,88500000,0.955,1.4,49,24500000,49,2,0.15
93,"SLX-9242.D707_D504","12",88500001,93000000,1.054,2.72,8,4000000,8,2,0.15
94,"SLX-9242.D707_D504","12",93000001,125000000,0.954,1.38666666666667,57,28500000,57,2,0.15
95,"SLX-9242.D707_D504","12",126000001,133500000,0.89,0.533333333333333,11,5500000,11,2,0.15
96,"SLX-9242.D707_D504","13",20000001,115169878,0.982,1.76,166,82669878,165.339756,2,0.15
97,"SLX-9242.D707_D504","14",20500001,106000000,0.997,1.96,150,75000000,150,2,0.15
98,"SLX-9242.D707_D504","15",22000001,102500000,0.938,1.17333333333333,134,67000000,134,2,0.15
99,"SLX-9242.D707_D504","16",500001,28000000,0.919,0.92,37,18500000,37,2,0.15
100,"SLX-9242.D707_D504","16",28500001,90000000,1.003,2.04,81,40500000,81,2,0.15
101,"SLX-9242.D707_D504","17",1,8500000,0.893,0.573333333333333,16,8000000,16,2,0.15
102,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-0.546666666666666,14,7000000,14,2,0.15
103,"SLX-9242.D707_D504","17",16000001,81000000,0.898,0.64,91,45500000,91,2,0.15
104,"SLX-9242.D707_D504","18",500001,78077248,0.959,1.45333333333333,127,63077248,126.154496,2,0.15
105,"SLX-9242.D707_D504","19",1000001,39000000,0.906,0.746666666666667,52,26000000,52,2,0.15
106,"SLX-9242.D707_D504","19",39000001,59000000,0.971,1.61333333333333,27,13500000,27,2,0.15
107,"SLX-9242.D707_D504","2",1000001,243000000,0.979,1.72,385,192500000,385,2,0.15
108,"SLX-9242.D707_D504","20",1,62500000,0.98,1.73333333333333,106,53000000,106,2,0.15
109,"SLX-9242.D707_D504","21",15500001,48000000,0.91,0.8,51,25500000,51,2,0.15
110,"SLX-9242.D707_D504","22",19000001,51000000,0.882,0.426666666666667,54,27000000,54,2,0.15
111,"SLX-9242.D707_D504","3",1,29500000,1.098,3.30666666666667,49,24500000,49,2,0.15
112,"SLX-9242.D707_D504","3",29500001,73000000,1.151,4.01333333333333,81,40500000,81,2,0.15
113,"SLX-9242.D707_D504","3",73500001,160000000,1.04,2.53333333333333,142,71000000,142,2,0.15
114,"SLX-9242.D707_D504","3",161000001,166500000,1.296,5.94666666666667,9,4500000,9,2,0.15
115,"SLX-9242.D707_D504","3",166500001,170500000,1.954,14.72,8,4000000,8,2,0.15
116,"SLX-9242.D707_D504","3",170500001,197500000,1.055,2.73333333333333,46,23000000,46,2,0.15
117,"SLX-9242.D707_D504","4",500001,68000000,1.006,2.08,104,52000000,104,2,0.15
118,"SLX-9242.D707_D504","4",68500001,109000000,1.048,2.64,69,34500000,69,2,0.15
119,"SLX-9242.D707_D504","4",109000001,190000000,0.998,1.97333333333333,143,71500000,143,2,0.15
120,"SLX-9242.D707_D504","5",500001,180500000,0.894,0.586666666666667,299,149500000,299,2,0.15
121,"SLX-9242.D707_D504","6",500001,170500000,1.081,3.08,283,141500000,283,2,0.15
122,"SLX-9242.D707_D504","7",1,159000000,1.122,3.62666666666667,251,125500000,251,2,0.15
123,"SLX-9242.D707_D504","8",500001,117500000,1.086,3.14666666666667,194,97000000,194,2,0.15
124,"SLX-9242.D707_D504","8",118000001,146364022,1.237,5.16,49,24364022,48.728044,2,0.15
125,"SLX-9242.D707_D504","9",500001,102500000,1.026,2.34666666666667,119,59500000,119,2,0.15
126,"SLX-9242.D707_D504","9",102500001,140500000,1.09,3.2,65,32500000,65,2,0.15
127,"SLX-9242.D707_D504","1",1000001,235500000,1.001,2.5405,348,174000000,348,2.5,0.05
128,"SLX-9242.D707_D504","1",235500001,248500000,0.94,0.0699999999999976,19,9500000,19,2.5,0.05
129,"SLX-9242.D707_D504","10",1,134000000,1.018,3.229,210,105000000,210,2.5,0.05
130,"SLX-9242.D707_D504","11",500001,134500000,0.995,2.2975,215,107500000,215,2.5,0.05
131,"SLX-9242.D707_D504","12",1000001,30500000,1.012,2.986,51,25500000,51,2.5,0.05
132,"SLX-9242.D707_D504","12",31500001,45500000,0.954,0.636999999999998,16,8000000,16,2.5,0.05
133,"SLX-9242.D707_D504","12",45500001,59500000,1.008,2.824,21,10500000,21,2.5,0.05
134,"SLX-9242.D707_D504","12",59500001,88500000,0.955,0.677499999999998,49,24500000,49,2.5,0.05
135,"SLX-9242.D707_D504","12",88500001,93000000,1.054,4.687,8,4000000,8,2.5,0.05
136,"SLX-9242.D707_D504","12",93000001,125000000,0.954,0.636999999999998,57,28500000,57,2.5,0.05
137,"SLX-9242.D707_D504","12",126000001,133500000,0.89,-1.955,11,5500000,11,2.5,0.05
138,"SLX-9242.D707_D504","13",20000001,115169878,0.982,1.771,166,82669878,165.339756,2.5,0.05
139,"SLX-9242.D707_D504","14",20500001,106000000,0.997,2.3785,150,75000000,150,2.5,0.05
140,"SLX-9242.D707_D504","15",22000001,102500000,0.938,-0.0110000000000023,134,67000000,134,2.5,0.05
141,"SLX-9242.D707_D504","16",500001,28000000,0.919,-0.780499999999998,37,18500000,37,2.5,0.05
142,"SLX-9242.D707_D504","16",28500001,90000000,1.003,2.6215,81,40500000,81,2.5,0.05
143,"SLX-9242.D707_D504","17",1,8500000,0.893,-1.8335,16,8000000,16,2.5,0.05
144,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-5.2355,14,7000000,14,2.5,0.05
145,"SLX-9242.D707_D504","17",16000001,81000000,0.898,-1.631,91,45500000,91,2.5,0.05
146,"SLX-9242.D707_D504","18",500001,78077248,0.959,0.839499999999999,127,63077248,126.154496,2.5,0.05
147,"SLX-9242.D707_D504","19",1000001,39000000,0.906,-1.307,52,26000000,52,2.5,0.05
148,"SLX-9242.D707_D504","19",39000001,59000000,0.971,1.3255,27,13500000,27,2.5,0.05
149,"SLX-9242.D707_D504","2",1000001,243000000,0.979,1.6495,385,192500000,385,2.5,0.05
150,"SLX-9242.D707_D504","20",1,62500000,0.98,1.69,106,53000000,106,2.5,0.05
151,"SLX-9242.D707_D504","21",15500001,48000000,0.91,-1.145,51,25500000,51,2.5,0.05
152,"SLX-9242.D707_D504","22",19000001,51000000,0.882,-2.279,54,27000000,54,2.5,0.05
153,"SLX-9242.D707_D504","3",1,29500000,1.098,6.469,49,24500000,49,2.5,0.05
154,"SLX-9242.D707_D504","3",29500001,73000000,1.151,8.6155,81,40500000,81,2.5,0.05
155,"SLX-9242.D707_D504","3",73500001,160000000,1.04,4.12,142,71000000,142,2.5,0.05
156,"SLX-9242.D707_D504","3",161000001,166500000,1.296,14.488,9,4500000,9,2.5,0.05
157,"SLX-9242.D707_D504","3",166500001,170500000,1.954,41.137,8,4000000,8,2.5,0.05
158,"SLX-9242.D707_D504","3",170500001,197500000,1.055,4.7275,46,23000000,46,2.5,0.05
159,"SLX-9242.D707_D504","4",500001,68000000,1.006,2.743,104,52000000,104,2.5,0.05
160,"SLX-9242.D707_D504","4",68500001,109000000,1.048,4.444,69,34500000,69,2.5,0.05
161,"SLX-9242.D707_D504","4",109000001,190000000,0.998,2.419,143,71500000,143,2.5,0.05
162,"SLX-9242.D707_D504","5",500001,180500000,0.894,-1.793,299,149500000,299,2.5,0.05
163,"SLX-9242.D707_D504","6",500001,170500000,1.081,5.7805,283,141500000,283,2.5,0.05
164,"SLX-9242.D707_D504","7",1,159000000,1.122,7.441,251,125500000,251,2.5,0.05
165,"SLX-9242.D707_D504","8",500001,117500000,1.086,5.983,194,97000000,194,2.5,0.05
166,"SLX-9242.D707_D504","8",118000001,146364022,1.237,12.0985,49,24364022,48.728044,2.5,0.05
167,"SLX-9242.D707_D504","9",500001,102500000,1.026,3.553,119,59500000,119,2.5,0.05
168,"SLX-9242.D707_D504","9",102500001,140500000,1.09,6.145,65,32500000,65,2.5,0.05
169,"SLX-9242.D707_D504","1",1000001,235500000,1.001,2.5205,348,174000000,348,2.5,0.1
170,"SLX-9242.D707_D504","1",235500001,248500000,0.94,1.27,19,9500000,19,2.5,0.1
171,"SLX-9242.D707_D504","10",1,134000000,1.018,2.869,210,105000000,210,2.5,0.1
172,"SLX-9242.D707_D504","11",500001,134500000,0.995,2.3975,215,107500000,215,2.5,0.1
173,"SLX-9242.D707_D504","12",1000001,30500000,1.012,2.746,51,25500000,51,2.5,0.1
174,"SLX-9242.D707_D504","12",31500001,45500000,0.954,1.557,16,8000000,16,2.5,0.1
175,"SLX-9242.D707_D504","12",45500001,59500000,1.008,2.664,21,10500000,21,2.5,0.1
176,"SLX-9242.D707_D504","12",59500001,88500000,0.955,1.5775,49,24500000,49,2.5,0.1
177,"SLX-9242.D707_D504","12",88500001,93000000,1.054,3.607,8,4000000,8,2.5,0.1
178,"SLX-9242.D707_D504","12",93000001,125000000,0.954,1.557,57,28500000,57,2.5,0.1
179,"SLX-9242.D707_D504","12",126000001,133500000,0.89,0.245,11,5500000,11,2.5,0.1
180,"SLX-9242.D707_D504","13",20000001,115169878,0.982,2.131,166,82669878,165.339756,2.5,0.1
181,"SLX-9242.D707_D504","14",20500001,106000000,0.997,2.4385,150,75000000,150,2.5,0.1
182,"SLX-9242.D707_D504","15",22000001,102500000,0.938,1.229,134,67000000,134,2.5,0.1
183,"SLX-9242.D707_D504","16",500001,28000000,0.919,0.839500000000001,37,18500000,37,2.5,0.1
184,"SLX-9242.D707_D504","16",28500001,90000000,1.003,2.5615,81,40500000,81,2.5,0.1
185,"SLX-9242.D707_D504","17",1,8500000,0.893,0.3065,16,8000000,16,2.5,0.1
186,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-1.4155,14,7000000,14,2.5,0.1
187,"SLX-9242.D707_D504","17",16000001,81000000,0.898,0.409,91,45500000,91,2.5,0.1
188,"SLX-9242.D707_D504","18",500001,78077248,0.959,1.6595,127,63077248,126.154496,2.5,0.1
189,"SLX-9242.D707_D504","19",1000001,39000000,0.906,0.573000000000001,52,26000000,52,2.5,0.1
190,"SLX-9242.D707_D504","19",39000001,59000000,0.971,1.9055,27,13500000,27,2.5,0.1
191,"SLX-9242.D707_D504","2",1000001,243000000,0.979,2.0695,385,192500000,385,2.5,0.1
192,"SLX-9242.D707_D504","20",1,62500000,0.98,2.09,106,53000000,106,2.5,0.1
193,"SLX-9242.D707_D504","21",15500001,48000000,0.91,0.655000000000001,51,25500000,51,2.5,0.1
194,"SLX-9242.D707_D504","22",19000001,51000000,0.882,0.081,54,27000000,54,2.5,0.1
195,"SLX-9242.D707_D504","3",1,29500000,1.098,4.509,49,24500000,49,2.5,0.1
196,"SLX-9242.D707_D504","3",29500001,73000000,1.151,5.5955,81,40500000,81,2.5,0.1
197,"SLX-9242.D707_D504","3",73500001,160000000,1.04,3.32,142,71000000,142,2.5,0.1
198,"SLX-9242.D707_D504","3",161000001,166500000,1.296,8.568,9,4500000,9,2.5,0.1
199,"SLX-9242.D707_D504","3",166500001,170500000,1.954,22.057,8,4000000,8,2.5,0.1
200,"SLX-9242.D707_D504","3",170500001,197500000,1.055,3.6275,46,23000000,46,2.5,0.1
201,"SLX-9242.D707_D504","4",500001,68000000,1.006,2.623,104,52000000,104,2.5,0.1
202,"SLX-9242.D707_D504","4",68500001,109000000,1.048,3.484,69,34500000,69,2.5,0.1
203,"SLX-9242.D707_D504","4",109000001,190000000,0.998,2.459,143,71500000,143,2.5,0.1
204,"SLX-9242.D707_D504","5",500001,180500000,0.894,0.327,299,149500000,299,2.5,0.1
205,"SLX-9242.D707_D504","6",500001,170500000,1.081,4.1605,283,141500000,283,2.5,0.1
206,"SLX-9242.D707_D504","7",1,159000000,1.122,5.001,251,125500000,251,2.5,0.1
207,"SLX-9242.D707_D504","8",500001,117500000,1.086,4.263,194,97000000,194,2.5,0.1
208,"SLX-9242.D707_D504","8",118000001,146364022,1.237,7.3585,49,24364022,48.728044,2.5,0.1
209,"SLX-9242.D707_D504","9",500001,102500000,1.026,3.033,119,59500000,119,2.5,0.1
210,"SLX-9242.D707_D504","9",102500001,140500000,1.09,4.345,65,32500000,65,2.5,0.1
211,"SLX-9242.D707_D504","1",1000001,235500000,1.001,2.51383333333333,348,174000000,348,2.5,0.15
212,"SLX-9242.D707_D504","1",235500001,248500000,0.94,1.67,19,9500000,19,2.5,0.15
213,"SLX-9242.D707_D504","10",1,134000000,1.018,2.749,210,105000000,210,2.5,0.15
214,"SLX-9242.D707_D504","11",500001,134500000,0.995,2.43083333333333,215,107500000,215,2.5,0.15
215,"SLX-9242.D707_D504","12",1000001,30500000,1.012,2.666,51,25500000,51,2.5,0.15
216,"SLX-9242.D707_D504","12",31500001,45500000,0.954,1.86366666666667,16,8000000,16,2.5,0.15
217,"SLX-9242.D707_D504","12",45500001,59500000,1.008,2.61066666666667,21,10500000,21,2.5,0.15
218,"SLX-9242.D707_D504","12",59500001,88500000,0.955,1.8775,49,24500000,49,2.5,0.15
219,"SLX-9242.D707_D504","12",88500001,93000000,1.054,3.247,8,4000000,8,2.5,0.15
220,"SLX-9242.D707_D504","12",93000001,125000000,0.954,1.86366666666667,57,28500000,57,2.5,0.15
221,"SLX-9242.D707_D504","12",126000001,133500000,0.89,0.978333333333333,11,5500000,11,2.5,0.15
222,"SLX-9242.D707_D504","13",20000001,115169878,0.982,2.251,166,82669878,165.339756,2.5,0.15
223,"SLX-9242.D707_D504","14",20500001,106000000,0.997,2.4585,150,75000000,150,2.5,0.15
224,"SLX-9242.D707_D504","15",22000001,102500000,0.938,1.64233333333333,134,67000000,134,2.5,0.15
225,"SLX-9242.D707_D504","16",500001,28000000,0.919,1.3795,37,18500000,37,2.5,0.15
226,"SLX-9242.D707_D504","16",28500001,90000000,1.003,2.5415,81,40500000,81,2.5,0.15
227,"SLX-9242.D707_D504","17",1,8500000,0.893,1.01983333333333,16,8000000,16,2.5,0.15
228,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-0.142166666666666,14,7000000,14,2.5,0.15
229,"SLX-9242.D707_D504","17",16000001,81000000,0.898,1.089,91,45500000,91,2.5,0.15
230,"SLX-9242.D707_D504","18",500001,78077248,0.959,1.93283333333333,127,63077248,126.154496,2.5,0.15
231,"SLX-9242.D707_D504","19",1000001,39000000,0.906,1.19966666666667,52,26000000,52,2.5,0.15
232,"SLX-9242.D707_D504","19",39000001,59000000,0.971,2.09883333333333,27,13500000,27,2.5,0.15
233,"SLX-9242.D707_D504","2",1000001,243000000,0.979,2.2095,385,192500000,385,2.5,0.15
234,"SLX-9242.D707_D504","20",1,62500000,0.98,2.22333333333333,106,53000000,106,2.5,0.15
235,"SLX-9242.D707_D504","21",15500001,48000000,0.91,1.255,51,25500000,51,2.5,0.15
236,"SLX-9242.D707_D504","22",19000001,51000000,0.882,0.867666666666667,54,27000000,54,2.5,0.15
237,"SLX-9242.D707_D504","3",1,29500000,1.098,3.85566666666667,49,24500000,49,2.5,0.15
238,"SLX-9242.D707_D504","3",29500001,73000000,1.151,4.58883333333333,81,40500000,81,2.5,0.15
239,"SLX-9242.D707_D504","3",73500001,160000000,1.04,3.05333333333333,142,71000000,142,2.5,0.15
240,"SLX-9242.D707_D504","3",161000001,166500000,1.296,6.59466666666667,9,4500000,9,2.5,0.15
241,"SLX-9242.D707_D504","3",166500001,170500000,1.954,15.697,8,4000000,8,2.5,0.15
242,"SLX-9242.D707_D504","3",170500001,197500000,1.055,3.26083333333333,46,23000000,46,2.5,0.15
243,"SLX-9242.D707_D504","4",500001,68000000,1.006,2.583,104,52000000,104,2.5,0.15
244,"SLX-9242.D707_D504","4",68500001,109000000,1.048,3.164,69,34500000,69,2.5,0.15
245,"SLX-9242.D707_D504","4",109000001,190000000,0.998,2.47233333333333,143,71500000,143,2.5,0.15
246,"SLX-9242.D707_D504","5",500001,180500000,0.894,1.03366666666667,299,149500000,299,2.5,0.15
247,"SLX-9242.D707_D504","6",500001,170500000,1.081,3.6205,283,141500000,283,2.5,0.15
248,"SLX-9242.D707_D504","7",1,159000000,1.122,4.18766666666667,251,125500000,251,2.5,0.15
249,"SLX-9242.D707_D504","8",500001,117500000,1.086,3.68966666666667,194,97000000,194,2.5,0.15
250,"SLX-9242.D707_D504","8",118000001,146364022,1.237,5.7785,49,24364022,48.728044,2.5,0.15
251,"SLX-9242.D707_D504","9",500001,102500000,1.026,2.85966666666667,119,59500000,119,2.5,0.15
252,"SLX-9242.D707_D504","9",102500001,140500000,1.09,3.745,65,32500000,65,2.5,0.15
253,"SLX-9242.D707_D504","1",1000001,235500000,1.001,3.041,348,174000000,348,3,0.05
254,"SLX-9242.D707_D504","1",235500001,248500000,0.94,0.539999999999998,19,9500000,19,3,0.05
255,"SLX-9242.D707_D504","10",1,134000000,1.018,3.738,210,105000000,210,3,0.05
256,"SLX-9242.D707_D504","11",500001,134500000,0.995,2.795,215,107500000,215,3,0.05
257,"SLX-9242.D707_D504","12",1000001,30500000,1.012,3.492,51,25500000,51,3,0.05
258,"SLX-9242.D707_D504","12",31500001,45500000,0.954,1.114,16,8000000,16,3,0.05
259,"SLX-9242.D707_D504","12",45500001,59500000,1.008,3.328,21,10500000,21,3,0.05
260,"SLX-9242.D707_D504","12",59500001,88500000,0.955,1.155,49,24500000,49,3,0.05
261,"SLX-9242.D707_D504","12",88500001,93000000,1.054,5.214,8,4000000,8,3,0.05
262,"SLX-9242.D707_D504","12",93000001,125000000,0.954,1.114,57,28500000,57,3,0.05
263,"SLX-9242.D707_D504","12",126000001,133500000,0.89,-1.51,11,5500000,11,3,0.05
264,"SLX-9242.D707_D504","13",20000001,115169878,0.982,2.262,166,82669878,165.339756,3,0.05
265,"SLX-9242.D707_D504","14",20500001,106000000,0.997,2.877,150,75000000,150,3,0.05
266,"SLX-9242.D707_D504","15",22000001,102500000,0.938,0.457999999999998,134,67000000,134,3,0.05
267,"SLX-9242.D707_D504","16",500001,28000000,0.919,-0.320999999999998,37,18500000,37,3,0.05
268,"SLX-9242.D707_D504","16",28500001,90000000,1.003,3.123,81,40500000,81,3,0.05
269,"SLX-9242.D707_D504","17",1,8500000,0.893,-1.387,16,8000000,16,3,0.05
270,"SLX-9242.D707_D504","17",8500001,15500000,0.809,-4.831,14,7000000,14,3,0.05
271,"SLX-9242.D707_D504","17",16000001,81000000,0.898,-1.182,91,45500000,91,3,0.05
272,"SLX-9242.D707_D504","18",500001,78077248,0.959,1.319,127,63077248,126.154496,3,0.05
273,"SLX-9242.D707_D504","19",1000001,39000000,0.906,-0.853999999999999,52,26000000,52,3,0.05
274,"SLX-9242.D707_D504","19",39000001,59000000,0.971,1.811,27,13500000,27,3,0.05
275,"SLX-9242.D707_D504","2",1000001,243000000,0.979,2.139,385,192500000,385,3,0.05
276,"SLX-9242.D707_D504","20",1,62500000,0.98,2.18,106,53000000,106,3,0.05
277,"SLX-9242.D707_D504","21",15500001,48000000,0.91,-0.689999999999999,51,25500000,51,3,0.05
