"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
124,"SLX-13696.D711_D501","5",150500001,180500000,0.955,0.677499999999998,49,24500000,49,2.5,0.05
125,"SLX-13696.D711_D501","6",500001,170500000,1.021,3.3505,283,141500000,283,2.5,0.05
126,"SLX-13696.D711_D501","7",1,159000000,0.988,2.014,251,125500000,251,2.5,0.05
127,"SLX-13696.D711_D501","8",500001,146364022,1.117,7.2385,243,121364022,242.728044,2.5,0.05
128,"SLX-13696.D711_D501","9",500001,140500000,0.981,1.7305,184,92000000,184,2.5,0.05
129,"SLX-13696.D711_D501","1",1000001,248500000,1.006,2.623,367,183500000,367,2.5,0.1
130,"SLX-13696.D711_D501","10",1,134000000,0.988,2.254,210,105000000,210,2.5,0.1
131,"SLX-13696.D711_D501","11",500001,134500000,0.988,2.254,215,107500000,215,2.5,0.1
132,"SLX-13696.D711_D501","12",1000001,88500000,1.019,2.8895,137,68500000,137,2.5,0.1
133,"SLX-13696.D711_D501","12",88500001,94000000,1.145,5.4725,10,5000000,10,2.5,0.1
134,"SLX-13696.D711_D501","12",95000001,125000000,0.994,2.377,55,27500000,55,2.5,0.1
135,"SLX-13696.D711_D501","12",126000001,133500000,0.871,-0.1445,11,5500000,11,2.5,0.1
136,"SLX-13696.D711_D501","13",20000001,115169878,0.996,2.418,166,82669878,165.339756,2.5,0.1
137,"SLX-13696.D711_D501","14",20500001,106000000,0.996,2.418,150,75000000,150,2.5,0.1
138,"SLX-13696.D711_D501","15",22000001,35500000,0.895,0.3475,15,7500000,15,2.5,0.1
139,"SLX-13696.D711_D501","15",36000001,78000000,1.026,3.033,77,38500000,77,2.5,0.1
140,"SLX-13696.D711_D501","15",78000001,102500000,0.956,1.598,42,21000000,42,2.5,0.1
141,"SLX-13696.D711_D501","16",500001,90000000,0.966,1.803,118,59000000,118,2.5,0.1
142,"SLX-13696.D711_D501","17",1,81000000,0.99,2.295,121,60500000,121,2.5,0.1
143,"SLX-13696.D711_D501","18",500001,78077248,1.038,3.279,127,63077248,126.154496,2.5,0.1
144,"SLX-13696.D711_D501","19",1000001,59000000,0.964,1.762,79,39500000,79,2.5,0.1
145,"SLX-13696.D711_D501","2",1000001,243000000,1.001,2.5205,385,192500000,385,2.5,0.1
146,"SLX-13696.D711_D501","20",1,62500000,0.986,2.213,106,53000000,106,2.5,0.1
147,"SLX-13696.D711_D501","21",15500001,48000000,1.001,2.5205,51,25500000,51,2.5,0.1
148,"SLX-13696.D711_D501","22",19000001,51000000,0.958,1.639,54,27000000,54,2.5,0.1
149,"SLX-13696.D711_D501","3",1,197500000,1.143,5.4315,335,167500000,335,2.5,0.1
150,"SLX-13696.D711_D501","4",500001,24500000,0.95,1.475,36,18000000,36,2.5,0.1
151,"SLX-13696.D711_D501","4",24500001,178000000,1.011,2.7255,258,129000000,258,2.5,0.1
152,"SLX-13696.D711_D501","4",178000001,190000000,0.95,1.475,22,11000000,22,2.5,0.1
153,"SLX-13696.D711_D501","5",500001,8500000,0.875,-0.0625,13,6500000,13,2.5,0.1
154,"SLX-13696.D711_D501","5",8500001,36000000,0.964,1.762,44,22000000,44,2.5,0.1
155,"SLX-13696.D711_D501","5",36000001,150000000,1.023,2.9715,193,96500000,193,2.5,0.1
156,"SLX-13696.D711_D501","5",150500001,180500000,0.955,1.5775,49,24500000,49,2.5,0.1
157,"SLX-13696.D711_D501","6",500001,170500000,1.021,2.9305,283,141500000,283,2.5,0.1
158,"SLX-13696.D711_D501","7",1,159000000,0.988,2.254,251,125500000,251,2.5,0.1
159,"SLX-13696.D711_D501","8",500001,146364022,1.117,4.8985,243,121364022,242.728044,2.5,0.1
160,"SLX-13696.D711_D501","9",500001,140500000,0.981,2.1105,184,92000000,184,2.5,0.1
161,"SLX-13696.D711_D501","1",1000001,248500000,1.006,2.583,367,183500000,367,2.5,0.15
162,"SLX-13696.D711_D501","10",1,134000000,0.988,2.334,210,105000000,210,2.5,0.15
163,"SLX-13696.D711_D501","11",500001,134500000,0.988,2.334,215,107500000,215,2.5,0.15
164,"SLX-13696.D711_D501","12",1000001,88500000,1.019,2.76283333333333,137,68500000,137,2.5,0.15
165,"SLX-13696.D711_D501","12",88500001,94000000,1.145,4.50583333333333,10,5000000,10,2.5,0.15
166,"SLX-13696.D711_D501","12",95000001,125000000,0.994,2.417,55,27500000,55,2.5,0.15
167,"SLX-13696.D711_D501","12",126000001,133500000,0.871,0.7155,11,5500000,11,2.5,0.15
168,"SLX-13696.D711_D501","13",20000001,115169878,0.996,2.44466666666667,166,82669878,165.339756,2.5,0.15
169,"SLX-13696.D711_D501","14",20500001,106000000,0.996,2.44466666666667,150,75000000,150,2.5,0.15
170,"SLX-13696.D711_D501","15",22000001,35500000,0.895,1.0475,15,7500000,15,2.5,0.15
171,"SLX-13696.D711_D501","15",36000001,78000000,1.026,2.85966666666667,77,38500000,77,2.5,0.15
172,"SLX-13696.D711_D501","15",78000001,102500000,0.956,1.89133333333333,42,21000000,42,2.5,0.15
173,"SLX-13696.D711_D501","16",500001,90000000,0.966,2.02966666666667,118,59000000,118,2.5,0.15
174,"SLX-13696.D711_D501","17",1,81000000,0.99,2.36166666666667,121,60500000,121,2.5,0.15
175,"SLX-13696.D711_D501","18",500001,78077248,1.038,3.02566666666667,127,63077248,126.154496,2.5,0.15
176,"SLX-13696.D711_D501","19",1000001,59000000,0.964,2.002,79,39500000,79,2.5,0.15
177,"SLX-13696.D711_D501","2",1000001,243000000,1.001,2.51383333333333,385,192500000,385,2.5,0.15
178,"SLX-13696.D711_D501","20",1,62500000,0.986,2.30633333333333,106,53000000,106,2.5,0.15
179,"SLX-13696.D711_D501","21",15500001,48000000,1.001,2.51383333333333,51,25500000,51,2.5,0.15
180,"SLX-13696.D711_D501","22",19000001,51000000,0.958,1.919,54,27000000,54,2.5,0.15
181,"SLX-13696.D711_D501","3",1,197500000,1.143,4.47816666666667,335,167500000,335,2.5,0.15
182,"SLX-13696.D711_D501","4",500001,24500000,0.95,1.80833333333333,36,18000000,36,2.5,0.15
183,"SLX-13696.D711_D501","4",24500001,178000000,1.011,2.65216666666667,258,129000000,258,2.5,0.15
184,"SLX-13696.D711_D501","4",178000001,190000000,0.95,1.80833333333333,22,11000000,22,2.5,0.15
185,"SLX-13696.D711_D501","5",500001,8500000,0.875,0.770833333333333,13,6500000,13,2.5,0.15
186,"SLX-13696.D711_D501","5",8500001,36000000,0.964,2.002,44,22000000,44,2.5,0.15
187,"SLX-13696.D711_D501","5",36000001,150000000,1.023,2.81816666666667,193,96500000,193,2.5,0.15
188,"SLX-13696.D711_D501","5",150500001,180500000,0.955,1.8775,49,24500000,49,2.5,0.15
189,"SLX-13696.D711_D501","6",500001,170500000,1.021,2.7905,283,141500000,283,2.5,0.15
190,"SLX-13696.D711_D501","7",1,159000000,0.988,2.334,251,125500000,251,2.5,0.15
191,"SLX-13696.D711_D501","8",500001,146364022,1.117,4.1185,243,121364022,242.728044,2.5,0.15
192,"SLX-13696.D711_D501","9",500001,140500000,0.981,2.23716666666667,184,92000000,184,2.5,0.15
193,"SLX-13696.D711_D501","1",1000001,248500000,1.006,3.246,367,183500000,367,3,0.05
194,"SLX-13696.D711_D501","10",1,134000000,0.988,2.508,210,105000000,210,3,0.05
195,"SLX-13696.D711_D501","11",500001,134500000,0.988,2.508,215,107500000,215,3,0.05
196,"SLX-13696.D711_D501","12",1000001,88500000,1.019,3.779,137,68500000,137,3,0.05
197,"SLX-13696.D711_D501","12",88500001,94000000,1.145,8.945,10,5000000,10,3,0.05
198,"SLX-13696.D711_D501","12",95000001,125000000,0.994,2.754,55,27500000,55,3,0.05
199,"SLX-13696.D711_D501","12",126000001,133500000,0.871,-2.289,11,5500000,11,3,0.05
200,"SLX-13696.D711_D501","13",20000001,115169878,0.996,2.836,166,82669878,165.339756,3,0.05
201,"SLX-13696.D711_D501","14",20500001,106000000,0.996,2.836,150,75000000,150,3,0.05
202,"SLX-13696.D711_D501","15",22000001,35500000,0.895,-1.305,15,7500000,15,3,0.05
203,"SLX-13696.D711_D501","15",36000001,78000000,1.026,4.066,77,38500000,77,3,0.05
204,"SLX-13696.D711_D501","15",78000001,102500000,0.956,1.196,42,21000000,42,3,0.05
205,"SLX-13696.D711_D501","16",500001,90000000,0.966,1.606,118,59000000,118,3,0.05
206,"SLX-13696.D711_D501","17",1,81000000,0.99,2.59,121,60500000,121,3,0.05
207,"SLX-13696.D711_D501","18",500001,78077248,1.038,4.558,127,63077248,126.154496,3,0.05
208,"SLX-13696.D711_D501","19",1000001,59000000,0.964,1.524,79,39500000,79,3,0.05
209,"SLX-13696.D711_D501","2",1000001,243000000,1.001,3.041,385,192500000,385,3,0.05
210,"SLX-13696.D711_D501","20",1,62500000,0.986,2.426,106,53000000,106,3,0.05
211,"SLX-13696.D711_D501","21",15500001,48000000,1.001,3.041,51,25500000,51,3,0.05
212,"SLX-13696.D711_D501","22",19000001,51000000,0.958,1.278,54,27000000,54,3,0.05
213,"SLX-13696.D711_D501","3",1,197500000,1.143,8.863,335,167500000,335,3,0.05
214,"SLX-13696.D711_D501","4",500001,24500000,0.95,0.949999999999998,36,18000000,36,3,0.05
215,"SLX-13696.D711_D501","4",24500001,178000000,1.011,3.451,258,129000000,258,3,0.05
216,"SLX-13696.D711_D501","4",178000001,190000000,0.95,0.949999999999998,22,11000000,22,3,0.05
217,"SLX-13696.D711_D501","5",500001,8500000,0.875,-2.125,13,6500000,13,3,0.05
218,"SLX-13696.D711_D501","5",8500001,36000000,0.964,1.524,44,22000000,44,3,0.05
219,"SLX-13696.D711_D501","5",36000001,150000000,1.023,3.943,193,96500000,193,3,0.05
220,"SLX-13696.D711_D501","5",150500001,180500000,0.955,1.155,49,24500000,49,3,0.05
221,"SLX-13696.D711_D501","6",500001,170500000,1.021,3.861,283,141500000,283,3,0.05
222,"SLX-13696.D711_D501","7",1,159000000,0.988,2.508,251,125500000,251,3,0.05
223,"SLX-13696.D711_D501","8",500001,146364022,1.117,7.797,243,121364022,242.728044,3,0.05
224,"SLX-13696.D711_D501","9",500001,140500000,0.981,2.221,184,92000000,184,3,0.05
225,"SLX-13696.D711_D501","1",1000001,248500000,1.006,3.126,367,183500000,367,3,0.1
226,"SLX-13696.D711_D501","10",1,134000000,0.988,2.748,210,105000000,210,3,0.1
227,"SLX-13696.D711_D501","11",500001,134500000,0.988,2.748,215,107500000,215,3,0.1
228,"SLX-13696.D711_D501","12",1000001,88500000,1.019,3.399,137,68500000,137,3,0.1
229,"SLX-13696.D711_D501","12",88500001,94000000,1.145,6.045,10,5000000,10,3,0.1
230,"SLX-13696.D711_D501","12",95000001,125000000,0.994,2.874,55,27500000,55,3,0.1
231,"SLX-13696.D711_D501","12",126000001,133500000,0.871,0.291,11,5500000,11,3,0.1
232,"SLX-13696.D711_D501","13",20000001,115169878,0.996,2.916,166,82669878,165.339756,3,0.1
233,"SLX-13696.D711_D501","14",20500001,106000000,0.996,2.916,150,75000000,150,3,0.1
234,"SLX-13696.D711_D501","15",22000001,35500000,0.895,0.795,15,7500000,15,3,0.1
235,"SLX-13696.D711_D501","15",36000001,78000000,1.026,3.546,77,38500000,77,3,0.1
236,"SLX-13696.D711_D501","15",78000001,102500000,0.956,2.076,42,21000000,42,3,0.1
237,"SLX-13696.D711_D501","16",500001,90000000,0.966,2.286,118,59000000,118,3,0.1
238,"SLX-13696.D711_D501","17",1,81000000,0.99,2.79,121,60500000,121,3,0.1
239,"SLX-13696.D711_D501","18",500001,78077248,1.038,3.798,127,63077248,126.154496,3,0.1
240,"SLX-13696.D711_D501","19",1000001,59000000,0.964,2.244,79,39500000,79,3,0.1
241,"SLX-13696.D711_D501","2",1000001,243000000,1.001,3.021,385,192500000,385,3,0.1
242,"SLX-13696.D711_D501","20",1,62500000,0.986,2.706,106,53000000,106,3,0.1
243,"SLX-13696.D711_D501","21",15500001,48000000,1.001,3.021,51,25500000,51,3,0.1
244,"SLX-13696.D711_D501","22",19000001,51000000,0.958,2.118,54,27000000,54,3,0.1
245,"SLX-13696.D711_D501","3",1,197500000,1.143,6.003,335,167500000,335,3,0.1
246,"SLX-13696.D711_D501","4",500001,24500000,0.95,1.95,36,18000000,36,3,0.1
247,"SLX-13696.D711_D501","4",24500001,178000000,1.011,3.231,258,129000000,258,3,0.1
248,"SLX-13696.D711_D501","4",178000001,190000000,0.95,1.95,22,11000000,22,3,0.1
249,"SLX-13696.D711_D501","5",500001,8500000,0.875,0.375,13,6500000,13,3,0.1
250,"SLX-13696.D711_D501","5",8500001,36000000,0.964,2.244,44,22000000,44,3,0.1
251,"SLX-13696.D711_D501","5",36000001,150000000,1.023,3.483,193,96500000,193,3,0.1
252,"SLX-13696.D711_D501","5",150500001,180500000,0.955,2.055,49,24500000,49,3,0.1
253,"SLX-13696.D711_D501","6",500001,170500000,1.021,3.441,283,141500000,283,3,0.1
254,"SLX-13696.D711_D501","7",1,159000000,0.988,2.748,251,125500000,251,3,0.1
255,"SLX-13696.D711_D501","8",500001,146364022,1.117,5.457,243,121364022,242.728044,3,0.1
256,"SLX-13696.D711_D501","9",500001,140500000,0.981,2.601,184,92000000,184,3,0.1
257,"SLX-13696.D711_D501","1",1000001,248500000,1.006,3.086,367,183500000,367,3,0.15
258,"SLX-13696.D711_D501","10",1,134000000,0.988,2.828,210,105000000,210,3,0.15
259,"SLX-13696.D711_D501","11",500001,134500000,0.988,2.828,215,107500000,215,3,0.15
260,"SLX-13696.D711_D501","12",1000001,88500000,1.019,3.27233333333333,137,68500000,137,3,0.15
261,"SLX-13696.D711_D501","12",88500001,94000000,1.145,5.07833333333333,10,5000000,10,3,0.15
262,"SLX-13696.D711_D501","12",95000001,125000000,0.994,2.914,55,27500000,55,3,0.15
263,"SLX-13696.D711_D501","12",126000001,133500000,0.871,1.151,11,5500000,11,3,0.15
264,"SLX-13696.D711_D501","13",20000001,115169878,0.996,2.94266666666667,166,82669878,165.339756,3,0.15
265,"SLX-13696.D711_D501","14",20500001,106000000,0.996,2.94266666666667,150,75000000,150,3,0.15
266,"SLX-13696.D711_D501","15",22000001,35500000,0.895,1.495,15,7500000,15,3,0.15
267,"SLX-13696.D711_D501","15",36000001,78000000,1.026,3.37266666666667,77,38500000,77,3,0.15
268,"SLX-13696.D711_D501","15",78000001,102500000,0.956,2.36933333333333,42,21000000,42,3,0.15
269,"SLX-13696.D711_D501","16",500001,90000000,0.966,2.51266666666667,118,59000000,118,3,0.15
270,"SLX-13696.D711_D501","17",1,81000000,0.99,2.85666666666667,121,60500000,121,3,0.15
271,"SLX-13696.D711_D501","18",500001,78077248,1.038,3.54466666666667,127,63077248,126.154496,3,0.15
272,"SLX-13696.D711_D501","19",1000001,59000000,0.964,2.484,79,39500000,79,3,0.15
273,"SLX-13696.D711_D501","2",1000001,243000000,1.001,3.01433333333333,385,192500000,385,3,0.15
274,"SLX-13696.D711_D501","20",1,62500000,0.986,2.79933333333333,106,53000000,106,3,0.15
275,"SLX-13696.D711_D501","21",15500001,48000000,1.001,3.01433333333333,51,25500000,51,3,0.15
276,"SLX-13696.D711_D501","22",19000001,51000000,0.958,2.398,54,27000000,54,3,0.15
277,"SLX-13696.D711_D501","3",1,197500000,1.143,5.04966666666667,335,167500000,335,3,0.15
278,"SLX-13696.D711_D501","4",500001,24500000,0.95,2.28333333333333,36,18000000,36,3,0.15
279,"SLX-13696.D711_D501","4",24500001,178000000,1.011,3.15766666666667,258,129000000,258,3,0.15
