"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
20,"SLX-10722_SLX-11823.D704_D508","19",1000001,59000000,0.967,0.679999999999999,79,39500000,79,2,0.05
21,"SLX-10722_SLX-11823.D704_D508","2",1000001,243000000,0.999,1.96,385,192500000,385,2,0.05
22,"SLX-10722_SLX-11823.D704_D508","20",1,62500000,0.987,1.48,106,53000000,106,2,0.05
23,"SLX-10722_SLX-11823.D704_D508","21",15500001,48000000,0.979,1.16,51,25500000,51,2,0.05
24,"SLX-10722_SLX-11823.D704_D508","22",19000001,51000000,0.961,0.439999999999999,54,27000000,54,2,0.05
25,"SLX-10722_SLX-11823.D704_D508","3",1,197500000,1.019,2.76,335,167500000,335,2,0.05
26,"SLX-10722_SLX-11823.D704_D508","4",500001,69000000,1.078,5.12,105,52500000,105,2,0.05
27,"SLX-10722_SLX-11823.D704_D508","4",69500001,160500000,1.132,7.28,157,78500000,157,2,0.05
28,"SLX-10722_SLX-11823.D704_D508","4",160500001,190000000,1.064,4.56,54,27000000,54,2,0.05
29,"SLX-10722_SLX-11823.D704_D508","5",500001,36000000,0.936,-0.559999999999998,57,28500000,57,2,0.05
30,"SLX-10722_SLX-11823.D704_D508","5",36000001,150000000,1.016,2.64,193,96500000,193,2,0.05
31,"SLX-10722_SLX-11823.D704_D508","5",150500001,180500000,0.936,-0.559999999999998,49,24500000,49,2,0.05
32,"SLX-10722_SLX-11823.D704_D508","6",500001,66500000,1.08,5.2,99,49500000,99,2,0.05
33,"SLX-10722_SLX-11823.D704_D508","6",66500001,126000000,1.004,2.16,104,52000000,104,2,0.05
34,"SLX-10722_SLX-11823.D704_D508","6",126000001,145500000,1.082,5.28,34,17000000,34,2,0.05
35,"SLX-10722_SLX-11823.D704_D508","6",145500001,170500000,1.003,2.12,46,23000000,46,2,0.05
36,"SLX-10722_SLX-11823.D704_D508","7",1,13500000,0.997,1.88,22,11000000,22,2,0.05
37,"SLX-10722_SLX-11823.D704_D508","7",13500001,27500000,1.146,7.84,28,14000000,28,2,0.05
38,"SLX-10722_SLX-11823.D704_D508","7",28000001,40000000,0.987,1.48,21,10500000,21,2,0.05
39,"SLX-10722_SLX-11823.D704_D508","7",40000001,55500000,1.686,29.44,28,14000000,28,2,0.05
40,"SLX-10722_SLX-11823.D704_D508","7",55500001,159000000,1.005,2.2,152,76000000,152,2,0.05
41,"SLX-10722_SLX-11823.D704_D508","8",500001,58500000,1.189,9.56,90,45000000,90,2,0.05
42,"SLX-10722_SLX-11823.D704_D508","8",58500001,131500000,1.263,12.52,129,64500000,129,2,0.05
43,"SLX-10722_SLX-11823.D704_D508","8",131500001,146364022,1.176,9.04,24,11864022,23.728044,2,0.05
44,"SLX-10722_SLX-11823.D704_D508","9",500001,26000000,0.887,-2.52,44,22000000,44,2,0.05
45,"SLX-10722_SLX-11823.D704_D508","9",26500001,71500000,1.141,7.64,21,10500000,21,2,0.05
46,"SLX-10722_SLX-11823.D704_D508","9",71500001,116000000,0.991,1.64,76,38000000,76,2,0.05
47,"SLX-10722_SLX-11823.D704_D508","9",116000001,140500000,1.144,7.76,43,21500000,43,2,0.05
48,"SLX-10722_SLX-11823.D704_D508","1",1000001,248500000,1.007,2.14,367,183500000,367,2,0.1
49,"SLX-10722_SLX-11823.D704_D508","10",1,134000000,0.982,1.64,210,105000000,210,2,0.1
50,"SLX-10722_SLX-11823.D704_D508","11",500001,134500000,0.987,1.74,215,107500000,215,2,0.1
51,"SLX-10722_SLX-11823.D704_D508","12",1000001,133500000,0.999,1.98,213,106500000,213,2,0.1
52,"SLX-10722_SLX-11823.D704_D508","13",20000001,115169878,0.987,1.74,166,82669878,165.339756,2,0.1
53,"SLX-10722_SLX-11823.D704_D508","14",20500001,31000000,1.093,3.86,19,9500000,19,2,0.1
54,"SLX-10722_SLX-11823.D704_D508","14",31000001,51000000,1.272,7.44,35,17500000,35,2,0.1
55,"SLX-10722_SLX-11823.D704_D508","14",51000001,67500000,1.071,3.42,29,14500000,29,2,0.1
56,"SLX-10722_SLX-11823.D704_D508","14",67500001,70500000,1.844,18.88,6,3000000,6,2,0.1
57,"SLX-10722_SLX-11823.D704_D508","14",70500001,106000000,0.992,1.84,61,30500000,61,2,0.1
58,"SLX-10722_SLX-11823.D704_D508","15",22000001,102500000,0.995,1.9,134,67000000,134,2,0.1
59,"SLX-10722_SLX-11823.D704_D508","16",500001,14500000,0.698,-4.04,22,11000000,22,2,0.1
60,"SLX-10722_SLX-11823.D704_D508","16",15500001,21000000,1.528,12.56,7,3500000,7,2,0.1
61,"SLX-10722_SLX-11823.D704_D508","16",22000001,90000000,0.957,1.14,89,44500000,89,2,0.1
62,"SLX-10722_SLX-11823.D704_D508","17",1,8500000,0.988,1.76,16,8000000,16,2,0.1
63,"SLX-10722_SLX-11823.D704_D508","17",8500001,18000000,0.826,-1.48,17,8500000,17,2,0.1
64,"SLX-10722_SLX-11823.D704_D508","17",26000001,81000000,1.025,2.5,88,44000000,88,2,0.1
65,"SLX-10722_SLX-11823.D704_D508","18",500001,34500000,1.177,5.54,51,25500000,51,2,0.1
66,"SLX-10722_SLX-11823.D704_D508","18",34500001,78077248,1.025,2.5,76,37577248,75.154496,2,0.1
67,"SLX-10722_SLX-11823.D704_D508","19",1000001,59000000,0.967,1.34,79,39500000,79,2,0.1
68,"SLX-10722_SLX-11823.D704_D508","2",1000001,243000000,0.999,1.98,385,192500000,385,2,0.1
69,"SLX-10722_SLX-11823.D704_D508","20",1,62500000,0.987,1.74,106,53000000,106,2,0.1
70,"SLX-10722_SLX-11823.D704_D508","21",15500001,48000000,0.979,1.58,51,25500000,51,2,0.1
71,"SLX-10722_SLX-11823.D704_D508","22",19000001,51000000,0.961,1.22,54,27000000,54,2,0.1
72,"SLX-10722_SLX-11823.D704_D508","3",1,197500000,1.019,2.38,335,167500000,335,2,0.1
73,"SLX-10722_SLX-11823.D704_D508","4",500001,69000000,1.078,3.56,105,52500000,105,2,0.1
74,"SLX-10722_SLX-11823.D704_D508","4",69500001,160500000,1.132,4.64,157,78500000,157,2,0.1
75,"SLX-10722_SLX-11823.D704_D508","4",160500001,190000000,1.064,3.28,54,27000000,54,2,0.1
76,"SLX-10722_SLX-11823.D704_D508","5",500001,36000000,0.936,0.720000000000001,57,28500000,57,2,0.1
77,"SLX-10722_SLX-11823.D704_D508","5",36000001,150000000,1.016,2.32,193,96500000,193,2,0.1
78,"SLX-10722_SLX-11823.D704_D508","5",150500001,180500000,0.936,0.720000000000001,49,24500000,49,2,0.1
79,"SLX-10722_SLX-11823.D704_D508","6",500001,66500000,1.08,3.6,99,49500000,99,2,0.1
80,"SLX-10722_SLX-11823.D704_D508","6",66500001,126000000,1.004,2.08,104,52000000,104,2,0.1
81,"SLX-10722_SLX-11823.D704_D508","6",126000001,145500000,1.082,3.64,34,17000000,34,2,0.1
82,"SLX-10722_SLX-11823.D704_D508","6",145500001,170500000,1.003,2.06,46,23000000,46,2,0.1
83,"SLX-10722_SLX-11823.D704_D508","7",1,13500000,0.997,1.94,22,11000000,22,2,0.1
84,"SLX-10722_SLX-11823.D704_D508","7",13500001,27500000,1.146,4.92,28,14000000,28,2,0.1
85,"SLX-10722_SLX-11823.D704_D508","7",28000001,40000000,0.987,1.74,21,10500000,21,2,0.1
86,"SLX-10722_SLX-11823.D704_D508","7",40000001,55500000,1.686,15.72,28,14000000,28,2,0.1
87,"SLX-10722_SLX-11823.D704_D508","7",55500001,159000000,1.005,2.1,152,76000000,152,2,0.1
88,"SLX-10722_SLX-11823.D704_D508","8",500001,58500000,1.189,5.78,90,45000000,90,2,0.1
89,"SLX-10722_SLX-11823.D704_D508","8",58500001,131500000,1.263,7.26,129,64500000,129,2,0.1
90,"SLX-10722_SLX-11823.D704_D508","8",131500001,146364022,1.176,5.52,24,11864022,23.728044,2,0.1
91,"SLX-10722_SLX-11823.D704_D508","9",500001,26000000,0.887,-0.26,44,22000000,44,2,0.1
92,"SLX-10722_SLX-11823.D704_D508","9",26500001,71500000,1.141,4.82,21,10500000,21,2,0.1
93,"SLX-10722_SLX-11823.D704_D508","9",71500001,116000000,0.991,1.82,76,38000000,76,2,0.1
94,"SLX-10722_SLX-11823.D704_D508","9",116000001,140500000,1.144,4.88,43,21500000,43,2,0.1
95,"SLX-10722_SLX-11823.D704_D508","1",1000001,248500000,1.007,2.09333333333333,367,183500000,367,2,0.15
96,"SLX-10722_SLX-11823.D704_D508","10",1,134000000,0.982,1.76,210,105000000,210,2,0.15
97,"SLX-10722_SLX-11823.D704_D508","11",500001,134500000,0.987,1.82666666666667,215,107500000,215,2,0.15
98,"SLX-10722_SLX-11823.D704_D508","12",1000001,133500000,0.999,1.98666666666667,213,106500000,213,2,0.15
99,"SLX-10722_SLX-11823.D704_D508","13",20000001,115169878,0.987,1.82666666666667,166,82669878,165.339756,2,0.15
100,"SLX-10722_SLX-11823.D704_D508","14",20500001,31000000,1.093,3.24,19,9500000,19,2,0.15
101,"SLX-10722_SLX-11823.D704_D508","14",31000001,51000000,1.272,5.62666666666667,35,17500000,35,2,0.15
102,"SLX-10722_SLX-11823.D704_D508","14",51000001,67500000,1.071,2.94666666666667,29,14500000,29,2,0.15
103,"SLX-10722_SLX-11823.D704_D508","14",67500001,70500000,1.844,13.2533333333333,6,3000000,6,2,0.15
104,"SLX-10722_SLX-11823.D704_D508","14",70500001,106000000,0.992,1.89333333333333,61,30500000,61,2,0.15
105,"SLX-10722_SLX-11823.D704_D508","15",22000001,102500000,0.995,1.93333333333333,134,67000000,134,2,0.15
106,"SLX-10722_SLX-11823.D704_D508","16",500001,14500000,0.698,-2.02666666666667,22,11000000,22,2,0.15
107,"SLX-10722_SLX-11823.D704_D508","16",15500001,21000000,1.528,9.04,7,3500000,7,2,0.15
108,"SLX-10722_SLX-11823.D704_D508","16",22000001,90000000,0.957,1.42666666666667,89,44500000,89,2,0.15
109,"SLX-10722_SLX-11823.D704_D508","17",1,8500000,0.988,1.84,16,8000000,16,2,0.15
110,"SLX-10722_SLX-11823.D704_D508","17",8500001,18000000,0.826,-0.320000000000001,17,8500000,17,2,0.15
111,"SLX-10722_SLX-11823.D704_D508","17",26000001,81000000,1.025,2.33333333333333,88,44000000,88,2,0.15
112,"SLX-10722_SLX-11823.D704_D508","18",500001,34500000,1.177,4.36,51,25500000,51,2,0.15
113,"SLX-10722_SLX-11823.D704_D508","18",34500001,78077248,1.025,2.33333333333333,76,37577248,75.154496,2,0.15
114,"SLX-10722_SLX-11823.D704_D508","19",1000001,59000000,0.967,1.56,79,39500000,79,2,0.15
115,"SLX-10722_SLX-11823.D704_D508","2",1000001,243000000,0.999,1.98666666666667,385,192500000,385,2,0.15
116,"SLX-10722_SLX-11823.D704_D508","20",1,62500000,0.987,1.82666666666667,106,53000000,106,2,0.15
117,"SLX-10722_SLX-11823.D704_D508","21",15500001,48000000,0.979,1.72,51,25500000,51,2,0.15
118,"SLX-10722_SLX-11823.D704_D508","22",19000001,51000000,0.961,1.48,54,27000000,54,2,0.15
119,"SLX-10722_SLX-11823.D704_D508","3",1,197500000,1.019,2.25333333333333,335,167500000,335,2,0.15
120,"SLX-10722_SLX-11823.D704_D508","4",500001,69000000,1.078,3.04,105,52500000,105,2,0.15
121,"SLX-10722_SLX-11823.D704_D508","4",69500001,160500000,1.132,3.76,157,78500000,157,2,0.15
122,"SLX-10722_SLX-11823.D704_D508","4",160500001,190000000,1.064,2.85333333333333,54,27000000,54,2,0.15
123,"SLX-10722_SLX-11823.D704_D508","5",500001,36000000,0.936,1.14666666666667,57,28500000,57,2,0.15
124,"SLX-10722_SLX-11823.D704_D508","5",36000001,150000000,1.016,2.21333333333333,193,96500000,193,2,0.15
125,"SLX-10722_SLX-11823.D704_D508","5",150500001,180500000,0.936,1.14666666666667,49,24500000,49,2,0.15
126,"SLX-10722_SLX-11823.D704_D508","6",500001,66500000,1.08,3.06666666666667,99,49500000,99,2,0.15
127,"SLX-10722_SLX-11823.D704_D508","6",66500001,126000000,1.004,2.05333333333333,104,52000000,104,2,0.15
128,"SLX-10722_SLX-11823.D704_D508","6",126000001,145500000,1.082,3.09333333333333,34,17000000,34,2,0.15
129,"SLX-10722_SLX-11823.D704_D508","6",145500001,170500000,1.003,2.04,46,23000000,46,2,0.15
130,"SLX-10722_SLX-11823.D704_D508","7",1,13500000,0.997,1.96,22,11000000,22,2,0.15
131,"SLX-10722_SLX-11823.D704_D508","7",13500001,27500000,1.146,3.94666666666667,28,14000000,28,2,0.15
132,"SLX-10722_SLX-11823.D704_D508","7",28000001,40000000,0.987,1.82666666666667,21,10500000,21,2,0.15
133,"SLX-10722_SLX-11823.D704_D508","7",40000001,55500000,1.686,11.1466666666667,28,14000000,28,2,0.15
134,"SLX-10722_SLX-11823.D704_D508","7",55500001,159000000,1.005,2.06666666666667,152,76000000,152,2,0.15
135,"SLX-10722_SLX-11823.D704_D508","8",500001,58500000,1.189,4.52,90,45000000,90,2,0.15
136,"SLX-10722_SLX-11823.D704_D508","8",58500001,131500000,1.263,5.50666666666667,129,64500000,129,2,0.15
137,"SLX-10722_SLX-11823.D704_D508","8",131500001,146364022,1.176,4.34666666666667,24,11864022,23.728044,2,0.15
138,"SLX-10722_SLX-11823.D704_D508","9",500001,26000000,0.887,0.493333333333333,44,22000000,44,2,0.15
139,"SLX-10722_SLX-11823.D704_D508","9",26500001,71500000,1.141,3.88,21,10500000,21,2,0.15
140,"SLX-10722_SLX-11823.D704_D508","9",71500001,116000000,0.991,1.88,76,38000000,76,2,0.15
141,"SLX-10722_SLX-11823.D704_D508","9",116000001,140500000,1.144,3.92,43,21500000,43,2,0.15
142,"SLX-10722_SLX-11823.D704_D508","1",1000001,248500000,1.007,2.7835,367,183500000,367,2.5,0.05
143,"SLX-10722_SLX-11823.D704_D508","10",1,134000000,0.982,1.771,210,105000000,210,2.5,0.05
144,"SLX-10722_SLX-11823.D704_D508","11",500001,134500000,0.987,1.9735,215,107500000,215,2.5,0.05
145,"SLX-10722_SLX-11823.D704_D508","12",1000001,133500000,0.999,2.4595,213,106500000,213,2.5,0.05
146,"SLX-10722_SLX-11823.D704_D508","13",20000001,115169878,0.987,1.9735,166,82669878,165.339756,2.5,0.05
147,"SLX-10722_SLX-11823.D704_D508","14",20500001,31000000,1.093,6.2665,19,9500000,19,2.5,0.05
148,"SLX-10722_SLX-11823.D704_D508","14",31000001,51000000,1.272,13.516,35,17500000,35,2.5,0.05
149,"SLX-10722_SLX-11823.D704_D508","14",51000001,67500000,1.071,5.3755,29,14500000,29,2.5,0.05
150,"SLX-10722_SLX-11823.D704_D508","14",67500001,70500000,1.844,36.682,6,3000000,6,2.5,0.05
151,"SLX-10722_SLX-11823.D704_D508","14",70500001,106000000,0.992,2.176,61,30500000,61,2.5,0.05
152,"SLX-10722_SLX-11823.D704_D508","15",22000001,102500000,0.995,2.2975,134,67000000,134,2.5,0.05
153,"SLX-10722_SLX-11823.D704_D508","16",500001,14500000,0.698,-9.731,22,11000000,22,2.5,0.05
154,"SLX-10722_SLX-11823.D704_D508","16",15500001,21000000,1.528,23.884,7,3500000,7,2.5,0.05
155,"SLX-10722_SLX-11823.D704_D508","16",22000001,90000000,0.957,0.758499999999998,89,44500000,89,2.5,0.05
156,"SLX-10722_SLX-11823.D704_D508","17",1,8500000,0.988,2.014,16,8000000,16,2.5,0.05
157,"SLX-10722_SLX-11823.D704_D508","17",8500001,18000000,0.826,-4.547,17,8500000,17,2.5,0.05
158,"SLX-10722_SLX-11823.D704_D508","17",26000001,81000000,1.025,3.5125,88,44000000,88,2.5,0.05
159,"SLX-10722_SLX-11823.D704_D508","18",500001,34500000,1.177,9.6685,51,25500000,51,2.5,0.05
160,"SLX-10722_SLX-11823.D704_D508","18",34500001,78077248,1.025,3.5125,76,37577248,75.154496,2.5,0.05
161,"SLX-10722_SLX-11823.D704_D508","19",1000001,59000000,0.967,1.1635,79,39500000,79,2.5,0.05
162,"SLX-10722_SLX-11823.D704_D508","2",1000001,243000000,0.999,2.4595,385,192500000,385,2.5,0.05
163,"SLX-10722_SLX-11823.D704_D508","20",1,62500000,0.987,1.9735,106,53000000,106,2.5,0.05
164,"SLX-10722_SLX-11823.D704_D508","21",15500001,48000000,0.979,1.6495,51,25500000,51,2.5,0.05
165,"SLX-10722_SLX-11823.D704_D508","22",19000001,51000000,0.961,0.920499999999999,54,27000000,54,2.5,0.05
166,"SLX-10722_SLX-11823.D704_D508","3",1,197500000,1.019,3.2695,335,167500000,335,2.5,0.05
167,"SLX-10722_SLX-11823.D704_D508","4",500001,69000000,1.078,5.659,105,52500000,105,2.5,0.05
168,"SLX-10722_SLX-11823.D704_D508","4",69500001,160500000,1.132,7.846,157,78500000,157,2.5,0.05
169,"SLX-10722_SLX-11823.D704_D508","4",160500001,190000000,1.064,5.092,54,27000000,54,2.5,0.05
170,"SLX-10722_SLX-11823.D704_D508","5",500001,36000000,0.936,-0.0919999999999979,57,28500000,57,2.5,0.05
171,"SLX-10722_SLX-11823.D704_D508","5",36000001,150000000,1.016,3.148,193,96500000,193,2.5,0.05
172,"SLX-10722_SLX-11823.D704_D508","5",150500001,180500000,0.936,-0.0919999999999979,49,24500000,49,2.5,0.05
173,"SLX-10722_SLX-11823.D704_D508","6",500001,66500000,1.08,5.74,99,49500000,99,2.5,0.05
174,"SLX-10722_SLX-11823.D704_D508","6",66500001,126000000,1.004,2.662,104,52000000,104,2.5,0.05
175,"SLX-10722_SLX-11823.D704_D508","6",126000001,145500000,1.082,5.821,34,17000000,34,2.5,0.05
176,"SLX-10722_SLX-11823.D704_D508","6",145500001,170500000,1.003,2.6215,46,23000000,46,2.5,0.05
177,"SLX-10722_SLX-11823.D704_D508","7",1,13500000,0.997,2.3785,22,11000000,22,2.5,0.05
178,"SLX-10722_SLX-11823.D704_D508","7",13500001,27500000,1.146,8.413,28,14000000,28,2.5,0.05
179,"SLX-10722_SLX-11823.D704_D508","7",28000001,40000000,0.987,1.9735,21,10500000,21,2.5,0.05
180,"SLX-10722_SLX-11823.D704_D508","7",40000001,55500000,1.686,30.283,28,14000000,28,2.5,0.05
181,"SLX-10722_SLX-11823.D704_D508","7",55500001,159000000,1.005,2.7025,152,76000000,152,2.5,0.05
182,"SLX-10722_SLX-11823.D704_D508","8",500001,58500000,1.189,10.1545,90,45000000,90,2.5,0.05
183,"SLX-10722_SLX-11823.D704_D508","8",58500001,131500000,1.263,13.1515,129,64500000,129,2.5,0.05
184,"SLX-10722_SLX-11823.D704_D508","8",131500001,146364022,1.176,9.628,24,11864022,23.728044,2.5,0.05
185,"SLX-10722_SLX-11823.D704_D508","9",500001,26000000,0.887,-2.0765,44,22000000,44,2.5,0.05
186,"SLX-10722_SLX-11823.D704_D508","9",26500001,71500000,1.141,8.2105,21,10500000,21,2.5,0.05
187,"SLX-10722_SLX-11823.D704_D508","9",71500001,116000000,0.991,2.1355,76,38000000,76,2.5,0.05
188,"SLX-10722_SLX-11823.D704_D508","9",116000001,140500000,1.144,8.332,43,21500000,43,2.5,0.05
189,"SLX-10722_SLX-11823.D704_D508","1",1000001,248500000,1.007,2.6435,367,183500000,367,2.5,0.1
190,"SLX-10722_SLX-11823.D704_D508","10",1,134000000,0.982,2.131,210,105000000,210,2.5,0.1
191,"SLX-10722_SLX-11823.D704_D508","11",500001,134500000,0.987,2.2335,215,107500000,215,2.5,0.1
192,"SLX-10722_SLX-11823.D704_D508","12",1000001,133500000,0.999,2.4795,213,106500000,213,2.5,0.1
193,"SLX-10722_SLX-11823.D704_D508","13",20000001,115169878,0.987,2.2335,166,82669878,165.339756,2.5,0.1
194,"SLX-10722_SLX-11823.D704_D508","14",20500001,31000000,1.093,4.4065,19,9500000,19,2.5,0.1
195,"SLX-10722_SLX-11823.D704_D508","14",31000001,51000000,1.272,8.076,35,17500000,35,2.5,0.1
196,"SLX-10722_SLX-11823.D704_D508","14",51000001,67500000,1.071,3.9555,29,14500000,29,2.5,0.1
197,"SLX-10722_SLX-11823.D704_D508","14",67500001,70500000,1.844,19.802,6,3000000,6,2.5,0.1
198,"SLX-10722_SLX-11823.D704_D508","14",70500001,106000000,0.992,2.336,61,30500000,61,2.5,0.1
199,"SLX-10722_SLX-11823.D704_D508","15",22000001,102500000,0.995,2.3975,134,67000000,134,2.5,0.1
200,"SLX-10722_SLX-11823.D704_D508","16",500001,14500000,0.698,-3.691,22,11000000,22,2.5,0.1
201,"SLX-10722_SLX-11823.D704_D508","16",15500001,21000000,1.528,13.324,7,3500000,7,2.5,0.1
202,"SLX-10722_SLX-11823.D704_D508","16",22000001,90000000,0.957,1.6185,89,44500000,89,2.5,0.1
203,"SLX-10722_SLX-11823.D704_D508","17",1,8500000,0.988,2.254,16,8000000,16,2.5,0.1
204,"SLX-10722_SLX-11823.D704_D508","17",8500001,18000000,0.826,-1.067,17,8500000,17,2.5,0.1
205,"SLX-10722_SLX-11823.D704_D508","17",26000001,81000000,1.025,3.0125,88,44000000,88,2.5,0.1
206,"SLX-10722_SLX-11823.D704_D508","18",500001,34500000,1.177,6.1285,51,25500000,51,2.5,0.1
207,"SLX-10722_SLX-11823.D704_D508","18",34500001,78077248,1.025,3.0125,76,37577248,75.154496,2.5,0.1
208,"SLX-10722_SLX-11823.D704_D508","19",1000001,59000000,0.967,1.8235,79,39500000,79,2.5,0.1
209,"SLX-10722_SLX-11823.D704_D508","2",1000001,243000000,0.999,2.4795,385,192500000,385,2.5,0.1
210,"SLX-10722_SLX-11823.D704_D508","20",1,62500000,0.987,2.2335,106,53000000,106,2.5,0.1
211,"SLX-10722_SLX-11823.D704_D508","21",15500001,48000000,0.979,2.0695,51,25500000,51,2.5,0.1
212,"SLX-10722_SLX-11823.D704_D508","22",19000001,51000000,0.961,1.7005,54,27000000,54,2.5,0.1
213,"SLX-10722_SLX-11823.D704_D508","3",1,197500000,1.019,2.8895,335,167500000,335,2.5,0.1
214,"SLX-10722_SLX-11823.D704_D508","4",500001,69000000,1.078,4.099,105,52500000,105,2.5,0.1
215,"SLX-10722_SLX-11823.D704_D508","4",69500001,160500000,1.132,5.206,157,78500000,157,2.5,0.1
216,"SLX-10722_SLX-11823.D704_D508","4",160500001,190000000,1.064,3.812,54,27000000,54,2.5,0.1
217,"SLX-10722_SLX-11823.D704_D508","5",500001,36000000,0.936,1.188,57,28500000,57,2.5,0.1
218,"SLX-10722_SLX-11823.D704_D508","5",36000001,150000000,1.016,2.828,193,96500000,193,2.5,0.1
219,"SLX-10722_SLX-11823.D704_D508","5",150500001,180500000,0.936,1.188,49,24500000,49,2.5,0.1
220,"SLX-10722_SLX-11823.D704_D508","6",500001,66500000,1.08,4.14,99,49500000,99,2.5,0.1
221,"SLX-10722_SLX-11823.D704_D508","6",66500001,126000000,1.004,2.582,104,52000000,104,2.5,0.1
222,"SLX-10722_SLX-11823.D704_D508","6",126000001,145500000,1.082,4.181,34,17000000,34,2.5,0.1
223,"SLX-10722_SLX-11823.D704_D508","6",145500001,170500000,1.003,2.5615,46,23000000,46,2.5,0.1
224,"SLX-10722_SLX-11823.D704_D508","7",1,13500000,0.997,2.4385,22,11000000,22,2.5,0.1
225,"SLX-10722_SLX-11823.D704_D508","7",13500001,27500000,1.146,5.493,28,14000000,28,2.5,0.1
226,"SLX-10722_SLX-11823.D704_D508","7",28000001,40000000,0.987,2.2335,21,10500000,21,2.5,0.1
227,"SLX-10722_SLX-11823.D704_D508","7",40000001,55500000,1.686,16.563,28,14000000,28,2.5,0.1
228,"SLX-10722_SLX-11823.D704_D508","7",55500001,159000000,1.005,2.6025,152,76000000,152,2.5,0.1
229,"SLX-10722_SLX-11823.D704_D508","8",500001,58500000,1.189,6.3745,90,45000000,90,2.5,0.1
230,"SLX-10722_SLX-11823.D704_D508","8",58500001,131500000,1.263,7.8915,129,64500000,129,2.5,0.1
231,"SLX-10722_SLX-11823.D704_D508","8",131500001,146364022,1.176,6.108,24,11864022,23.728044,2.5,0.1
232,"SLX-10722_SLX-11823.D704_D508","9",500001,26000000,0.887,0.1835,44,22000000,44,2.5,0.1
233,"SLX-10722_SLX-11823.D704_D508","9",26500001,71500000,1.141,5.3905,21,10500000,21,2.5,0.1
234,"SLX-10722_SLX-11823.D704_D508","9",71500001,116000000,0.991,2.3155,76,38000000,76,2.5,0.1
235,"SLX-10722_SLX-11823.D704_D508","9",116000001,140500000,1.144,5.452,43,21500000,43,2.5,0.1
236,"SLX-10722_SLX-11823.D704_D508","1",1000001,248500000,1.007,2.59683333333333,367,183500000,367,2.5,0.15
237,"SLX-10722_SLX-11823.D704_D508","10",1,134000000,0.982,2.251,210,105000000,210,2.5,0.15
238,"SLX-10722_SLX-11823.D704_D508","11",500001,134500000,0.987,2.32016666666667,215,107500000,215,2.5,0.15
239,"SLX-10722_SLX-11823.D704_D508","12",1000001,133500000,0.999,2.48616666666667,213,106500000,213,2.5,0.15
240,"SLX-10722_SLX-11823.D704_D508","13",20000001,115169878,0.987,2.32016666666667,166,82669878,165.339756,2.5,0.15
241,"SLX-10722_SLX-11823.D704_D508","14",20500001,31000000,1.093,3.7865,19,9500000,19,2.5,0.15
242,"SLX-10722_SLX-11823.D704_D508","14",31000001,51000000,1.272,6.26266666666667,35,17500000,35,2.5,0.15
243,"SLX-10722_SLX-11823.D704_D508","14",51000001,67500000,1.071,3.48216666666667,29,14500000,29,2.5,0.15
244,"SLX-10722_SLX-11823.D704_D508","14",67500001,70500000,1.844,14.1753333333333,6,3000000,6,2.5,0.15
