"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
66,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,1.97333333333333,385,192500000,385,2,0.15
67,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,1.82666666666667,106,53000000,106,2,0.15
68,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,2.01333333333333,51,25500000,51,2,0.15
69,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,1.49333333333333,54,27000000,54,2,0.15
70,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,2,335,167500000,335,2,0.15
71,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,1.97333333333333,316,158000000,316,2,0.15
72,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,0.906666666666667,22,11000000,22,2,0.15
73,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,2.04,273,136500000,273,2,0.15
74,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,0.48,4,2000000,4,2,0.15
75,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,2.09333333333333,283,141500000,283,2,0.15
76,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,1.82666666666667,251,125500000,251,2,0.15
77,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,1.85333333333333,243,121364022,242.728044,2,0.15
78,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,1.88,184,92000000,184,2,0.15
79,"SLX-10722_SLX-11823.D701_D506","1",1000001,248500000,1.001,2.5405,367,183500000,367,2.5,0.05
80,"SLX-10722_SLX-11823.D701_D506","10",1,134000000,0.987,1.9735,210,105000000,210,2.5,0.05
81,"SLX-10722_SLX-11823.D701_D506","11",500001,134500000,0.983,1.8115,215,107500000,215,2.5,0.05
82,"SLX-10722_SLX-11823.D701_D506","12",1000001,125000000,1.015,3.1075,202,101000000,202,2.5,0.05
83,"SLX-10722_SLX-11823.D701_D506","12",126000001,133500000,0.902,-1.469,11,5500000,11,2.5,0.05
84,"SLX-10722_SLX-11823.D701_D506","13",20000001,115169878,0.989,2.0545,166,82669878,165.339756,2.5,0.05
85,"SLX-10722_SLX-11823.D701_D506","14",20500001,106000000,0.998,2.419,150,75000000,150,2.5,0.05
86,"SLX-10722_SLX-11823.D701_D506","15",22000001,35500000,0.911,-1.1045,15,7500000,15,2.5,0.05
87,"SLX-10722_SLX-11823.D701_D506","15",36000001,102500000,0.997,2.3785,119,59500000,119,2.5,0.05
88,"SLX-10722_SLX-11823.D701_D506","16",500001,90000000,0.982,1.771,118,59000000,118,2.5,0.05
89,"SLX-10722_SLX-11823.D701_D506","17",1,81000000,0.986,1.933,121,60500000,121,2.5,0.05
90,"SLX-10722_SLX-11823.D701_D506","18",500001,78077248,0.982,1.771,127,63077248,126.154496,2.5,0.05
91,"SLX-10722_SLX-11823.D701_D506","19",1000001,59000000,0.976,1.528,79,39500000,79,2.5,0.05
92,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,2.419,385,192500000,385,2.5,0.05
93,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,1.9735,106,53000000,106,2.5,0.05
94,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,2.5405,51,25500000,51,2.5,0.05
95,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,0.960999999999999,54,27000000,54,2.5,0.05
96,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,2.5,335,167500000,335,2.5,0.05
97,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,2.419,316,158000000,316,2.5,0.05
98,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,-0.820999999999998,22,11000000,22,2.5,0.05
99,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,2.6215,273,136500000,273,2.5,0.05
100,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,-2.117,4,2000000,4,2.5,0.05
101,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,2.7835,283,141500000,283,2.5,0.05
102,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,1.9735,251,125500000,251,2.5,0.05
103,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,2.0545,243,121364022,242.728044,2.5,0.05
104,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,2.1355,184,92000000,184,2.5,0.05
105,"SLX-10722_SLX-11823.D701_D506","1",1000001,248500000,1.001,2.5205,367,183500000,367,2.5,0.1
106,"SLX-10722_SLX-11823.D701_D506","10",1,134000000,0.987,2.2335,210,105000000,210,2.5,0.1
107,"SLX-10722_SLX-11823.D701_D506","11",500001,134500000,0.983,2.1515,215,107500000,215,2.5,0.1
108,"SLX-10722_SLX-11823.D701_D506","12",1000001,125000000,1.015,2.8075,202,101000000,202,2.5,0.1
109,"SLX-10722_SLX-11823.D701_D506","12",126000001,133500000,0.902,0.491000000000001,11,5500000,11,2.5,0.1
110,"SLX-10722_SLX-11823.D701_D506","13",20000001,115169878,0.989,2.2745,166,82669878,165.339756,2.5,0.1
111,"SLX-10722_SLX-11823.D701_D506","14",20500001,106000000,0.998,2.459,150,75000000,150,2.5,0.1
112,"SLX-10722_SLX-11823.D701_D506","15",22000001,35500000,0.911,0.675500000000001,15,7500000,15,2.5,0.1
113,"SLX-10722_SLX-11823.D701_D506","15",36000001,102500000,0.997,2.4385,119,59500000,119,2.5,0.1
114,"SLX-10722_SLX-11823.D701_D506","16",500001,90000000,0.982,2.131,118,59000000,118,2.5,0.1
115,"SLX-10722_SLX-11823.D701_D506","17",1,81000000,0.986,2.213,121,60500000,121,2.5,0.1
116,"SLX-10722_SLX-11823.D701_D506","18",500001,78077248,0.982,2.131,127,63077248,126.154496,2.5,0.1
117,"SLX-10722_SLX-11823.D701_D506","19",1000001,59000000,0.976,2.008,79,39500000,79,2.5,0.1
118,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,2.459,385,192500000,385,2.5,0.1
119,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,2.2335,106,53000000,106,2.5,0.1
120,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,2.5205,51,25500000,51,2.5,0.1
121,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,1.721,54,27000000,54,2.5,0.1
122,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,2.5,335,167500000,335,2.5,0.1
123,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,2.459,316,158000000,316,2.5,0.1
124,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,0.819000000000001,22,11000000,22,2.5,0.1
125,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,2.5615,273,136500000,273,2.5,0.1
126,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,0.163,4,2000000,4,2.5,0.1
127,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,2.6435,283,141500000,283,2.5,0.1
128,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,2.2335,251,125500000,251,2.5,0.1
129,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,2.2745,243,121364022,242.728044,2.5,0.1
130,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,2.3155,184,92000000,184,2.5,0.1
131,"SLX-10722_SLX-11823.D701_D506","1",1000001,248500000,1.001,2.51383333333333,367,183500000,367,2.5,0.15
132,"SLX-10722_SLX-11823.D701_D506","10",1,134000000,0.987,2.32016666666667,210,105000000,210,2.5,0.15
133,"SLX-10722_SLX-11823.D701_D506","11",500001,134500000,0.983,2.26483333333333,215,107500000,215,2.5,0.15
134,"SLX-10722_SLX-11823.D701_D506","12",1000001,125000000,1.015,2.7075,202,101000000,202,2.5,0.15
135,"SLX-10722_SLX-11823.D701_D506","12",126000001,133500000,0.902,1.14433333333333,11,5500000,11,2.5,0.15
136,"SLX-10722_SLX-11823.D701_D506","13",20000001,115169878,0.989,2.34783333333333,166,82669878,165.339756,2.5,0.15
137,"SLX-10722_SLX-11823.D701_D506","14",20500001,106000000,0.998,2.47233333333333,150,75000000,150,2.5,0.15
138,"SLX-10722_SLX-11823.D701_D506","15",22000001,35500000,0.911,1.26883333333333,15,7500000,15,2.5,0.15
139,"SLX-10722_SLX-11823.D701_D506","15",36000001,102500000,0.997,2.4585,119,59500000,119,2.5,0.15
140,"SLX-10722_SLX-11823.D701_D506","16",500001,90000000,0.982,2.251,118,59000000,118,2.5,0.15
141,"SLX-10722_SLX-11823.D701_D506","17",1,81000000,0.986,2.30633333333333,121,60500000,121,2.5,0.15
142,"SLX-10722_SLX-11823.D701_D506","18",500001,78077248,0.982,2.251,127,63077248,126.154496,2.5,0.15
143,"SLX-10722_SLX-11823.D701_D506","19",1000001,59000000,0.976,2.168,79,39500000,79,2.5,0.15
144,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,2.47233333333333,385,192500000,385,2.5,0.15
145,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,2.32016666666667,106,53000000,106,2.5,0.15
146,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,2.51383333333333,51,25500000,51,2.5,0.15
147,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,1.97433333333333,54,27000000,54,2.5,0.15
148,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,2.5,335,167500000,335,2.5,0.15
149,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,2.47233333333333,316,158000000,316,2.5,0.15
150,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,1.36566666666667,22,11000000,22,2.5,0.15
151,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,2.5415,273,136500000,273,2.5,0.15
152,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,0.923,4,2000000,4,2.5,0.15
153,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,2.59683333333333,283,141500000,283,2.5,0.15
154,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,2.32016666666667,251,125500000,251,2.5,0.15
155,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,2.34783333333333,243,121364022,242.728044,2.5,0.15
156,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,2.3755,184,92000000,184,2.5,0.15
157,"SLX-10722_SLX-11823.D701_D506","1",1000001,248500000,1.001,3.041,367,183500000,367,3,0.05
158,"SLX-10722_SLX-11823.D701_D506","10",1,134000000,0.987,2.467,210,105000000,210,3,0.05
159,"SLX-10722_SLX-11823.D701_D506","11",500001,134500000,0.983,2.303,215,107500000,215,3,0.05
160,"SLX-10722_SLX-11823.D701_D506","12",1000001,125000000,1.015,3.615,202,101000000,202,3,0.05
161,"SLX-10722_SLX-11823.D701_D506","12",126000001,133500000,0.902,-1.018,11,5500000,11,3,0.05
162,"SLX-10722_SLX-11823.D701_D506","13",20000001,115169878,0.989,2.549,166,82669878,165.339756,3,0.05
163,"SLX-10722_SLX-11823.D701_D506","14",20500001,106000000,0.998,2.918,150,75000000,150,3,0.05
164,"SLX-10722_SLX-11823.D701_D506","15",22000001,35500000,0.911,-0.648999999999999,15,7500000,15,3,0.05
165,"SLX-10722_SLX-11823.D701_D506","15",36000001,102500000,0.997,2.877,119,59500000,119,3,0.05
166,"SLX-10722_SLX-11823.D701_D506","16",500001,90000000,0.982,2.262,118,59000000,118,3,0.05
167,"SLX-10722_SLX-11823.D701_D506","17",1,81000000,0.986,2.426,121,60500000,121,3,0.05
168,"SLX-10722_SLX-11823.D701_D506","18",500001,78077248,0.982,2.262,127,63077248,126.154496,3,0.05
169,"SLX-10722_SLX-11823.D701_D506","19",1000001,59000000,0.976,2.016,79,39500000,79,3,0.05
170,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,2.918,385,192500000,385,3,0.05
171,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,2.467,106,53000000,106,3,0.05
172,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,3.041,51,25500000,51,3,0.05
173,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,1.442,54,27000000,54,3,0.05
174,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,3,335,167500000,335,3,0.05
175,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,2.918,316,158000000,316,3,0.05
176,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,-0.361999999999998,22,11000000,22,3,0.05
177,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,3.123,273,136500000,273,3,0.05
178,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,-1.674,4,2000000,4,3,0.05
179,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,3.287,283,141500000,283,3,0.05
180,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,2.467,251,125500000,251,3,0.05
181,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,2.549,243,121364022,242.728044,3,0.05
182,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,2.631,184,92000000,184,3,0.05
183,"SLX-10722_SLX-11823.D701_D506","1",1000001,248500000,1.001,3.021,367,183500000,367,3,0.1
184,"SLX-10722_SLX-11823.D701_D506","10",1,134000000,0.987,2.727,210,105000000,210,3,0.1
185,"SLX-10722_SLX-11823.D701_D506","11",500001,134500000,0.983,2.643,215,107500000,215,3,0.1
186,"SLX-10722_SLX-11823.D701_D506","12",1000001,125000000,1.015,3.315,202,101000000,202,3,0.1
187,"SLX-10722_SLX-11823.D701_D506","12",126000001,133500000,0.902,0.942000000000001,11,5500000,11,3,0.1
188,"SLX-10722_SLX-11823.D701_D506","13",20000001,115169878,0.989,2.769,166,82669878,165.339756,3,0.1
189,"SLX-10722_SLX-11823.D701_D506","14",20500001,106000000,0.998,2.958,150,75000000,150,3,0.1
190,"SLX-10722_SLX-11823.D701_D506","15",22000001,35500000,0.911,1.131,15,7500000,15,3,0.1
191,"SLX-10722_SLX-11823.D701_D506","15",36000001,102500000,0.997,2.937,119,59500000,119,3,0.1
192,"SLX-10722_SLX-11823.D701_D506","16",500001,90000000,0.982,2.622,118,59000000,118,3,0.1
193,"SLX-10722_SLX-11823.D701_D506","17",1,81000000,0.986,2.706,121,60500000,121,3,0.1
194,"SLX-10722_SLX-11823.D701_D506","18",500001,78077248,0.982,2.622,127,63077248,126.154496,3,0.1
195,"SLX-10722_SLX-11823.D701_D506","19",1000001,59000000,0.976,2.496,79,39500000,79,3,0.1
196,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,2.958,385,192500000,385,3,0.1
197,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,2.727,106,53000000,106,3,0.1
198,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,3.021,51,25500000,51,3,0.1
199,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,2.202,54,27000000,54,3,0.1
200,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,3,335,167500000,335,3,0.1
201,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,2.958,316,158000000,316,3,0.1
202,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,1.278,22,11000000,22,3,0.1
203,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,3.063,273,136500000,273,3,0.1
204,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,0.606,4,2000000,4,3,0.1
205,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,3.147,283,141500000,283,3,0.1
206,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,2.727,251,125500000,251,3,0.1
207,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,2.769,243,121364022,242.728044,3,0.1
208,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,2.811,184,92000000,184,3,0.1
209,"SLX-10722_SLX-11823.D701_D506","1",1000001,248500000,1.001,3.01433333333333,367,183500000,367,3,0.15
210,"SLX-10722_SLX-11823.D701_D506","10",1,134000000,0.987,2.81366666666667,210,105000000,210,3,0.15
211,"SLX-10722_SLX-11823.D701_D506","11",500001,134500000,0.983,2.75633333333333,215,107500000,215,3,0.15
212,"SLX-10722_SLX-11823.D701_D506","12",1000001,125000000,1.015,3.215,202,101000000,202,3,0.15
213,"SLX-10722_SLX-11823.D701_D506","12",126000001,133500000,0.902,1.59533333333333,11,5500000,11,3,0.15
214,"SLX-10722_SLX-11823.D701_D506","13",20000001,115169878,0.989,2.84233333333333,166,82669878,165.339756,3,0.15
215,"SLX-10722_SLX-11823.D701_D506","14",20500001,106000000,0.998,2.97133333333333,150,75000000,150,3,0.15
216,"SLX-10722_SLX-11823.D701_D506","15",22000001,35500000,0.911,1.72433333333333,15,7500000,15,3,0.15
217,"SLX-10722_SLX-11823.D701_D506","15",36000001,102500000,0.997,2.957,119,59500000,119,3,0.15
218,"SLX-10722_SLX-11823.D701_D506","16",500001,90000000,0.982,2.742,118,59000000,118,3,0.15
219,"SLX-10722_SLX-11823.D701_D506","17",1,81000000,0.986,2.79933333333333,121,60500000,121,3,0.15
220,"SLX-10722_SLX-11823.D701_D506","18",500001,78077248,0.982,2.742,127,63077248,126.154496,3,0.15
221,"SLX-10722_SLX-11823.D701_D506","19",1000001,59000000,0.976,2.656,79,39500000,79,3,0.15
222,"SLX-10722_SLX-11823.D701_D506","2",1000001,243000000,0.998,2.97133333333333,385,192500000,385,3,0.15
223,"SLX-10722_SLX-11823.D701_D506","20",1,62500000,0.987,2.81366666666667,106,53000000,106,3,0.15
224,"SLX-10722_SLX-11823.D701_D506","21",15500001,48000000,1.001,3.01433333333333,51,25500000,51,3,0.15
225,"SLX-10722_SLX-11823.D701_D506","22",19000001,51000000,0.962,2.45533333333333,54,27000000,54,3,0.15
226,"SLX-10722_SLX-11823.D701_D506","3",1,197500000,1,3,335,167500000,335,3,0.15
227,"SLX-10722_SLX-11823.D701_D506","4",500001,190000000,0.998,2.97133333333333,316,158000000,316,3,0.15
228,"SLX-10722_SLX-11823.D701_D506","5",500001,14000000,0.918,1.82466666666667,22,11000000,22,3,0.15
229,"SLX-10722_SLX-11823.D701_D506","5",14000001,178000000,1.003,3.043,273,136500000,273,3,0.15
230,"SLX-10722_SLX-11823.D701_D506","5",178000001,180500000,0.886,1.366,4,2000000,4,3,0.15
231,"SLX-10722_SLX-11823.D701_D506","6",500001,170500000,1.007,3.10033333333333,283,141500000,283,3,0.15
232,"SLX-10722_SLX-11823.D701_D506","7",1,159000000,0.987,2.81366666666667,251,125500000,251,3,0.15
233,"SLX-10722_SLX-11823.D701_D506","8",500001,146364022,0.989,2.84233333333333,243,121364022,242.728044,3,0.15
234,"SLX-10722_SLX-11823.D701_D506","9",500001,140500000,0.991,2.871,184,92000000,184,3,0.15
