"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
35,"SLX-9242.D708_D506","6",500001,88000000,1.052,4.08,135,67500000,135,2,0.05
36,"SLX-9242.D708_D506","6",88000001,170500000,0.97,0.799999999999999,148,74000000,148,2,0.05
37,"SLX-9242.D708_D506","7",1,91500000,1.232,11.28,139,69500000,139,2,0.05
38,"SLX-9242.D708_D506","7",91500001,94500000,3.213,90.52,5,2500000,5,2,0.05
39,"SLX-9242.D708_D506","7",95000001,159000000,0.925,-0.999999999999998,107,53500000,107,2,0.05
40,"SLX-9242.D708_D506","8",500001,11000000,0.663,-11.48,18,9000000,18,2,0.05
41,"SLX-9242.D708_D506","8",11000001,14500000,3.678,109.12,6,3000000,6,2,0.05
42,"SLX-9242.D708_D506","8",14500001,16000000,1.87,36.8,3,1500000,3,2,0.05
43,"SLX-9242.D708_D506","8",16500001,26500000,1.04,3.6,16,8000000,16,2,0.05
44,"SLX-9242.D708_D506","8",26500001,36000000,1.221,10.84,17,8500000,17,2,0.05
45,"SLX-9242.D708_D506","8",36000001,67000000,0.995,1.8,46,23000000,46,2,0.05
46,"SLX-9242.D708_D506","8",67000001,100500000,1.15,8,59,29500000,59,2,0.05
47,"SLX-9242.D708_D506","8",101000001,108500000,0.977,1.08,12,6000000,12,2,0.05
48,"SLX-9242.D708_D506","8",108500001,142000000,1.175,9,58,29000000,58,2,0.05
49,"SLX-9242.D708_D506","8",142000001,146364022,1.278,13.12,8,3864022,7.728044,2,0.05
50,"SLX-9242.D708_D506","9",500001,77000000,0.98,1.2,75,37500000,75,2,0.05
51,"SLX-9242.D708_D506","9",77000001,90500000,0.939,-0.440000000000002,23,11500000,23,2,0.05
52,"SLX-9242.D708_D506","9",90500001,140500000,0.997,1.88,86,43000000,86,2,0.05
53,"SLX-9242.D708_D506","1",1000001,248500000,1.06,3.2,367,183500000,367,2,0.1
54,"SLX-9242.D708_D506","10",1,134000000,1.06,3.2,210,105000000,210,2,0.1
55,"SLX-9242.D708_D506","11",500001,134500000,1.002,2.04,215,107500000,215,2,0.1
56,"SLX-9242.D708_D506","12",1000001,133500000,0.948,0.959999999999999,213,106500000,213,2,0.1
57,"SLX-9242.D708_D506","13",20000001,115169878,1.005,2.1,166,82669878,165.339756,2,0.1
58,"SLX-9242.D708_D506","14",20500001,106000000,0.881,-0.38,150,75000000,150,2,0.1
59,"SLX-9242.D708_D506","15",22000001,102500000,1.002,2.04,134,67000000,134,2,0.1
60,"SLX-9242.D708_D506","16",500001,90000000,0.936,0.720000000000001,118,59000000,118,2,0.1
61,"SLX-9242.D708_D506","17",1,81000000,0.963,1.26,121,60500000,121,2,0.1
62,"SLX-9242.D708_D506","18",500001,27500000,0.998,1.96,39,19500000,39,2,0.1
63,"SLX-9242.D708_D506","18",27500001,78077248,0.936,0.720000000000001,88,43577248,87.154496,2,0.1
64,"SLX-9242.D708_D506","19",1000001,39500000,0.986,1.72,53,26500000,53,2,0.1
65,"SLX-9242.D708_D506","19",39500001,59000000,1.055,3.1,26,13000000,26,2,0.1
66,"SLX-9242.D708_D506","2",1000001,130000000,1.081,3.62,199,99500000,199,2,0.1
67,"SLX-9242.D708_D506","2",131500001,243000000,1.002,2.04,186,93000000,186,2,0.1
68,"SLX-9242.D708_D506","20",1,37000000,1.208,6.16,60,30000000,60,2,0.1
69,"SLX-9242.D708_D506","20",37000001,62500000,1.316,8.32,46,23000000,46,2,0.1
70,"SLX-9242.D708_D506","21",15500001,48000000,0.857,-0.86,51,25500000,51,2,0.1
71,"SLX-9242.D708_D506","22",19000001,51000000,0.891,-0.18,54,27000000,54,2,0.1
72,"SLX-9242.D708_D506","3",1,7000000,0.951,1.02,12,6000000,12,2,0.1
73,"SLX-9242.D708_D506","3",7000001,52000000,1.025,2.5,78,39000000,78,2,0.1
74,"SLX-9242.D708_D506","3",52000001,89500000,0.966,1.32,67,33500000,67,2,0.1
75,"SLX-9242.D708_D506","3",89500001,197500000,1.092,3.84,178,89000000,178,2,0.1
76,"SLX-9242.D708_D506","4",500001,58000000,0.9,0.000000000000000444089209850063,88,44000000,88,2,0.1
77,"SLX-9242.D708_D506","4",58500001,64000000,0.802,-1.96,10,5000000,10,2,0.1
78,"SLX-9242.D708_D506","4",64500001,76500000,1.108,4.16,19,9500000,19,2,0.1
79,"SLX-9242.D708_D506","4",77500001,83500000,0.903,0.0600000000000005,9,4500000,9,2,0.1
80,"SLX-9242.D708_D506","4",83500001,150000000,0.828,-1.44,120,60000000,120,2,0.1
81,"SLX-9242.D708_D506","4",151000001,174000000,0.893,-0.14,40,20000000,40,2,0.1
82,"SLX-9242.D708_D506","4",174000001,190000000,0.736,-3.28,30,15000000,30,2,0.1
83,"SLX-9242.D708_D506","5",500001,33000000,1.108,4.16,53,26500000,53,2,0.1
84,"SLX-9242.D708_D506","5",33000001,50500000,1.161,5.22,23,11500000,23,2,0.1
85,"SLX-9242.D708_D506","5",50500001,174500000,0.983,1.66,216,108000000,216,2,0.1
86,"SLX-9242.D708_D506","5",176000001,180500000,1.082,3.64,7,3500000,7,2,0.1
87,"SLX-9242.D708_D506","6",500001,88000000,1.052,3.04,135,67500000,135,2,0.1
88,"SLX-9242.D708_D506","6",88000001,170500000,0.97,1.4,148,74000000,148,2,0.1
89,"SLX-9242.D708_D506","7",1,91500000,1.232,6.64,139,69500000,139,2,0.1
90,"SLX-9242.D708_D506","7",91500001,94500000,3.213,46.26,5,2500000,5,2,0.1
91,"SLX-9242.D708_D506","7",95000001,159000000,0.925,0.500000000000001,107,53500000,107,2,0.1
92,"SLX-9242.D708_D506","8",500001,11000000,0.663,-4.74,18,9000000,18,2,0.1
93,"SLX-9242.D708_D506","8",11000001,14500000,3.678,55.56,6,3000000,6,2,0.1
94,"SLX-9242.D708_D506","8",14500001,16000000,1.87,19.4,3,1500000,3,2,0.1
95,"SLX-9242.D708_D506","8",16500001,26500000,1.04,2.8,16,8000000,16,2,0.1
96,"SLX-9242.D708_D506","8",26500001,36000000,1.221,6.42,17,8500000,17,2,0.1
97,"SLX-9242.D708_D506","8",36000001,67000000,0.995,1.9,46,23000000,46,2,0.1
98,"SLX-9242.D708_D506","8",67000001,100500000,1.15,5,59,29500000,59,2,0.1
99,"SLX-9242.D708_D506","8",101000001,108500000,0.977,1.54,12,6000000,12,2,0.1
100,"SLX-9242.D708_D506","8",108500001,142000000,1.175,5.5,58,29000000,58,2,0.1
101,"SLX-9242.D708_D506","8",142000001,146364022,1.278,7.56,8,3864022,7.728044,2,0.1
102,"SLX-9242.D708_D506","9",500001,77000000,0.98,1.6,75,37500000,75,2,0.1
103,"SLX-9242.D708_D506","9",77000001,90500000,0.939,0.779999999999999,23,11500000,23,2,0.1
104,"SLX-9242.D708_D506","9",90500001,140500000,0.997,1.94,86,43000000,86,2,0.1
105,"SLX-9242.D708_D506","1",1000001,248500000,1.06,2.8,367,183500000,367,2,0.15
106,"SLX-9242.D708_D506","10",1,134000000,1.06,2.8,210,105000000,210,2,0.15
107,"SLX-9242.D708_D506","11",500001,134500000,1.002,2.02666666666667,215,107500000,215,2,0.15
108,"SLX-9242.D708_D506","12",1000001,133500000,0.948,1.30666666666667,213,106500000,213,2,0.15
109,"SLX-9242.D708_D506","13",20000001,115169878,1.005,2.06666666666667,166,82669878,165.339756,2,0.15
110,"SLX-9242.D708_D506","14",20500001,106000000,0.881,0.413333333333333,150,75000000,150,2,0.15
111,"SLX-9242.D708_D506","15",22000001,102500000,1.002,2.02666666666667,134,67000000,134,2,0.15
112,"SLX-9242.D708_D506","16",500001,90000000,0.936,1.14666666666667,118,59000000,118,2,0.15
113,"SLX-9242.D708_D506","17",1,81000000,0.963,1.50666666666667,121,60500000,121,2,0.15
114,"SLX-9242.D708_D506","18",500001,27500000,0.998,1.97333333333333,39,19500000,39,2,0.15
115,"SLX-9242.D708_D506","18",27500001,78077248,0.936,1.14666666666667,88,43577248,87.154496,2,0.15
116,"SLX-9242.D708_D506","19",1000001,39500000,0.986,1.81333333333333,53,26500000,53,2,0.15
117,"SLX-9242.D708_D506","19",39500001,59000000,1.055,2.73333333333333,26,13000000,26,2,0.15
118,"SLX-9242.D708_D506","2",1000001,130000000,1.081,3.08,199,99500000,199,2,0.15
119,"SLX-9242.D708_D506","2",131500001,243000000,1.002,2.02666666666667,186,93000000,186,2,0.15
120,"SLX-9242.D708_D506","20",1,37000000,1.208,4.77333333333333,60,30000000,60,2,0.15
121,"SLX-9242.D708_D506","20",37000001,62500000,1.316,6.21333333333333,46,23000000,46,2,0.15
122,"SLX-9242.D708_D506","21",15500001,48000000,0.857,0.093333333333333,51,25500000,51,2,0.15
123,"SLX-9242.D708_D506","22",19000001,51000000,0.891,0.546666666666667,54,27000000,54,2,0.15
124,"SLX-9242.D708_D506","3",1,7000000,0.951,1.34666666666667,12,6000000,12,2,0.15
125,"SLX-9242.D708_D506","3",7000001,52000000,1.025,2.33333333333333,78,39000000,78,2,0.15
126,"SLX-9242.D708_D506","3",52000001,89500000,0.966,1.54666666666667,67,33500000,67,2,0.15
127,"SLX-9242.D708_D506","3",89500001,197500000,1.092,3.22666666666667,178,89000000,178,2,0.15
128,"SLX-9242.D708_D506","4",500001,58000000,0.9,0.666666666666667,88,44000000,88,2,0.15
129,"SLX-9242.D708_D506","4",58500001,64000000,0.802,-0.64,10,5000000,10,2,0.15
130,"SLX-9242.D708_D506","4",64500001,76500000,1.108,3.44,19,9500000,19,2,0.15
131,"SLX-9242.D708_D506","4",77500001,83500000,0.903,0.706666666666667,9,4500000,9,2,0.15
132,"SLX-9242.D708_D506","4",83500001,150000000,0.828,-0.293333333333334,120,60000000,120,2,0.15
133,"SLX-9242.D708_D506","4",151000001,174000000,0.893,0.573333333333333,40,20000000,40,2,0.15
134,"SLX-9242.D708_D506","4",174000001,190000000,0.736,-1.52,30,15000000,30,2,0.15
135,"SLX-9242.D708_D506","5",500001,33000000,1.108,3.44,53,26500000,53,2,0.15
136,"SLX-9242.D708_D506","5",33000001,50500000,1.161,4.14666666666667,23,11500000,23,2,0.15
137,"SLX-9242.D708_D506","5",50500001,174500000,0.983,1.77333333333333,216,108000000,216,2,0.15
138,"SLX-9242.D708_D506","5",176000001,180500000,1.082,3.09333333333333,7,3500000,7,2,0.15
139,"SLX-9242.D708_D506","6",500001,88000000,1.052,2.69333333333333,135,67500000,135,2,0.15
140,"SLX-9242.D708_D506","6",88000001,170500000,0.97,1.6,148,74000000,148,2,0.15
141,"SLX-9242.D708_D506","7",1,91500000,1.232,5.09333333333333,139,69500000,139,2,0.15
142,"SLX-9242.D708_D506","7",91500001,94500000,3.213,31.5066666666667,5,2500000,5,2,0.15
143,"SLX-9242.D708_D506","7",95000001,159000000,0.925,1,107,53500000,107,2,0.15
144,"SLX-9242.D708_D506","8",500001,11000000,0.663,-2.49333333333333,18,9000000,18,2,0.15
145,"SLX-9242.D708_D506","8",11000001,14500000,3.678,37.7066666666667,6,3000000,6,2,0.15
146,"SLX-9242.D708_D506","8",14500001,16000000,1.87,13.6,3,1500000,3,2,0.15
147,"SLX-9242.D708_D506","8",16500001,26500000,1.04,2.53333333333333,16,8000000,16,2,0.15
148,"SLX-9242.D708_D506","8",26500001,36000000,1.221,4.94666666666667,17,8500000,17,2,0.15
149,"SLX-9242.D708_D506","8",36000001,67000000,0.995,1.93333333333333,46,23000000,46,2,0.15
150,"SLX-9242.D708_D506","8",67000001,100500000,1.15,4,59,29500000,59,2,0.15
151,"SLX-9242.D708_D506","8",101000001,108500000,0.977,1.69333333333333,12,6000000,12,2,0.15
152,"SLX-9242.D708_D506","8",108500001,142000000,1.175,4.33333333333333,58,29000000,58,2,0.15
153,"SLX-9242.D708_D506","8",142000001,146364022,1.278,5.70666666666667,8,3864022,7.728044,2,0.15
154,"SLX-9242.D708_D506","9",500001,77000000,0.98,1.73333333333333,75,37500000,75,2,0.15
155,"SLX-9242.D708_D506","9",77000001,90500000,0.939,1.18666666666667,23,11500000,23,2,0.15
156,"SLX-9242.D708_D506","9",90500001,140500000,0.997,1.96,86,43000000,86,2,0.15
157,"SLX-9242.D708_D506","1",1000001,248500000,1.06,4.93,367,183500000,367,2.5,0.05
158,"SLX-9242.D708_D506","10",1,134000000,1.06,4.93,210,105000000,210,2.5,0.05
159,"SLX-9242.D708_D506","11",500001,134500000,1.002,2.581,215,107500000,215,2.5,0.05
160,"SLX-9242.D708_D506","12",1000001,133500000,0.948,0.393999999999998,213,106500000,213,2.5,0.05
161,"SLX-9242.D708_D506","13",20000001,115169878,1.005,2.7025,166,82669878,165.339756,2.5,0.05
162,"SLX-9242.D708_D506","14",20500001,106000000,0.881,-2.3195,150,75000000,150,2.5,0.05
163,"SLX-9242.D708_D506","15",22000001,102500000,1.002,2.581,134,67000000,134,2.5,0.05
164,"SLX-9242.D708_D506","16",500001,90000000,0.936,-0.0919999999999979,118,59000000,118,2.5,0.05
165,"SLX-9242.D708_D506","17",1,81000000,0.963,1.0015,121,60500000,121,2.5,0.05
166,"SLX-9242.D708_D506","18",500001,27500000,0.998,2.419,39,19500000,39,2.5,0.05
167,"SLX-9242.D708_D506","18",27500001,78077248,0.936,-0.0919999999999979,88,43577248,87.154496,2.5,0.05
168,"SLX-9242.D708_D506","19",1000001,39500000,0.986,1.933,53,26500000,53,2.5,0.05
169,"SLX-9242.D708_D506","19",39500001,59000000,1.055,4.7275,26,13000000,26,2.5,0.05
170,"SLX-9242.D708_D506","2",1000001,130000000,1.081,5.7805,199,99500000,199,2.5,0.05
171,"SLX-9242.D708_D506","2",131500001,243000000,1.002,2.581,186,93000000,186,2.5,0.05
172,"SLX-9242.D708_D506","20",1,37000000,1.208,10.924,60,30000000,60,2.5,0.05
173,"SLX-9242.D708_D506","20",37000001,62500000,1.316,15.298,46,23000000,46,2.5,0.05
174,"SLX-9242.D708_D506","21",15500001,48000000,0.857,-3.2915,51,25500000,51,2.5,0.05
175,"SLX-9242.D708_D506","22",19000001,51000000,0.891,-1.9145,54,27000000,54,2.5,0.05
176,"SLX-9242.D708_D506","3",1,7000000,0.951,0.515499999999998,12,6000000,12,2.5,0.05
177,"SLX-9242.D708_D506","3",7000001,52000000,1.025,3.5125,78,39000000,78,2.5,0.05
178,"SLX-9242.D708_D506","3",52000001,89500000,0.966,1.123,67,33500000,67,2.5,0.05
179,"SLX-9242.D708_D506","3",89500001,197500000,1.092,6.226,178,89000000,178,2.5,0.05
180,"SLX-9242.D708_D506","4",500001,58000000,0.9,-1.55,88,44000000,88,2.5,0.05
181,"SLX-9242.D708_D506","4",58500001,64000000,0.802,-5.519,10,5000000,10,2.5,0.05
182,"SLX-9242.D708_D506","4",64500001,76500000,1.108,6.874,19,9500000,19,2.5,0.05
183,"SLX-9242.D708_D506","4",77500001,83500000,0.903,-1.4285,9,4500000,9,2.5,0.05
184,"SLX-9242.D708_D506","4",83500001,150000000,0.828,-4.466,120,60000000,120,2.5,0.05
185,"SLX-9242.D708_D506","4",151000001,174000000,0.893,-1.8335,40,20000000,40,2.5,0.05
186,"SLX-9242.D708_D506","4",174000001,190000000,0.736,-8.192,30,15000000,30,2.5,0.05
187,"SLX-9242.D708_D506","5",500001,33000000,1.108,6.874,53,26500000,53,2.5,0.05
188,"SLX-9242.D708_D506","5",33000001,50500000,1.161,9.0205,23,11500000,23,2.5,0.05
189,"SLX-9242.D708_D506","5",50500001,174500000,0.983,1.8115,216,108000000,216,2.5,0.05
190,"SLX-9242.D708_D506","5",176000001,180500000,1.082,5.821,7,3500000,7,2.5,0.05
191,"SLX-9242.D708_D506","6",500001,88000000,1.052,4.606,135,67500000,135,2.5,0.05
192,"SLX-9242.D708_D506","6",88000001,170500000,0.97,1.285,148,74000000,148,2.5,0.05
193,"SLX-9242.D708_D506","7",1,91500000,1.232,11.896,139,69500000,139,2.5,0.05
194,"SLX-9242.D708_D506","7",91500001,94500000,3.213,92.1265,5,2500000,5,2.5,0.05
195,"SLX-9242.D708_D506","7",95000001,159000000,0.925,-0.537499999999998,107,53500000,107,2.5,0.05
196,"SLX-9242.D708_D506","8",500001,11000000,0.663,-11.1485,18,9000000,18,2.5,0.05
197,"SLX-9242.D708_D506","8",11000001,14500000,3.678,110.959,6,3000000,6,2.5,0.05
198,"SLX-9242.D708_D506","8",14500001,16000000,1.87,37.735,3,1500000,3,2.5,0.05
199,"SLX-9242.D708_D506","8",16500001,26500000,1.04,4.12,16,8000000,16,2.5,0.05
200,"SLX-9242.D708_D506","8",26500001,36000000,1.221,11.4505,17,8500000,17,2.5,0.05
201,"SLX-9242.D708_D506","8",36000001,67000000,0.995,2.2975,46,23000000,46,2.5,0.05
202,"SLX-9242.D708_D506","8",67000001,100500000,1.15,8.575,59,29500000,59,2.5,0.05
203,"SLX-9242.D708_D506","8",101000001,108500000,0.977,1.5685,12,6000000,12,2.5,0.05
204,"SLX-9242.D708_D506","8",108500001,142000000,1.175,9.5875,58,29000000,58,2.5,0.05
205,"SLX-9242.D708_D506","8",142000001,146364022,1.278,13.759,8,3864022,7.728044,2.5,0.05
206,"SLX-9242.D708_D506","9",500001,77000000,0.98,1.69,75,37500000,75,2.5,0.05
207,"SLX-9242.D708_D506","9",77000001,90500000,0.939,0.0294999999999979,23,11500000,23,2.5,0.05
208,"SLX-9242.D708_D506","9",90500001,140500000,0.997,2.3785,86,43000000,86,2.5,0.05
209,"SLX-9242.D708_D506","1",1000001,248500000,1.06,3.73,367,183500000,367,2.5,0.1
210,"SLX-9242.D708_D506","10",1,134000000,1.06,3.73,210,105000000,210,2.5,0.1
211,"SLX-9242.D708_D506","11",500001,134500000,1.002,2.541,215,107500000,215,2.5,0.1
212,"SLX-9242.D708_D506","12",1000001,133500000,0.948,1.434,213,106500000,213,2.5,0.1
213,"SLX-9242.D708_D506","13",20000001,115169878,1.005,2.6025,166,82669878,165.339756,2.5,0.1
214,"SLX-9242.D708_D506","14",20500001,106000000,0.881,0.0605000000000002,150,75000000,150,2.5,0.1
215,"SLX-9242.D708_D506","15",22000001,102500000,1.002,2.541,134,67000000,134,2.5,0.1
216,"SLX-9242.D708_D506","16",500001,90000000,0.936,1.188,118,59000000,118,2.5,0.1
217,"SLX-9242.D708_D506","17",1,81000000,0.963,1.7415,121,60500000,121,2.5,0.1
218,"SLX-9242.D708_D506","18",500001,27500000,0.998,2.459,39,19500000,39,2.5,0.1
219,"SLX-9242.D708_D506","18",27500001,78077248,0.936,1.188,88,43577248,87.154496,2.5,0.1
220,"SLX-9242.D708_D506","19",1000001,39500000,0.986,2.213,53,26500000,53,2.5,0.1
221,"SLX-9242.D708_D506","19",39500001,59000000,1.055,3.6275,26,13000000,26,2.5,0.1
222,"SLX-9242.D708_D506","2",1000001,130000000,1.081,4.1605,199,99500000,199,2.5,0.1
223,"SLX-9242.D708_D506","2",131500001,243000000,1.002,2.541,186,93000000,186,2.5,0.1
224,"SLX-9242.D708_D506","20",1,37000000,1.208,6.764,60,30000000,60,2.5,0.1
225,"SLX-9242.D708_D506","20",37000001,62500000,1.316,8.978,46,23000000,46,2.5,0.1
226,"SLX-9242.D708_D506","21",15500001,48000000,0.857,-0.4315,51,25500000,51,2.5,0.1
227,"SLX-9242.D708_D506","22",19000001,51000000,0.891,0.2655,54,27000000,54,2.5,0.1
228,"SLX-9242.D708_D506","3",1,7000000,0.951,1.4955,12,6000000,12,2.5,0.1
229,"SLX-9242.D708_D506","3",7000001,52000000,1.025,3.0125,78,39000000,78,2.5,0.1
230,"SLX-9242.D708_D506","3",52000001,89500000,0.966,1.803,67,33500000,67,2.5,0.1
231,"SLX-9242.D708_D506","3",89500001,197500000,1.092,4.386,178,89000000,178,2.5,0.1
232,"SLX-9242.D708_D506","4",500001,58000000,0.9,0.450000000000001,88,44000000,88,2.5,0.1
233,"SLX-9242.D708_D506","4",58500001,64000000,0.802,-1.559,10,5000000,10,2.5,0.1
234,"SLX-9242.D708_D506","4",64500001,76500000,1.108,4.714,19,9500000,19,2.5,0.1
235,"SLX-9242.D708_D506","4",77500001,83500000,0.903,0.511500000000001,9,4500000,9,2.5,0.1
236,"SLX-9242.D708_D506","4",83500001,150000000,0.828,-1.026,120,60000000,120,2.5,0.1
237,"SLX-9242.D708_D506","4",151000001,174000000,0.893,0.3065,40,20000000,40,2.5,0.1
238,"SLX-9242.D708_D506","4",174000001,190000000,0.736,-2.912,30,15000000,30,2.5,0.1
239,"SLX-9242.D708_D506","5",500001,33000000,1.108,4.714,53,26500000,53,2.5,0.1
240,"SLX-9242.D708_D506","5",33000001,50500000,1.161,5.8005,23,11500000,23,2.5,0.1
241,"SLX-9242.D708_D506","5",50500001,174500000,0.983,2.1515,216,108000000,216,2.5,0.1
242,"SLX-9242.D708_D506","5",176000001,180500000,1.082,4.181,7,3500000,7,2.5,0.1
243,"SLX-9242.D708_D506","6",500001,88000000,1.052,3.566,135,67500000,135,2.5,0.1
244,"SLX-9242.D708_D506","6",88000001,170500000,0.97,1.885,148,74000000,148,2.5,0.1
245,"SLX-9242.D708_D506","7",1,91500000,1.232,7.256,139,69500000,139,2.5,0.1
246,"SLX-9242.D708_D506","7",91500001,94500000,3.213,47.8665,5,2500000,5,2.5,0.1
247,"SLX-9242.D708_D506","7",95000001,159000000,0.925,0.962500000000001,107,53500000,107,2.5,0.1
248,"SLX-9242.D708_D506","8",500001,11000000,0.663,-4.4085,18,9000000,18,2.5,0.1
249,"SLX-9242.D708_D506","8",11000001,14500000,3.678,57.399,6,3000000,6,2.5,0.1
250,"SLX-9242.D708_D506","8",14500001,16000000,1.87,20.335,3,1500000,3,2.5,0.1
251,"SLX-9242.D708_D506","8",16500001,26500000,1.04,3.32,16,8000000,16,2.5,0.1
252,"SLX-9242.D708_D506","8",26500001,36000000,1.221,7.0305,17,8500000,17,2.5,0.1
253,"SLX-9242.D708_D506","8",36000001,67000000,0.995,2.3975,46,23000000,46,2.5,0.1
254,"SLX-9242.D708_D506","8",67000001,100500000,1.15,5.575,59,29500000,59,2.5,0.1
255,"SLX-9242.D708_D506","8",101000001,108500000,0.977,2.0285,12,6000000,12,2.5,0.1
256,"SLX-9242.D708_D506","8",108500001,142000000,1.175,6.0875,58,29000000,58,2.5,0.1
257,"SLX-9242.D708_D506","8",142000001,146364022,1.278,8.199,8,3864022,7.728044,2.5,0.1
258,"SLX-9242.D708_D506","9",500001,77000000,0.98,2.09,75,37500000,75,2.5,0.1
259,"SLX-9242.D708_D506","9",77000001,90500000,0.939,1.2495,23,11500000,23,2.5,0.1
260,"SLX-9242.D708_D506","9",90500001,140500000,0.997,2.4385,86,43000000,86,2.5,0.1
261,"SLX-9242.D708_D506","1",1000001,248500000,1.06,3.33,367,183500000,367,2.5,0.15
262,"SLX-9242.D708_D506","10",1,134000000,1.06,3.33,210,105000000,210,2.5,0.15
263,"SLX-9242.D708_D506","11",500001,134500000,1.002,2.52766666666667,215,107500000,215,2.5,0.15
264,"SLX-9242.D708_D506","12",1000001,133500000,0.948,1.78066666666667,213,106500000,213,2.5,0.15
265,"SLX-9242.D708_D506","13",20000001,115169878,1.005,2.56916666666667,166,82669878,165.339756,2.5,0.15
266,"SLX-9242.D708_D506","14",20500001,106000000,0.881,0.853833333333333,150,75000000,150,2.5,0.15
267,"SLX-9242.D708_D506","15",22000001,102500000,1.002,2.52766666666667,134,67000000,134,2.5,0.15
268,"SLX-9242.D708_D506","16",500001,90000000,0.936,1.61466666666667,118,59000000,118,2.5,0.15
269,"SLX-9242.D708_D506","17",1,81000000,0.963,1.98816666666667,121,60500000,121,2.5,0.15
270,"SLX-9242.D708_D506","18",500001,27500000,0.998,2.47233333333333,39,19500000,39,2.5,0.15
271,"SLX-9242.D708_D506","18",27500001,78077248,0.936,1.61466666666667,88,43577248,87.154496,2.5,0.15
272,"SLX-9242.D708_D506","19",1000001,39500000,0.986,2.30633333333333,53,26500000,53,2.5,0.15
273,"SLX-9242.D708_D506","19",39500001,59000000,1.055,3.26083333333333,26,13000000,26,2.5,0.15
274,"SLX-9242.D708_D506","2",1000001,130000000,1.081,3.6205,199,99500000,199,2.5,0.15
275,"SLX-9242.D708_D506","2",131500001,243000000,1.002,2.52766666666667,186,93000000,186,2.5,0.15
276,"SLX-9242.D708_D506","20",1,37000000,1.208,5.37733333333333,60,30000000,60,2.5,0.15
