"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
42,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,1.3,106,53000000,106,2,0.1
43,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,2.26,51,25500000,51,2,0.1
44,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,0.480000000000001,54,27000000,54,2,0.1
45,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,2.04,335,167500000,335,2,0.1
46,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,1.9,316,158000000,316,2,0.1
47,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-2.24,11,5500000,11,2,0.1
48,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,1.7,288,144000000,288,2,0.1
49,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,2.46,283,141500000,283,2,0.1
50,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,1.96,251,125500000,251,2,0.1
51,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,1.42,243,121364022,242.728044,2,0.1
52,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,1.86,35,17500000,35,2,0.1
53,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-4.98,5,2500000,5,2,0.1
54,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,1.82,144,72000000,144,2,0.1
55,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,2.04,367,183500000,367,2,0.15
56,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,1.69333333333333,210,105000000,210,2,0.15
57,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,1.54666666666667,215,107500000,215,2,0.15
58,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,2.13333333333333,213,106500000,213,2,0.15
59,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,1.85333333333333,166,82669878,165.339756,2,0.15
60,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,1.84,150,75000000,150,2,0.15
61,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,0.24,16,8000000,16,2,0.15
62,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,2.90666666666667,67,33500000,67,2,0.15
63,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,0.933333333333334,51,25500000,51,2,0.15
64,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,1.22666666666667,118,59000000,118,2,0.15
65,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,1.74666666666667,121,60500000,121,2,0.15
66,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,1.4,127,63077248,126.154496,2,0.15
67,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,0.973333333333334,79,39500000,79,2,0.15
68,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,1.97333333333333,385,192500000,385,2,0.15
69,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,1.53333333333333,106,53000000,106,2,0.15
70,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,2.17333333333333,51,25500000,51,2,0.15
71,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,0.986666666666667,54,27000000,54,2,0.15
72,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,2.02666666666667,335,167500000,335,2,0.15
73,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,1.93333333333333,316,158000000,316,2,0.15
74,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-0.826666666666666,11,5500000,11,2,0.15
75,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,1.8,288,144000000,288,2,0.15
76,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,2.30666666666667,283,141500000,283,2,0.15
77,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,1.97333333333333,251,125500000,251,2,0.15
78,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,1.61333333333333,243,121364022,242.728044,2,0.15
79,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,1.90666666666667,35,17500000,35,2,0.15
80,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-2.65333333333333,5,2500000,5,2,0.15
81,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,1.88,144,72000000,144,2,0.15
82,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,2.6215,367,183500000,367,2.5,0.05
83,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,1.5685,210,105000000,210,2.5,0.05
84,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,1.123,215,107500000,215,2.5,0.05
85,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,2.905,213,106500000,213,2.5,0.05
86,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,2.0545,166,82669878,165.339756,2.5,0.05
87,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,2.014,150,75000000,150,2.5,0.05
88,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,-2.846,16,8000000,16,2.5,0.05
89,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,5.254,67,33500000,67,2.5,0.05
90,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,-0.739999999999998,51,25500000,51,2.5,0.05
91,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,0.150999999999998,118,59000000,118,2.5,0.05
92,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,1.7305,121,60500000,121,2.5,0.05
93,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,0.677499999999998,127,63077248,126.154496,2.5,0.05
94,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,-0.618499999999998,79,39500000,79,2.5,0.05
95,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,2.419,385,192500000,385,2.5,0.05
96,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,1.0825,106,53000000,106,2.5,0.05
97,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,3.0265,51,25500000,51,2.5,0.05
98,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,-0.577999999999998,54,27000000,54,2.5,0.05
99,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,2.581,335,167500000,335,2.5,0.05
100,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,2.2975,316,158000000,316,2.5,0.05
101,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-6.086,11,5500000,11,2.5,0.05
102,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,1.8925,288,144000000,288,2.5,0.05
103,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,3.4315,283,141500000,283,2.5,0.05
104,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,2.419,251,125500000,251,2.5,0.05
105,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,1.3255,243,121364022,242.728044,2.5,0.05
106,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,2.2165,35,17500000,35,2.5,0.05
107,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-11.6345,5,2500000,5,2.5,0.05
108,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,2.1355,144,72000000,144,2.5,0.05
109,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,2.5615,367,183500000,367,2.5,0.1
110,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,2.0285,210,105000000,210,2.5,0.1
111,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,1.803,215,107500000,215,2.5,0.1
112,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,2.705,213,106500000,213,2.5,0.1
113,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,2.2745,166,82669878,165.339756,2.5,0.1
114,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,2.254,150,75000000,150,2.5,0.1
115,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,-0.206,16,8000000,16,2.5,0.1
116,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,3.894,67,33500000,67,2.5,0.1
117,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,0.860000000000001,51,25500000,51,2.5,0.1
118,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,1.311,118,59000000,118,2.5,0.1
119,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,2.1105,121,60500000,121,2.5,0.1
120,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,1.5775,127,63077248,126.154496,2.5,0.1
121,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,0.921500000000001,79,39500000,79,2.5,0.1
122,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,2.459,385,192500000,385,2.5,0.1
123,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,1.7825,106,53000000,106,2.5,0.1
124,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,2.7665,51,25500000,51,2.5,0.1
125,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,0.942000000000001,54,27000000,54,2.5,0.1
126,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,2.541,335,167500000,335,2.5,0.1
127,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,2.3975,316,158000000,316,2.5,0.1
128,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-1.846,11,5500000,11,2.5,0.1
129,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,2.1925,288,144000000,288,2.5,0.1
130,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,2.9715,283,141500000,283,2.5,0.1
131,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,2.459,251,125500000,251,2.5,0.1
132,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,1.9055,243,121364022,242.728044,2.5,0.1
133,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,2.3565,35,17500000,35,2.5,0.1
134,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-4.6545,5,2500000,5,2.5,0.1
135,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,2.3155,144,72000000,144,2.5,0.1
136,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,2.5415,367,183500000,367,2.5,0.15
137,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,2.18183333333333,210,105000000,210,2.5,0.15
138,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,2.02966666666667,215,107500000,215,2.5,0.15
139,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,2.63833333333333,213,106500000,213,2.5,0.15
140,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,2.34783333333333,166,82669878,165.339756,2.5,0.15
141,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,2.334,150,75000000,150,2.5,0.15
142,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,0.674,16,8000000,16,2.5,0.15
143,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,3.44066666666667,67,33500000,67,2.5,0.15
144,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,1.39333333333333,51,25500000,51,2.5,0.15
145,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,1.69766666666667,118,59000000,118,2.5,0.15
146,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,2.23716666666667,121,60500000,121,2.5,0.15
147,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,1.8775,127,63077248,126.154496,2.5,0.15
148,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,1.43483333333333,79,39500000,79,2.5,0.15
149,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,2.47233333333333,385,192500000,385,2.5,0.15
150,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,2.01583333333333,106,53000000,106,2.5,0.15
151,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,2.67983333333333,51,25500000,51,2.5,0.15
152,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,1.44866666666667,54,27000000,54,2.5,0.15
153,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,2.52766666666667,335,167500000,335,2.5,0.15
154,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,2.43083333333333,316,158000000,316,2.5,0.15
155,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-0.432666666666667,11,5500000,11,2.5,0.15
156,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,2.2925,288,144000000,288,2.5,0.15
157,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,2.81816666666667,283,141500000,283,2.5,0.15
158,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,2.47233333333333,251,125500000,251,2.5,0.15
159,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,2.09883333333333,243,121364022,242.728044,2.5,0.15
160,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,2.40316666666667,35,17500000,35,2.5,0.15
161,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-2.32783333333333,5,2500000,5,2.5,0.15
162,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,2.3755,144,72000000,144,2.5,0.15
163,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,3.123,367,183500000,367,3,0.05
164,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,2.057,210,105000000,210,3,0.05
165,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,1.606,215,107500000,215,3,0.05
166,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,3.41,213,106500000,213,3,0.05
167,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,2.549,166,82669878,165.339756,3,0.05
168,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,2.508,150,75000000,150,3,0.05
169,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,-2.412,16,8000000,16,3,0.05
170,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,5.788,67,33500000,67,3,0.05
171,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,-0.279999999999998,51,25500000,51,3,0.05
172,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,0.621999999999998,118,59000000,118,3,0.05
173,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,2.221,121,60500000,121,3,0.05
174,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,1.155,127,63077248,126.154496,3,0.05
175,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,-0.156999999999998,79,39500000,79,3,0.05
176,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,2.918,385,192500000,385,3,0.05
177,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,1.565,106,53000000,106,3,0.05
178,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,3.533,51,25500000,51,3,0.05
179,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,-0.115999999999998,54,27000000,54,3,0.05
180,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,3.082,335,167500000,335,3,0.05
181,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,2.795,316,158000000,316,3,0.05
182,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-5.692,11,5500000,11,3,0.05
183,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,2.385,288,144000000,288,3,0.05
184,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,3.943,283,141500000,283,3,0.05
185,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,2.918,251,125500000,251,3,0.05
186,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,1.811,243,121364022,242.728044,3,0.05
187,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,2.713,35,17500000,35,3,0.05
188,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-11.309,5,2500000,5,3,0.05
189,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,2.631,144,72000000,144,3,0.05
190,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,3.063,367,183500000,367,3,0.1
191,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,2.517,210,105000000,210,3,0.1
192,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,2.286,215,107500000,215,3,0.1
193,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,3.21,213,106500000,213,3,0.1
194,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,2.769,166,82669878,165.339756,3,0.1
195,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,2.748,150,75000000,150,3,0.1
196,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,0.228,16,8000000,16,3,0.1
197,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,4.428,67,33500000,67,3,0.1
198,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,1.32,51,25500000,51,3,0.1
199,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,1.782,118,59000000,118,3,0.1
200,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,2.601,121,60500000,121,3,0.1
201,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,2.055,127,63077248,126.154496,3,0.1
202,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,1.383,79,39500000,79,3,0.1
203,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,2.958,385,192500000,385,3,0.1
204,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,2.265,106,53000000,106,3,0.1
205,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,3.273,51,25500000,51,3,0.1
206,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,1.404,54,27000000,54,3,0.1
207,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,3.042,335,167500000,335,3,0.1
208,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,2.895,316,158000000,316,3,0.1
209,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-1.452,11,5500000,11,3,0.1
210,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,2.685,288,144000000,288,3,0.1
211,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,3.483,283,141500000,283,3,0.1
212,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,2.958,251,125500000,251,3,0.1
213,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,2.391,243,121364022,242.728044,3,0.1
214,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,2.853,35,17500000,35,3,0.1
215,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-4.329,5,2500000,5,3,0.1
216,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,2.811,144,72000000,144,3,0.1
217,"SLX-10722_SLX-11823.D704_D502","1",1000001,248500000,1.003,3.043,367,183500000,367,3,0.15
218,"SLX-10722_SLX-11823.D704_D502","10",1,134000000,0.977,2.67033333333333,210,105000000,210,3,0.15
219,"SLX-10722_SLX-11823.D704_D502","11",500001,134500000,0.966,2.51266666666667,215,107500000,215,3,0.15
220,"SLX-10722_SLX-11823.D704_D502","12",1000001,133500000,1.01,3.14333333333333,213,106500000,213,3,0.15
221,"SLX-10722_SLX-11823.D704_D502","13",20000001,115169878,0.989,2.84233333333333,166,82669878,165.339756,3,0.15
222,"SLX-10722_SLX-11823.D704_D502","14",20500001,106000000,0.988,2.828,150,75000000,150,3,0.15
223,"SLX-10722_SLX-11823.D704_D502","15",22000001,36500000,0.868,1.108,16,8000000,16,3,0.15
224,"SLX-10722_SLX-11823.D704_D502","15",36500001,73500000,1.068,3.97466666666667,67,33500000,67,3,0.15
225,"SLX-10722_SLX-11823.D704_D502","15",73500001,102500000,0.92,1.85333333333333,51,25500000,51,3,0.15
226,"SLX-10722_SLX-11823.D704_D502","16",500001,90000000,0.942,2.16866666666667,118,59000000,118,3,0.15
227,"SLX-10722_SLX-11823.D704_D502","17",1,81000000,0.981,2.72766666666667,121,60500000,121,3,0.15
228,"SLX-10722_SLX-11823.D704_D502","18",500001,78077248,0.955,2.355,127,63077248,126.154496,3,0.15
229,"SLX-10722_SLX-11823.D704_D502","19",1000001,59000000,0.923,1.89633333333333,79,39500000,79,3,0.15
230,"SLX-10722_SLX-11823.D704_D502","2",1000001,243000000,0.998,2.97133333333333,385,192500000,385,3,0.15
231,"SLX-10722_SLX-11823.D704_D502","20",1,62500000,0.965,2.49833333333333,106,53000000,106,3,0.15
232,"SLX-10722_SLX-11823.D704_D502","21",15500001,48000000,1.013,3.18633333333333,51,25500000,51,3,0.15
233,"SLX-10722_SLX-11823.D704_D502","22",19000001,51000000,0.924,1.91066666666667,54,27000000,54,3,0.15
234,"SLX-10722_SLX-11823.D704_D502","3",1,197500000,1.002,3.02866666666667,335,167500000,335,3,0.15
235,"SLX-10722_SLX-11823.D704_D502","4",500001,190000000,0.995,2.92833333333333,316,158000000,316,3,0.15
236,"SLX-10722_SLX-11823.D704_D502","5",500001,7500000,0.788,-0.0386666666666668,11,5500000,11,3,0.15
237,"SLX-10722_SLX-11823.D704_D502","5",7500001,180500000,0.985,2.785,288,144000000,288,3,0.15
238,"SLX-10722_SLX-11823.D704_D502","6",500001,170500000,1.023,3.32966666666667,283,141500000,283,3,0.15
239,"SLX-10722_SLX-11823.D704_D502","7",1,159000000,0.998,2.97133333333333,251,125500000,251,3,0.15
240,"SLX-10722_SLX-11823.D704_D502","8",500001,146364022,0.971,2.58433333333333,243,121364022,242.728044,3,0.15
241,"SLX-10722_SLX-11823.D704_D502","9",500001,21500000,0.993,2.89966666666667,35,17500000,35,3,0.15
242,"SLX-10722_SLX-11823.D704_D502","9",21500001,24000000,0.651,-2.00233333333333,5,2500000,5,3,0.15
243,"SLX-10722_SLX-11823.D704_D502","9",24000001,140500000,0.991,2.871,144,72000000,144,3,0.15
