"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
20,"SLX-12455.D704_D508","15",33000001,102500000,0.971,0.839999999999999,122,61000000,122,2,0.05
21,"SLX-12455.D704_D508","16",500001,28000000,0.899,-2.04,37,18500000,37,2,0.05
22,"SLX-12455.D704_D508","16",28500001,54000000,1.063,4.52,17,8500000,17,2,0.05
23,"SLX-12455.D704_D508","16",54000001,63000000,0.995,1.8,17,8500000,17,2,0.05
24,"SLX-12455.D704_D508","16",63000001,68000000,1.192,9.68,10,5000000,10,2,0.05
25,"SLX-12455.D704_D508","16",68000001,90000000,1.41,18.4,37,18500000,37,2,0.05
26,"SLX-12455.D704_D508","17",1,15500000,0.839,-4.44,30,15000000,30,2,0.05
27,"SLX-12455.D704_D508","17",16000001,81000000,1.086,5.44,91,45500000,91,2,0.05
28,"SLX-12455.D704_D508","18",500001,78077248,1,2,127,63077248,126.154496,2,0.05
29,"SLX-12455.D704_D508","19",1000001,59000000,1.031,3.24,79,39500000,79,2,0.05
30,"SLX-12455.D704_D508","2",1000001,81500000,1.002,2.08,142,71000000,142,2,0.05
31,"SLX-12455.D704_D508","2",82000001,214500000,1.066,4.64,194,97000000,194,2,0.05
32,"SLX-12455.D704_D508","2",214500001,243000000,1.006,2.24,49,24500000,49,2,0.05
33,"SLX-12455.D704_D508","20",1,25500000,1.191,9.64,46,23000000,46,2,0.05
34,"SLX-12455.D704_D508","20",30000001,35000000,1.369,16.76,10,5000000,10,2,0.05
35,"SLX-12455.D704_D508","20",35000001,52500000,1.488,21.52,34,17000000,34,2,0.05
36,"SLX-12455.D704_D508","20",53000001,57000000,1.398,17.92,7,3500000,7,2,0.05
37,"SLX-12455.D704_D508","20",57000001,62500000,1.318,14.72,9,4500000,9,2,0.05
38,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-10.72,25,12500000,25,2,0.05
39,"SLX-12455.D704_D508","21",30000001,36500000,0.94,-0.400000000000002,8,4000000,8,2,0.05
40,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-10.04,18,9000000,18,2,0.05
41,"SLX-12455.D704_D508","22",19000001,42500000,0.909,-1.64,38,19000000,38,2,0.05
42,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-8.68,16,8000000,16,2,0.05
43,"SLX-12455.D704_D508","3",1,44000000,1.27,12.8,77,38500000,77,2,0.05
44,"SLX-12455.D704_D508","3",44000001,148000000,1.001,2.04,173,86500000,173,2,0.05
45,"SLX-12455.D704_D508","3",148500001,197500000,1.061,4.44,85,42500000,85,2,0.05
46,"SLX-12455.D704_D508","4",500001,116500000,0.982,1.28,187,93500000,187,2,0.05
47,"SLX-12455.D704_D508","4",116500001,185500000,0.954,0.159999999999998,122,61000000,122,2,0.05
48,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-9,2,1000000,2,2,0.05
49,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-10.08,5,2500000,5,2,0.05
50,"SLX-12455.D704_D508","5",500001,32000000,0.867,-3.32,51,25500000,51,2,0.05
51,"SLX-12455.D704_D508","5",32000001,45500000,0.898,-2.08,24,12000000,24,2,0.05
52,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-4,141,70500000,141,2,0.05
53,"SLX-12455.D704_D508","5",131500001,180500000,0.902,-1.92,83,41500000,83,2,0.05
54,"SLX-12455.D704_D508","6",500001,26000000,0.969,0.759999999999999,45,22500000,45,2,0.05
55,"SLX-12455.D704_D508","6",27000001,44500000,1.124,6.96,25,12500000,25,2,0.05
56,"SLX-12455.D704_D508","6",44500001,64000000,1.044,3.76,24,12000000,24,2,0.05
57,"SLX-12455.D704_D508","6",64000001,161500000,1.126,7.04,172,86000000,172,2,0.05
58,"SLX-12455.D704_D508","6",161500001,170500000,1.046,3.84,17,8500000,17,2,0.05
59,"SLX-12455.D704_D508","7",1,67500000,1.196,9.84,102,51000000,102,2,0.05
60,"SLX-12455.D704_D508","7",69000001,110500000,1.094,5.76,68,34000000,68,2,0.05
61,"SLX-12455.D704_D508","7",110500001,129500000,0.911,-1.56,36,18000000,36,2,0.05
62,"SLX-12455.D704_D508","7",129500001,133000000,1.06,4.4,6,3000000,6,2,0.05
63,"SLX-12455.D704_D508","7",133000001,141500000,0.937,-0.519999999999998,14,7000000,14,2,0.05
64,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-4.48,25,12500000,25,2,0.05
65,"SLX-12455.D704_D508","8",500001,60000000,1.066,4.64,93,46500000,93,2,0.05
66,"SLX-12455.D704_D508","8",60000001,146364022,1.247,11.88,150,74864022,149.728044,2,0.05
67,"SLX-12455.D704_D508","9",500001,78500000,0.877,-2.92,78,39000000,78,2,0.05
68,"SLX-12455.D704_D508","9",80000001,123500000,0.978,1.12,76,38000000,76,2,0.05
69,"SLX-12455.D704_D508","9",123500001,133500000,1.083,5.32,18,9000000,18,2,0.05
70,"SLX-12455.D704_D508","9",133500001,140500000,0.949,-0.0400000000000018,12,6000000,12,2,0.05
71,"SLX-12455.D704_D508","1",1000001,154500000,1.017,2.34,207,103500000,207,2,0.1
72,"SLX-12455.D704_D508","1",154500001,187500000,1.071,3.42,59,29500000,59,2,0.1
73,"SLX-12455.D704_D508","1",187500001,210500000,1.012,2.24,41,20500000,41,2,0.1
74,"SLX-12455.D704_D508","1",211000001,248500000,1.071,3.42,60,30000000,60,2,0.1
75,"SLX-12455.D704_D508","10",1,77000000,0.992,1.84,112,56000000,112,2,0.1
76,"SLX-12455.D704_D508","10",77000001,89500000,0.917,0.340000000000001,20,10000000,20,2,0.1
77,"SLX-12455.D704_D508","10",89500001,106000000,0.969,1.38,28,14000000,28,2,0.1
78,"SLX-12455.D704_D508","10",106500001,112500000,0.919,0.380000000000001,11,5500000,11,2,0.1
79,"SLX-12455.D704_D508","10",112500001,134000000,1.001,2.02,39,19500000,39,2,0.1
80,"SLX-12455.D704_D508","11",500001,62500000,1.027,2.54,96,48000000,96,2,0.1
81,"SLX-12455.D704_D508","11",62500001,134500000,1.077,3.54,119,59500000,119,2,0.1
82,"SLX-12455.D704_D508","12",1000001,82500000,0.916,0.320000000000001,127,63500000,127,2,0.1
83,"SLX-12455.D704_D508","12",82500001,125000000,0.95,0.999999999999999,75,37500000,75,2,0.1
84,"SLX-12455.D704_D508","12",126000001,133500000,0.897,-0.0599999999999996,11,5500000,11,2,0.1
85,"SLX-12455.D704_D508","13",20000001,52500000,1.152,5.04,57,28500000,57,2,0.1
86,"SLX-12455.D704_D508","13",52500001,115169878,1.116,4.32,109,54169878,108.339756,2,0.1
87,"SLX-12455.D704_D508","14",20500001,51500000,1.078,3.56,55,27500000,55,2,0.1
88,"SLX-12455.D704_D508","14",51500001,106000000,1.024,2.48,95,47500000,95,2,0.1
89,"SLX-12455.D704_D508","15",22000001,32500000,0.88,-0.4,12,6000000,12,2,0.1
90,"SLX-12455.D704_D508","15",33000001,102500000,0.971,1.42,122,61000000,122,2,0.1
91,"SLX-12455.D704_D508","16",500001,28000000,0.899,-0.0199999999999996,37,18500000,37,2,0.1
92,"SLX-12455.D704_D508","16",28500001,54000000,1.063,3.26,17,8500000,17,2,0.1
93,"SLX-12455.D704_D508","16",54000001,63000000,0.995,1.9,17,8500000,17,2,0.1
94,"SLX-12455.D704_D508","16",63000001,68000000,1.192,5.84,10,5000000,10,2,0.1
95,"SLX-12455.D704_D508","16",68000001,90000000,1.41,10.2,37,18500000,37,2,0.1
96,"SLX-12455.D704_D508","17",1,15500000,0.839,-1.22,30,15000000,30,2,0.1
97,"SLX-12455.D704_D508","17",16000001,81000000,1.086,3.72,91,45500000,91,2,0.1
98,"SLX-12455.D704_D508","18",500001,78077248,1,2,127,63077248,126.154496,2,0.1
99,"SLX-12455.D704_D508","19",1000001,59000000,1.031,2.62,79,39500000,79,2,0.1
100,"SLX-12455.D704_D508","2",1000001,81500000,1.002,2.04,142,71000000,142,2,0.1
101,"SLX-12455.D704_D508","2",82000001,214500000,1.066,3.32,194,97000000,194,2,0.1
102,"SLX-12455.D704_D508","2",214500001,243000000,1.006,2.12,49,24500000,49,2,0.1
103,"SLX-12455.D704_D508","20",1,25500000,1.191,5.82,46,23000000,46,2,0.1
104,"SLX-12455.D704_D508","20",30000001,35000000,1.369,9.38,10,5000000,10,2,0.1
105,"SLX-12455.D704_D508","20",35000001,52500000,1.488,11.76,34,17000000,34,2,0.1
106,"SLX-12455.D704_D508","20",53000001,57000000,1.398,9.96,7,3500000,7,2,0.1
107,"SLX-12455.D704_D508","20",57000001,62500000,1.318,8.36,9,4500000,9,2,0.1
108,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-4.36,25,12500000,25,2,0.1
109,"SLX-12455.D704_D508","21",30000001,36500000,0.94,0.799999999999999,8,4000000,8,2,0.1
110,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-4.02,18,9000000,18,2,0.1
111,"SLX-12455.D704_D508","22",19000001,42500000,0.909,0.180000000000001,38,19000000,38,2,0.1
112,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-3.34,16,8000000,16,2,0.1
113,"SLX-12455.D704_D508","3",1,44000000,1.27,7.4,77,38500000,77,2,0.1
114,"SLX-12455.D704_D508","3",44000001,148000000,1.001,2.02,173,86500000,173,2,0.1
115,"SLX-12455.D704_D508","3",148500001,197500000,1.061,3.22,85,42500000,85,2,0.1
116,"SLX-12455.D704_D508","4",500001,116500000,0.982,1.64,187,93500000,187,2,0.1
117,"SLX-12455.D704_D508","4",116500001,185500000,0.954,1.08,122,61000000,122,2,0.1
118,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-3.5,2,1000000,2,2,0.1
119,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-4.04,5,2500000,5,2,0.1
120,"SLX-12455.D704_D508","5",500001,32000000,0.867,-0.66,51,25500000,51,2,0.1
121,"SLX-12455.D704_D508","5",32000001,45500000,0.898,-0.0399999999999996,24,12000000,24,2,0.1
122,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-1,141,70500000,141,2,0.1
123,"SLX-12455.D704_D508","5",131500001,180500000,0.902,0.0400000000000005,83,41500000,83,2,0.1
124,"SLX-12455.D704_D508","6",500001,26000000,0.969,1.38,45,22500000,45,2,0.1
125,"SLX-12455.D704_D508","6",27000001,44500000,1.124,4.48,25,12500000,25,2,0.1
126,"SLX-12455.D704_D508","6",44500001,64000000,1.044,2.88,24,12000000,24,2,0.1
127,"SLX-12455.D704_D508","6",64000001,161500000,1.126,4.52,172,86000000,172,2,0.1
128,"SLX-12455.D704_D508","6",161500001,170500000,1.046,2.92,17,8500000,17,2,0.1
129,"SLX-12455.D704_D508","7",1,67500000,1.196,5.92,102,51000000,102,2,0.1
130,"SLX-12455.D704_D508","7",69000001,110500000,1.094,3.88,68,34000000,68,2,0.1
131,"SLX-12455.D704_D508","7",110500001,129500000,0.911,0.220000000000001,36,18000000,36,2,0.1
132,"SLX-12455.D704_D508","7",129500001,133000000,1.06,3.2,6,3000000,6,2,0.1
133,"SLX-12455.D704_D508","7",133000001,141500000,0.937,0.740000000000001,14,7000000,14,2,0.1
134,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-1.24,25,12500000,25,2,0.1
135,"SLX-12455.D704_D508","8",500001,60000000,1.066,3.32,93,46500000,93,2,0.1
136,"SLX-12455.D704_D508","8",60000001,146364022,1.247,6.94,150,74864022,149.728044,2,0.1
137,"SLX-12455.D704_D508","9",500001,78500000,0.877,-0.46,78,39000000,78,2,0.1
138,"SLX-12455.D704_D508","9",80000001,123500000,0.978,1.56,76,38000000,76,2,0.1
139,"SLX-12455.D704_D508","9",123500001,133500000,1.083,3.66,18,9000000,18,2,0.1
140,"SLX-12455.D704_D508","9",133500001,140500000,0.949,0.979999999999999,12,6000000,12,2,0.1
141,"SLX-12455.D704_D508","1",1000001,154500000,1.017,2.22666666666667,207,103500000,207,2,0.15
142,"SLX-12455.D704_D508","1",154500001,187500000,1.071,2.94666666666667,59,29500000,59,2,0.15
143,"SLX-12455.D704_D508","1",187500001,210500000,1.012,2.16,41,20500000,41,2,0.15
144,"SLX-12455.D704_D508","1",211000001,248500000,1.071,2.94666666666667,60,30000000,60,2,0.15
145,"SLX-12455.D704_D508","10",1,77000000,0.992,1.89333333333333,112,56000000,112,2,0.15
146,"SLX-12455.D704_D508","10",77000001,89500000,0.917,0.893333333333334,20,10000000,20,2,0.15
147,"SLX-12455.D704_D508","10",89500001,106000000,0.969,1.58666666666667,28,14000000,28,2,0.15
148,"SLX-12455.D704_D508","10",106500001,112500000,0.919,0.92,11,5500000,11,2,0.15
149,"SLX-12455.D704_D508","10",112500001,134000000,1.001,2.01333333333333,39,19500000,39,2,0.15
150,"SLX-12455.D704_D508","11",500001,62500000,1.027,2.36,96,48000000,96,2,0.15
151,"SLX-12455.D704_D508","11",62500001,134500000,1.077,3.02666666666667,119,59500000,119,2,0.15
152,"SLX-12455.D704_D508","12",1000001,82500000,0.916,0.88,127,63500000,127,2,0.15
153,"SLX-12455.D704_D508","12",82500001,125000000,0.95,1.33333333333333,75,37500000,75,2,0.15
154,"SLX-12455.D704_D508","12",126000001,133500000,0.897,0.626666666666667,11,5500000,11,2,0.15
155,"SLX-12455.D704_D508","13",20000001,52500000,1.152,4.02666666666667,57,28500000,57,2,0.15
156,"SLX-12455.D704_D508","13",52500001,115169878,1.116,3.54666666666667,109,54169878,108.339756,2,0.15
157,"SLX-12455.D704_D508","14",20500001,51500000,1.078,3.04,55,27500000,55,2,0.15
158,"SLX-12455.D704_D508","14",51500001,106000000,1.024,2.32,95,47500000,95,2,0.15
159,"SLX-12455.D704_D508","15",22000001,32500000,0.88,0.4,12,6000000,12,2,0.15
160,"SLX-12455.D704_D508","15",33000001,102500000,0.971,1.61333333333333,122,61000000,122,2,0.15
161,"SLX-12455.D704_D508","16",500001,28000000,0.899,0.653333333333334,37,18500000,37,2,0.15
162,"SLX-12455.D704_D508","16",28500001,54000000,1.063,2.84,17,8500000,17,2,0.15
163,"SLX-12455.D704_D508","16",54000001,63000000,0.995,1.93333333333333,17,8500000,17,2,0.15
164,"SLX-12455.D704_D508","16",63000001,68000000,1.192,4.56,10,5000000,10,2,0.15
165,"SLX-12455.D704_D508","16",68000001,90000000,1.41,7.46666666666667,37,18500000,37,2,0.15
166,"SLX-12455.D704_D508","17",1,15500000,0.839,-0.146666666666667,30,15000000,30,2,0.15
167,"SLX-12455.D704_D508","17",16000001,81000000,1.086,3.14666666666667,91,45500000,91,2,0.15
168,"SLX-12455.D704_D508","18",500001,78077248,1,2,127,63077248,126.154496,2,0.15
169,"SLX-12455.D704_D508","19",1000001,59000000,1.031,2.41333333333333,79,39500000,79,2,0.15
170,"SLX-12455.D704_D508","2",1000001,81500000,1.002,2.02666666666667,142,71000000,142,2,0.15
171,"SLX-12455.D704_D508","2",82000001,214500000,1.066,2.88,194,97000000,194,2,0.15
172,"SLX-12455.D704_D508","2",214500001,243000000,1.006,2.08,49,24500000,49,2,0.15
173,"SLX-12455.D704_D508","20",1,25500000,1.191,4.54666666666667,46,23000000,46,2,0.15
174,"SLX-12455.D704_D508","20",30000001,35000000,1.369,6.92,10,5000000,10,2,0.15
175,"SLX-12455.D704_D508","20",35000001,52500000,1.488,8.50666666666667,34,17000000,34,2,0.15
176,"SLX-12455.D704_D508","20",53000001,57000000,1.398,7.30666666666667,7,3500000,7,2,0.15
177,"SLX-12455.D704_D508","20",57000001,62500000,1.318,6.24,9,4500000,9,2,0.15
178,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-2.24,25,12500000,25,2,0.15
179,"SLX-12455.D704_D508","21",30000001,36500000,0.94,1.2,8,4000000,8,2,0.15
180,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-2.01333333333333,18,9000000,18,2,0.15
181,"SLX-12455.D704_D508","22",19000001,42500000,0.909,0.786666666666667,38,19000000,38,2,0.15
182,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-1.56,16,8000000,16,2,0.15
183,"SLX-12455.D704_D508","3",1,44000000,1.27,5.6,77,38500000,77,2,0.15
184,"SLX-12455.D704_D508","3",44000001,148000000,1.001,2.01333333333333,173,86500000,173,2,0.15
185,"SLX-12455.D704_D508","3",148500001,197500000,1.061,2.81333333333333,85,42500000,85,2,0.15
186,"SLX-12455.D704_D508","4",500001,116500000,0.982,1.76,187,93500000,187,2,0.15
187,"SLX-12455.D704_D508","4",116500001,185500000,0.954,1.38666666666667,122,61000000,122,2,0.15
188,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-1.66666666666667,2,1000000,2,2,0.15
189,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-2.02666666666667,5,2500000,5,2,0.15
190,"SLX-12455.D704_D508","5",500001,32000000,0.867,0.226666666666667,51,25500000,51,2,0.15
191,"SLX-12455.D704_D508","5",32000001,45500000,0.898,0.64,24,12000000,24,2,0.15
192,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-0.000000000000000444089209850063,141,70500000,141,2,0.15
193,"SLX-12455.D704_D508","5",131500001,180500000,0.902,0.693333333333334,83,41500000,83,2,0.15
194,"SLX-12455.D704_D508","6",500001,26000000,0.969,1.58666666666667,45,22500000,45,2,0.15
195,"SLX-12455.D704_D508","6",27000001,44500000,1.124,3.65333333333334,25,12500000,25,2,0.15
196,"SLX-12455.D704_D508","6",44500001,64000000,1.044,2.58666666666667,24,12000000,24,2,0.15
197,"SLX-12455.D704_D508","6",64000001,161500000,1.126,3.68,172,86000000,172,2,0.15
198,"SLX-12455.D704_D508","6",161500001,170500000,1.046,2.61333333333333,17,8500000,17,2,0.15
199,"SLX-12455.D704_D508","7",1,67500000,1.196,4.61333333333333,102,51000000,102,2,0.15
200,"SLX-12455.D704_D508","7",69000001,110500000,1.094,3.25333333333333,68,34000000,68,2,0.15
201,"SLX-12455.D704_D508","7",110500001,129500000,0.911,0.813333333333334,36,18000000,36,2,0.15
202,"SLX-12455.D704_D508","7",129500001,133000000,1.06,2.8,6,3000000,6,2,0.15
203,"SLX-12455.D704_D508","7",133000001,141500000,0.937,1.16,14,7000000,14,2,0.15
204,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-0.160000000000001,25,12500000,25,2,0.15
205,"SLX-12455.D704_D508","8",500001,60000000,1.066,2.88,93,46500000,93,2,0.15
206,"SLX-12455.D704_D508","8",60000001,146364022,1.247,5.29333333333333,150,74864022,149.728044,2,0.15
207,"SLX-12455.D704_D508","9",500001,78500000,0.877,0.36,78,39000000,78,2,0.15
208,"SLX-12455.D704_D508","9",80000001,123500000,0.978,1.70666666666667,76,38000000,76,2,0.15
209,"SLX-12455.D704_D508","9",123500001,133500000,1.083,3.10666666666667,18,9000000,18,2,0.15
210,"SLX-12455.D704_D508","9",133500001,140500000,0.949,1.32,12,6000000,12,2,0.15
211,"SLX-12455.D704_D508","1",1000001,154500000,1.017,3.1885,207,103500000,207,2.5,0.05
212,"SLX-12455.D704_D508","1",154500001,187500000,1.071,5.3755,59,29500000,59,2.5,0.05
213,"SLX-12455.D704_D508","1",187500001,210500000,1.012,2.986,41,20500000,41,2.5,0.05
214,"SLX-12455.D704_D508","1",211000001,248500000,1.071,5.3755,60,30000000,60,2.5,0.05
215,"SLX-12455.D704_D508","10",1,77000000,0.992,2.176,112,56000000,112,2.5,0.05
216,"SLX-12455.D704_D508","10",77000001,89500000,0.917,-0.861499999999999,20,10000000,20,2.5,0.05
217,"SLX-12455.D704_D508","10",89500001,106000000,0.969,1.2445,28,14000000,28,2.5,0.05
218,"SLX-12455.D704_D508","10",106500001,112500000,0.919,-0.780499999999998,11,5500000,11,2.5,0.05
219,"SLX-12455.D704_D508","10",112500001,134000000,1.001,2.5405,39,19500000,39,2.5,0.05
220,"SLX-12455.D704_D508","11",500001,62500000,1.027,3.5935,96,48000000,96,2.5,0.05
221,"SLX-12455.D704_D508","11",62500001,134500000,1.077,5.6185,119,59500000,119,2.5,0.05
222,"SLX-12455.D704_D508","12",1000001,82500000,0.916,-0.901999999999998,127,63500000,127,2.5,0.05
223,"SLX-12455.D704_D508","12",82500001,125000000,0.95,0.474999999999998,75,37500000,75,2.5,0.05
224,"SLX-12455.D704_D508","12",126000001,133500000,0.897,-1.6715,11,5500000,11,2.5,0.05
225,"SLX-12455.D704_D508","13",20000001,52500000,1.152,8.656,57,28500000,57,2.5,0.05
226,"SLX-12455.D704_D508","13",52500001,115169878,1.116,7.198,109,54169878,108.339756,2.5,0.05
227,"SLX-12455.D704_D508","14",20500001,51500000,1.078,5.659,55,27500000,55,2.5,0.05
228,"SLX-12455.D704_D508","14",51500001,106000000,1.024,3.472,95,47500000,95,2.5,0.05
229,"SLX-12455.D704_D508","15",22000001,32500000,0.88,-2.36,12,6000000,12,2.5,0.05
230,"SLX-12455.D704_D508","15",33000001,102500000,0.971,1.3255,122,61000000,122,2.5,0.05
231,"SLX-12455.D704_D508","16",500001,28000000,0.899,-1.5905,37,18500000,37,2.5,0.05
232,"SLX-12455.D704_D508","16",28500001,54000000,1.063,5.0515,17,8500000,17,2.5,0.05
233,"SLX-12455.D704_D508","16",54000001,63000000,0.995,2.2975,17,8500000,17,2.5,0.05
234,"SLX-12455.D704_D508","16",63000001,68000000,1.192,10.276,10,5000000,10,2.5,0.05
235,"SLX-12455.D704_D508","16",68000001,90000000,1.41,19.105,37,18500000,37,2.5,0.05
236,"SLX-12455.D704_D508","17",1,15500000,0.839,-4.0205,30,15000000,30,2.5,0.05
237,"SLX-12455.D704_D508","17",16000001,81000000,1.086,5.983,91,45500000,91,2.5,0.05
238,"SLX-12455.D704_D508","18",500001,78077248,1,2.5,127,63077248,126.154496,2.5,0.05
239,"SLX-12455.D704_D508","19",1000001,59000000,1.031,3.7555,79,39500000,79,2.5,0.05
240,"SLX-12455.D704_D508","2",1000001,81500000,1.002,2.581,142,71000000,142,2.5,0.05
241,"SLX-12455.D704_D508","2",82000001,214500000,1.066,5.173,194,97000000,194,2.5,0.05
242,"SLX-12455.D704_D508","2",214500001,243000000,1.006,2.743,49,24500000,49,2.5,0.05
243,"SLX-12455.D704_D508","20",1,25500000,1.191,10.2355,46,23000000,46,2.5,0.05
244,"SLX-12455.D704_D508","20",30000001,35000000,1.369,17.4445,10,5000000,10,2.5,0.05
245,"SLX-12455.D704_D508","20",35000001,52500000,1.488,22.264,34,17000000,34,2.5,0.05
246,"SLX-12455.D704_D508","20",53000001,57000000,1.398,18.619,7,3500000,7,2.5,0.05
247,"SLX-12455.D704_D508","20",57000001,62500000,1.318,15.379,9,4500000,9,2.5,0.05
248,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-10.379,25,12500000,25,2.5,0.05
249,"SLX-12455.D704_D508","21",30000001,36500000,0.94,0.0699999999999976,8,4000000,8,2.5,0.05
250,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-9.6905,18,9000000,18,2.5,0.05
251,"SLX-12455.D704_D508","22",19000001,42500000,0.909,-1.1855,38,19000000,38,2.5,0.05
252,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-8.3135,16,8000000,16,2.5,0.05
253,"SLX-12455.D704_D508","3",1,44000000,1.27,13.435,77,38500000,77,2.5,0.05
254,"SLX-12455.D704_D508","3",44000001,148000000,1.001,2.5405,173,86500000,173,2.5,0.05
255,"SLX-12455.D704_D508","3",148500001,197500000,1.061,4.9705,85,42500000,85,2.5,0.05
256,"SLX-12455.D704_D508","4",500001,116500000,0.982,1.771,187,93500000,187,2.5,0.05
257,"SLX-12455.D704_D508","4",116500001,185500000,0.954,0.636999999999998,122,61000000,122,2.5,0.05
258,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-8.6375,2,1000000,2,2.5,0.05
259,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-9.731,5,2500000,5,2.5,0.05
260,"SLX-12455.D704_D508","5",500001,32000000,0.867,-2.8865,51,25500000,51,2.5,0.05
261,"SLX-12455.D704_D508","5",32000001,45500000,0.898,-1.631,24,12000000,24,2.5,0.05
262,"SLX-12455.D704_D508","5",50000001,131500000,0.85,-3.575,141,70500000,141,2.5,0.05
263,"SLX-12455.D704_D508","5",131500001,180500000,0.902,-1.469,83,41500000,83,2.5,0.05
264,"SLX-12455.D704_D508","6",500001,26000000,0.969,1.2445,45,22500000,45,2.5,0.05
265,"SLX-12455.D704_D508","6",27000001,44500000,1.124,7.522,25,12500000,25,2.5,0.05
266,"SLX-12455.D704_D508","6",44500001,64000000,1.044,4.282,24,12000000,24,2.5,0.05
267,"SLX-12455.D704_D508","6",64000001,161500000,1.126,7.603,172,86000000,172,2.5,0.05
268,"SLX-12455.D704_D508","6",161500001,170500000,1.046,4.363,17,8500000,17,2.5,0.05
269,"SLX-12455.D704_D508","7",1,67500000,1.196,10.438,102,51000000,102,2.5,0.05
270,"SLX-12455.D704_D508","7",69000001,110500000,1.094,6.307,68,34000000,68,2.5,0.05
271,"SLX-12455.D704_D508","7",110500001,129500000,0.911,-1.1045,36,18000000,36,2.5,0.05
272,"SLX-12455.D704_D508","7",129500001,133000000,1.06,4.93,6,3000000,6,2.5,0.05
273,"SLX-12455.D704_D508","7",133000001,141500000,0.937,-0.0514999999999977,14,7000000,14,2.5,0.05
274,"SLX-12455.D704_D508","7",142500001,159000000,0.838,-4.061,25,12500000,25,2.5,0.05
275,"SLX-12455.D704_D508","8",500001,60000000,1.066,5.173,93,46500000,93,2.5,0.05
276,"SLX-12455.D704_D508","8",60000001,146364022,1.247,12.5035,150,74864022,149.728044,2.5,0.05
277,"SLX-12455.D704_D508","9",500001,78500000,0.877,-2.4815,78,39000000,78,2.5,0.05
278,"SLX-12455.D704_D508","9",80000001,123500000,0.978,1.609,76,38000000,76,2.5,0.05
279,"SLX-12455.D704_D508","9",123500001,133500000,1.083,5.8615,18,9000000,18,2.5,0.05
