"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
22,"SLX-13692.D701_D502","17",26000001,81000000,0.992,1.68,88,44000000,88,2,0.05
23,"SLX-13692.D701_D502","18",500001,5500000,1.243,11.72,9,4500000,9,2,0.05
24,"SLX-13692.D701_D502","18",5500001,78077248,0.906,-1.76,118,58577248,117.154496,2,0.05
25,"SLX-13692.D701_D502","19",1000001,41000000,0.946,-0.160000000000002,56,28000000,56,2,0.05
26,"SLX-13692.D701_D502","19",41000001,59000000,0.997,1.88,23,11500000,23,2,0.05
27,"SLX-13692.D701_D502","2",1000001,100000000,0.969,0.759999999999999,155,77500000,155,2,0.05
28,"SLX-13692.D701_D502","2",100000001,124000000,1.244,11.76,35,17500000,35,2,0.05
29,"SLX-13692.D701_D502","2",124000001,156000000,0.966,0.639999999999999,49,24500000,49,2,0.05
30,"SLX-13692.D701_D502","2",157000001,243000000,1.028,3.12,146,73000000,146,2,0.05
31,"SLX-13692.D701_D502","20",1,17000000,0.96,0.399999999999999,30,15000000,30,2,0.05
32,"SLX-13692.D701_D502","20",17500001,62500000,1.062,4.48,76,38000000,76,2,0.05
33,"SLX-13692.D701_D502","21",15500001,35500000,0.943,-0.280000000000002,31,15500000,31,2,0.05
34,"SLX-13692.D701_D502","21",35500001,48000000,0.833,-4.68,20,10000000,20,2,0.05
35,"SLX-13692.D701_D502","22",19000001,51000000,0.874,-3.04,54,27000000,54,2,0.05
36,"SLX-13692.D701_D502","3",1,160000000,1,2,272,136000000,272,2,0.05
37,"SLX-13692.D701_D502","3",161000001,197500000,1.05,4,63,31500000,63,2,0.05
38,"SLX-13692.D701_D502","4",500001,37500000,0.943,-0.280000000000002,60,30000000,60,2,0.05
39,"SLX-13692.D701_D502","4",37500001,161000000,1.001,2.04,203,101500000,203,2,0.05
40,"SLX-13692.D701_D502","4",161000001,190000000,0.961,0.439999999999999,53,26500000,53,2,0.05
41,"SLX-13692.D701_D502","5",500001,3000000,1.19,9.6,4,2000000,4,2,0.05
42,"SLX-13692.D701_D502","5",4000001,39000000,0.953,0.119999999999998,59,29500000,59,2,0.05
43,"SLX-13692.D701_D502","5",39000001,45500000,1.041,3.64,12,6000000,12,2,0.05
44,"SLX-13692.D701_D502","5",50000001,110000000,0.952,0.0799999999999983,101,50500000,101,2,0.05
45,"SLX-13692.D701_D502","5",110000001,150000000,1.006,2.24,74,37000000,74,2,0.05
46,"SLX-13692.D701_D502","5",150500001,180500000,0.969,0.759999999999999,49,24500000,49,2,0.05
47,"SLX-13692.D701_D502","6",500001,29000000,0.925,-0.999999999999998,48,24000000,48,2,0.05
48,"SLX-13692.D701_D502","6",29000001,126000000,0.991,1.64,155,77500000,155,2,0.05
49,"SLX-13692.D701_D502","6",126000001,153000000,1.055,4.2,47,23500000,47,2,0.05
50,"SLX-13692.D701_D502","6",153000001,170500000,0.996,1.84,33,16500000,33,2,0.05
51,"SLX-13692.D701_D502","7",1,159000000,0.972,0.879999999999999,251,125500000,251,2,0.05
52,"SLX-13692.D701_D502","8",500001,17000000,1.209,10.36,28,14000000,28,2,0.05
53,"SLX-13692.D701_D502","8",17000001,146364022,1.008,2.32,215,107364022,214.728044,2,0.05
54,"SLX-13692.D701_D502","9",500001,6500000,0.966,0.639999999999999,9,4500000,9,2,0.05
55,"SLX-13692.D701_D502","9",6500001,38500000,0.911,-1.56,55,27500000,55,2,0.05
56,"SLX-13692.D701_D502","9",71000001,140500000,0.98,1.2,120,60000000,120,2,0.05
57,"SLX-13692.D701_D502","1",1000001,248500000,0.975,1.5,367,183500000,367,2,0.1
58,"SLX-13692.D701_D502","10",1,134000000,0.973,1.46,210,105000000,210,2,0.1
59,"SLX-13692.D701_D502","11",500001,66500000,1.001,2.02,103,51500000,103,2,0.1
60,"SLX-13692.D701_D502","11",66500001,78500000,1.429,10.58,15,7500000,15,2,0.1
61,"SLX-13692.D701_D502","11",78500001,95500000,1.089,3.78,24,12000000,24,2,0.1
62,"SLX-13692.D701_D502","11",95500001,105500000,1.244,6.88,18,9000000,18,2,0.1
63,"SLX-13692.D701_D502","11",105500001,134500000,0.93,0.600000000000001,55,27500000,55,2,0.1
64,"SLX-13692.D701_D502","12",1000001,34000000,0.984,1.68,56,28000000,56,2,0.1
65,"SLX-13692.D701_D502","12",39000001,88500000,0.876,-0.48,81,40500000,81,2,0.1
66,"SLX-13692.D701_D502","12",88500001,93000000,0.953,1.06,8,4000000,8,2,0.1
67,"SLX-13692.D701_D502","12",93000001,133500000,0.856,-0.88,68,34000000,68,2,0.1
68,"SLX-13692.D701_D502","13",20000001,115169878,0.936,0.720000000000001,166,82669878,165.339756,2,0.1
69,"SLX-13692.D701_D502","14",20500001,32000000,0.877,-0.46,21,10500000,21,2,0.1
70,"SLX-13692.D701_D502","14",32000001,39500000,0.97,1.4,14,7000000,14,2,0.1
71,"SLX-13692.D701_D502","14",39500001,53000000,1.183,5.66,23,11500000,23,2,0.1
72,"SLX-13692.D701_D502","14",53500001,106000000,0.934,0.680000000000001,92,46000000,92,2,0.1
73,"SLX-13692.D701_D502","15",22000001,102500000,0.956,1.12,134,67000000,134,2,0.1
74,"SLX-13692.D701_D502","16",500001,29000000,0.916,0.320000000000001,38,19000000,38,2,0.1
75,"SLX-13692.D701_D502","16",30000001,76000000,0.99,1.8,57,28500000,57,2,0.1
76,"SLX-13692.D701_D502","16",76000001,90000000,0.916,0.320000000000001,23,11500000,23,2,0.1
77,"SLX-13692.D701_D502","17",1,18000000,0.836,-1.28,33,16500000,33,2,0.1
78,"SLX-13692.D701_D502","17",26000001,81000000,0.992,1.84,88,44000000,88,2,0.1
79,"SLX-13692.D701_D502","18",500001,5500000,1.243,6.86,9,4500000,9,2,0.1
80,"SLX-13692.D701_D502","18",5500001,78077248,0.906,0.120000000000001,118,58577248,117.154496,2,0.1
81,"SLX-13692.D701_D502","19",1000001,41000000,0.946,0.919999999999999,56,28000000,56,2,0.1
82,"SLX-13692.D701_D502","19",41000001,59000000,0.997,1.94,23,11500000,23,2,0.1
83,"SLX-13692.D701_D502","2",1000001,100000000,0.969,1.38,155,77500000,155,2,0.1
84,"SLX-13692.D701_D502","2",100000001,124000000,1.244,6.88,35,17500000,35,2,0.1
85,"SLX-13692.D701_D502","2",124000001,156000000,0.966,1.32,49,24500000,49,2,0.1
86,"SLX-13692.D701_D502","2",157000001,243000000,1.028,2.56,146,73000000,146,2,0.1
87,"SLX-13692.D701_D502","20",1,17000000,0.96,1.2,30,15000000,30,2,0.1
88,"SLX-13692.D701_D502","20",17500001,62500000,1.062,3.24,76,38000000,76,2,0.1
89,"SLX-13692.D701_D502","21",15500001,35500000,0.943,0.859999999999999,31,15500000,31,2,0.1
90,"SLX-13692.D701_D502","21",35500001,48000000,0.833,-1.34,20,10000000,20,2,0.1
91,"SLX-13692.D701_D502","22",19000001,51000000,0.874,-0.52,54,27000000,54,2,0.1
92,"SLX-13692.D701_D502","3",1,160000000,1,2,272,136000000,272,2,0.1
93,"SLX-13692.D701_D502","3",161000001,197500000,1.05,3,63,31500000,63,2,0.1
94,"SLX-13692.D701_D502","4",500001,37500000,0.943,0.859999999999999,60,30000000,60,2,0.1
95,"SLX-13692.D701_D502","4",37500001,161000000,1.001,2.02,203,101500000,203,2,0.1
96,"SLX-13692.D701_D502","4",161000001,190000000,0.961,1.22,53,26500000,53,2,0.1
97,"SLX-13692.D701_D502","5",500001,3000000,1.19,5.8,4,2000000,4,2,0.1
98,"SLX-13692.D701_D502","5",4000001,39000000,0.953,1.06,59,29500000,59,2,0.1
99,"SLX-13692.D701_D502","5",39000001,45500000,1.041,2.82,12,6000000,12,2,0.1
100,"SLX-13692.D701_D502","5",50000001,110000000,0.952,1.04,101,50500000,101,2,0.1
101,"SLX-13692.D701_D502","5",110000001,150000000,1.006,2.12,74,37000000,74,2,0.1
102,"SLX-13692.D701_D502","5",150500001,180500000,0.969,1.38,49,24500000,49,2,0.1
103,"SLX-13692.D701_D502","6",500001,29000000,0.925,0.500000000000001,48,24000000,48,2,0.1
104,"SLX-13692.D701_D502","6",29000001,126000000,0.991,1.82,155,77500000,155,2,0.1
105,"SLX-13692.D701_D502","6",126000001,153000000,1.055,3.1,47,23500000,47,2,0.1
106,"SLX-13692.D701_D502","6",153000001,170500000,0.996,1.92,33,16500000,33,2,0.1
107,"SLX-13692.D701_D502","7",1,159000000,0.972,1.44,251,125500000,251,2,0.1
108,"SLX-13692.D701_D502","8",500001,17000000,1.209,6.18,28,14000000,28,2,0.1
109,"SLX-13692.D701_D502","8",17000001,146364022,1.008,2.16,215,107364022,214.728044,2,0.1
110,"SLX-13692.D701_D502","9",500001,6500000,0.966,1.32,9,4500000,9,2,0.1
111,"SLX-13692.D701_D502","9",6500001,38500000,0.911,0.220000000000001,55,27500000,55,2,0.1
112,"SLX-13692.D701_D502","9",71000001,140500000,0.98,1.6,120,60000000,120,2,0.1
113,"SLX-13692.D701_D502","1",1000001,248500000,0.975,1.66666666666667,367,183500000,367,2,0.15
114,"SLX-13692.D701_D502","10",1,134000000,0.973,1.64,210,105000000,210,2,0.15
115,"SLX-13692.D701_D502","11",500001,66500000,1.001,2.01333333333333,103,51500000,103,2,0.15
116,"SLX-13692.D701_D502","11",66500001,78500000,1.429,7.72,15,7500000,15,2,0.15
117,"SLX-13692.D701_D502","11",78500001,95500000,1.089,3.18666666666667,24,12000000,24,2,0.15
118,"SLX-13692.D701_D502","11",95500001,105500000,1.244,5.25333333333333,18,9000000,18,2,0.15
119,"SLX-13692.D701_D502","11",105500001,134500000,0.93,1.06666666666667,55,27500000,55,2,0.15
120,"SLX-13692.D701_D502","12",1000001,34000000,0.984,1.78666666666667,56,28000000,56,2,0.15
121,"SLX-13692.D701_D502","12",39000001,88500000,0.876,0.346666666666667,81,40500000,81,2,0.15
122,"SLX-13692.D701_D502","12",88500001,93000000,0.953,1.37333333333333,8,4000000,8,2,0.15
123,"SLX-13692.D701_D502","12",93000001,133500000,0.856,0.0799999999999996,68,34000000,68,2,0.15
124,"SLX-13692.D701_D502","13",20000001,115169878,0.936,1.14666666666667,166,82669878,165.339756,2,0.15
125,"SLX-13692.D701_D502","14",20500001,32000000,0.877,0.36,21,10500000,21,2,0.15
126,"SLX-13692.D701_D502","14",32000001,39500000,0.97,1.6,14,7000000,14,2,0.15
127,"SLX-13692.D701_D502","14",39500001,53000000,1.183,4.44,23,11500000,23,2,0.15
128,"SLX-13692.D701_D502","14",53500001,106000000,0.934,1.12,92,46000000,92,2,0.15
129,"SLX-13692.D701_D502","15",22000001,102500000,0.956,1.41333333333333,134,67000000,134,2,0.15
130,"SLX-13692.D701_D502","16",500001,29000000,0.916,0.88,38,19000000,38,2,0.15
131,"SLX-13692.D701_D502","16",30000001,76000000,0.99,1.86666666666667,57,28500000,57,2,0.15
132,"SLX-13692.D701_D502","16",76000001,90000000,0.916,0.88,23,11500000,23,2,0.15
133,"SLX-13692.D701_D502","17",1,18000000,0.836,-0.186666666666667,33,16500000,33,2,0.15
134,"SLX-13692.D701_D502","17",26000001,81000000,0.992,1.89333333333333,88,44000000,88,2,0.15
135,"SLX-13692.D701_D502","18",500001,5500000,1.243,5.24,9,4500000,9,2,0.15
136,"SLX-13692.D701_D502","18",5500001,78077248,0.906,0.746666666666667,118,58577248,117.154496,2,0.15
137,"SLX-13692.D701_D502","19",1000001,41000000,0.946,1.28,56,28000000,56,2,0.15
138,"SLX-13692.D701_D502","19",41000001,59000000,0.997,1.96,23,11500000,23,2,0.15
139,"SLX-13692.D701_D502","2",1000001,100000000,0.969,1.58666666666667,155,77500000,155,2,0.15
140,"SLX-13692.D701_D502","2",100000001,124000000,1.244,5.25333333333333,35,17500000,35,2,0.15
141,"SLX-13692.D701_D502","2",124000001,156000000,0.966,1.54666666666667,49,24500000,49,2,0.15
142,"SLX-13692.D701_D502","2",157000001,243000000,1.028,2.37333333333333,146,73000000,146,2,0.15
143,"SLX-13692.D701_D502","20",1,17000000,0.96,1.46666666666667,30,15000000,30,2,0.15
144,"SLX-13692.D701_D502","20",17500001,62500000,1.062,2.82666666666667,76,38000000,76,2,0.15
145,"SLX-13692.D701_D502","21",15500001,35500000,0.943,1.24,31,15500000,31,2,0.15
146,"SLX-13692.D701_D502","21",35500001,48000000,0.833,-0.226666666666667,20,10000000,20,2,0.15
147,"SLX-13692.D701_D502","22",19000001,51000000,0.874,0.32,54,27000000,54,2,0.15
148,"SLX-13692.D701_D502","3",1,160000000,1,2,272,136000000,272,2,0.15
149,"SLX-13692.D701_D502","3",161000001,197500000,1.05,2.66666666666667,63,31500000,63,2,0.15
150,"SLX-13692.D701_D502","4",500001,37500000,0.943,1.24,60,30000000,60,2,0.15
151,"SLX-13692.D701_D502","4",37500001,161000000,1.001,2.01333333333333,203,101500000,203,2,0.15
152,"SLX-13692.D701_D502","4",161000001,190000000,0.961,1.48,53,26500000,53,2,0.15
153,"SLX-13692.D701_D502","5",500001,3000000,1.19,4.53333333333333,4,2000000,4,2,0.15
154,"SLX-13692.D701_D502","5",4000001,39000000,0.953,1.37333333333333,59,29500000,59,2,0.15
155,"SLX-13692.D701_D502","5",39000001,45500000,1.041,2.54666666666667,12,6000000,12,2,0.15
156,"SLX-13692.D701_D502","5",50000001,110000000,0.952,1.36,101,50500000,101,2,0.15
157,"SLX-13692.D701_D502","5",110000001,150000000,1.006,2.08,74,37000000,74,2,0.15
158,"SLX-13692.D701_D502","5",150500001,180500000,0.969,1.58666666666667,49,24500000,49,2,0.15
159,"SLX-13692.D701_D502","6",500001,29000000,0.925,1,48,24000000,48,2,0.15
160,"SLX-13692.D701_D502","6",29000001,126000000,0.991,1.88,155,77500000,155,2,0.15
161,"SLX-13692.D701_D502","6",126000001,153000000,1.055,2.73333333333333,47,23500000,47,2,0.15
162,"SLX-13692.D701_D502","6",153000001,170500000,0.996,1.94666666666667,33,16500000,33,2,0.15
163,"SLX-13692.D701_D502","7",1,159000000,0.972,1.62666666666667,251,125500000,251,2,0.15
164,"SLX-13692.D701_D502","8",500001,17000000,1.209,4.78666666666667,28,14000000,28,2,0.15
165,"SLX-13692.D701_D502","8",17000001,146364022,1.008,2.10666666666667,215,107364022,214.728044,2,0.15
166,"SLX-13692.D701_D502","9",500001,6500000,0.966,1.54666666666667,9,4500000,9,2,0.15
167,"SLX-13692.D701_D502","9",6500001,38500000,0.911,0.813333333333334,55,27500000,55,2,0.15
168,"SLX-13692.D701_D502","9",71000001,140500000,0.98,1.73333333333333,120,60000000,120,2,0.15
169,"SLX-13692.D701_D502","1",1000001,248500000,0.975,1.4875,367,183500000,367,2.5,0.05
170,"SLX-13692.D701_D502","10",1,134000000,0.973,1.4065,210,105000000,210,2.5,0.05
171,"SLX-13692.D701_D502","11",500001,66500000,1.001,2.5405,103,51500000,103,2.5,0.05
172,"SLX-13692.D701_D502","11",66500001,78500000,1.429,19.8745,15,7500000,15,2.5,0.05
173,"SLX-13692.D701_D502","11",78500001,95500000,1.089,6.1045,24,12000000,24,2.5,0.05
174,"SLX-13692.D701_D502","11",95500001,105500000,1.244,12.382,18,9000000,18,2.5,0.05
175,"SLX-13692.D701_D502","11",105500001,134500000,0.93,-0.334999999999998,55,27500000,55,2.5,0.05
176,"SLX-13692.D701_D502","12",1000001,34000000,0.984,1.852,56,28000000,56,2.5,0.05
177,"SLX-13692.D701_D502","12",39000001,88500000,0.876,-2.522,81,40500000,81,2.5,0.05
178,"SLX-13692.D701_D502","12",88500001,93000000,0.953,0.596499999999998,8,4000000,8,2.5,0.05
179,"SLX-13692.D701_D502","12",93000001,133500000,0.856,-3.332,68,34000000,68,2.5,0.05
180,"SLX-13692.D701_D502","13",20000001,115169878,0.936,-0.0919999999999979,166,82669878,165.339756,2.5,0.05
181,"SLX-13692.D701_D502","14",20500001,32000000,0.877,-2.4815,21,10500000,21,2.5,0.05
182,"SLX-13692.D701_D502","14",32000001,39500000,0.97,1.285,14,7000000,14,2.5,0.05
183,"SLX-13692.D701_D502","14",39500001,53000000,1.183,9.9115,23,11500000,23,2.5,0.05
184,"SLX-13692.D701_D502","14",53500001,106000000,0.934,-0.172999999999998,92,46000000,92,2.5,0.05
185,"SLX-13692.D701_D502","15",22000001,102500000,0.956,0.717999999999998,134,67000000,134,2.5,0.05
186,"SLX-13692.D701_D502","16",500001,29000000,0.916,-0.901999999999998,38,19000000,38,2.5,0.05
187,"SLX-13692.D701_D502","16",30000001,76000000,0.99,2.095,57,28500000,57,2.5,0.05
188,"SLX-13692.D701_D502","16",76000001,90000000,0.916,-0.901999999999998,23,11500000,23,2.5,0.05
189,"SLX-13692.D701_D502","17",1,18000000,0.836,-4.142,33,16500000,33,2.5,0.05
190,"SLX-13692.D701_D502","17",26000001,81000000,0.992,2.176,88,44000000,88,2.5,0.05
191,"SLX-13692.D701_D502","18",500001,5500000,1.243,12.3415,9,4500000,9,2.5,0.05
192,"SLX-13692.D701_D502","18",5500001,78077248,0.906,-1.307,118,58577248,117.154496,2.5,0.05
193,"SLX-13692.D701_D502","19",1000001,41000000,0.946,0.312999999999998,56,28000000,56,2.5,0.05
194,"SLX-13692.D701_D502","19",41000001,59000000,0.997,2.3785,23,11500000,23,2.5,0.05
195,"SLX-13692.D701_D502","2",1000001,100000000,0.969,1.2445,155,77500000,155,2.5,0.05
196,"SLX-13692.D701_D502","2",100000001,124000000,1.244,12.382,35,17500000,35,2.5,0.05
197,"SLX-13692.D701_D502","2",124000001,156000000,0.966,1.123,49,24500000,49,2.5,0.05
198,"SLX-13692.D701_D502","2",157000001,243000000,1.028,3.634,146,73000000,146,2.5,0.05
199,"SLX-13692.D701_D502","20",1,17000000,0.96,0.879999999999999,30,15000000,30,2.5,0.05
200,"SLX-13692.D701_D502","20",17500001,62500000,1.062,5.011,76,38000000,76,2.5,0.05
201,"SLX-13692.D701_D502","21",15500001,35500000,0.943,0.191499999999998,31,15500000,31,2.5,0.05
202,"SLX-13692.D701_D502","21",35500001,48000000,0.833,-4.2635,20,10000000,20,2.5,0.05
203,"SLX-13692.D701_D502","22",19000001,51000000,0.874,-2.603,54,27000000,54,2.5,0.05
204,"SLX-13692.D701_D502","3",1,160000000,1,2.5,272,136000000,272,2.5,0.05
205,"SLX-13692.D701_D502","3",161000001,197500000,1.05,4.525,63,31500000,63,2.5,0.05
206,"SLX-13692.D701_D502","4",500001,37500000,0.943,0.191499999999998,60,30000000,60,2.5,0.05
207,"SLX-13692.D701_D502","4",37500001,161000000,1.001,2.5405,203,101500000,203,2.5,0.05
208,"SLX-13692.D701_D502","4",161000001,190000000,0.961,0.920499999999999,53,26500000,53,2.5,0.05
209,"SLX-13692.D701_D502","5",500001,3000000,1.19,10.195,4,2000000,4,2.5,0.05
210,"SLX-13692.D701_D502","5",4000001,39000000,0.953,0.596499999999998,59,29500000,59,2.5,0.05
211,"SLX-13692.D701_D502","5",39000001,45500000,1.041,4.1605,12,6000000,12,2.5,0.05
212,"SLX-13692.D701_D502","5",50000001,110000000,0.952,0.555999999999998,101,50500000,101,2.5,0.05
213,"SLX-13692.D701_D502","5",110000001,150000000,1.006,2.743,74,37000000,74,2.5,0.05
214,"SLX-13692.D701_D502","5",150500001,180500000,0.969,1.2445,49,24500000,49,2.5,0.05
215,"SLX-13692.D701_D502","6",500001,29000000,0.925,-0.537499999999998,48,24000000,48,2.5,0.05
216,"SLX-13692.D701_D502","6",29000001,126000000,0.991,2.1355,155,77500000,155,2.5,0.05
217,"SLX-13692.D701_D502","6",126000001,153000000,1.055,4.7275,47,23500000,47,2.5,0.05
218,"SLX-13692.D701_D502","6",153000001,170500000,0.996,2.338,33,16500000,33,2.5,0.05
219,"SLX-13692.D701_D502","7",1,159000000,0.972,1.366,251,125500000,251,2.5,0.05
220,"SLX-13692.D701_D502","8",500001,17000000,1.209,10.9645,28,14000000,28,2.5,0.05
221,"SLX-13692.D701_D502","8",17000001,146364022,1.008,2.824,215,107364022,214.728044,2.5,0.05
222,"SLX-13692.D701_D502","9",500001,6500000,0.966,1.123,9,4500000,9,2.5,0.05
223,"SLX-13692.D701_D502","9",6500001,38500000,0.911,-1.1045,55,27500000,55,2.5,0.05
224,"SLX-13692.D701_D502","9",71000001,140500000,0.98,1.69,120,60000000,120,2.5,0.05
225,"SLX-13692.D701_D502","1",1000001,248500000,0.975,1.9875,367,183500000,367,2.5,0.1
226,"SLX-13692.D701_D502","10",1,134000000,0.973,1.9465,210,105000000,210,2.5,0.1
227,"SLX-13692.D701_D502","11",500001,66500000,1.001,2.5205,103,51500000,103,2.5,0.1
228,"SLX-13692.D701_D502","11",66500001,78500000,1.429,11.2945,15,7500000,15,2.5,0.1
229,"SLX-13692.D701_D502","11",78500001,95500000,1.089,4.3245,24,12000000,24,2.5,0.1
230,"SLX-13692.D701_D502","11",95500001,105500000,1.244,7.502,18,9000000,18,2.5,0.1
231,"SLX-13692.D701_D502","11",105500001,134500000,0.93,1.065,55,27500000,55,2.5,0.1
232,"SLX-13692.D701_D502","12",1000001,34000000,0.984,2.172,56,28000000,56,2.5,0.1
233,"SLX-13692.D701_D502","12",39000001,88500000,0.876,-0.0419999999999998,81,40500000,81,2.5,0.1
234,"SLX-13692.D701_D502","12",88500001,93000000,0.953,1.5365,8,4000000,8,2.5,0.1
235,"SLX-13692.D701_D502","12",93000001,133500000,0.856,-0.452,68,34000000,68,2.5,0.1
236,"SLX-13692.D701_D502","13",20000001,115169878,0.936,1.188,166,82669878,165.339756,2.5,0.1
237,"SLX-13692.D701_D502","14",20500001,32000000,0.877,-0.0215000000000001,21,10500000,21,2.5,0.1
238,"SLX-13692.D701_D502","14",32000001,39500000,0.97,1.885,14,7000000,14,2.5,0.1
239,"SLX-13692.D701_D502","14",39500001,53000000,1.183,6.2515,23,11500000,23,2.5,0.1
240,"SLX-13692.D701_D502","14",53500001,106000000,0.934,1.147,92,46000000,92,2.5,0.1
241,"SLX-13692.D701_D502","15",22000001,102500000,0.956,1.598,134,67000000,134,2.5,0.1
242,"SLX-13692.D701_D502","16",500001,29000000,0.916,0.778000000000001,38,19000000,38,2.5,0.1
243,"SLX-13692.D701_D502","16",30000001,76000000,0.99,2.295,57,28500000,57,2.5,0.1
244,"SLX-13692.D701_D502","16",76000001,90000000,0.916,0.778000000000001,23,11500000,23,2.5,0.1
245,"SLX-13692.D701_D502","17",1,18000000,0.836,-0.862000000000001,33,16500000,33,2.5,0.1
246,"SLX-13692.D701_D502","17",26000001,81000000,0.992,2.336,88,44000000,88,2.5,0.1
247,"SLX-13692.D701_D502","18",500001,5500000,1.243,7.4815,9,4500000,9,2.5,0.1
248,"SLX-13692.D701_D502","18",5500001,78077248,0.906,0.573000000000001,118,58577248,117.154496,2.5,0.1
249,"SLX-13692.D701_D502","19",1000001,41000000,0.946,1.393,56,28000000,56,2.5,0.1
250,"SLX-13692.D701_D502","19",41000001,59000000,0.997,2.4385,23,11500000,23,2.5,0.1
251,"SLX-13692.D701_D502","2",1000001,100000000,0.969,1.8645,155,77500000,155,2.5,0.1
252,"SLX-13692.D701_D502","2",100000001,124000000,1.244,7.502,35,17500000,35,2.5,0.1
253,"SLX-13692.D701_D502","2",124000001,156000000,0.966,1.803,49,24500000,49,2.5,0.1
254,"SLX-13692.D701_D502","2",157000001,243000000,1.028,3.074,146,73000000,146,2.5,0.1
255,"SLX-13692.D701_D502","20",1,17000000,0.96,1.68,30,15000000,30,2.5,0.1
256,"SLX-13692.D701_D502","20",17500001,62500000,1.062,3.771,76,38000000,76,2.5,0.1
257,"SLX-13692.D701_D502","21",15500001,35500000,0.943,1.3315,31,15500000,31,2.5,0.1
258,"SLX-13692.D701_D502","21",35500001,48000000,0.833,-0.923500000000001,20,10000000,20,2.5,0.1
259,"SLX-13692.D701_D502","22",19000001,51000000,0.874,-0.0830000000000002,54,27000000,54,2.5,0.1
260,"SLX-13692.D701_D502","3",1,160000000,1,2.5,272,136000000,272,2.5,0.1
261,"SLX-13692.D701_D502","3",161000001,197500000,1.05,3.525,63,31500000,63,2.5,0.1
262,"SLX-13692.D701_D502","4",500001,37500000,0.943,1.3315,60,30000000,60,2.5,0.1
263,"SLX-13692.D701_D502","4",37500001,161000000,1.001,2.5205,203,101500000,203,2.5,0.1
264,"SLX-13692.D701_D502","4",161000001,190000000,0.961,1.7005,53,26500000,53,2.5,0.1
265,"SLX-13692.D701_D502","5",500001,3000000,1.19,6.395,4,2000000,4,2.5,0.1
266,"SLX-13692.D701_D502","5",4000001,39000000,0.953,1.5365,59,29500000,59,2.5,0.1
267,"SLX-13692.D701_D502","5",39000001,45500000,1.041,3.3405,12,6000000,12,2.5,0.1
268,"SLX-13692.D701_D502","5",50000001,110000000,0.952,1.516,101,50500000,101,2.5,0.1
269,"SLX-13692.D701_D502","5",110000001,150000000,1.006,2.623,74,37000000,74,2.5,0.1
270,"SLX-13692.D701_D502","5",150500001,180500000,0.969,1.8645,49,24500000,49,2.5,0.1
271,"SLX-13692.D701_D502","6",500001,29000000,0.925,0.962500000000001,48,24000000,48,2.5,0.1
272,"SLX-13692.D701_D502","6",29000001,126000000,0.991,2.3155,155,77500000,155,2.5,0.1
273,"SLX-13692.D701_D502","6",126000001,153000000,1.055,3.6275,47,23500000,47,2.5,0.1
274,"SLX-13692.D701_D502","6",153000001,170500000,0.996,2.418,33,16500000,33,2.5,0.1
275,"SLX-13692.D701_D502","7",1,159000000,0.972,1.926,251,125500000,251,2.5,0.1
276,"SLX-13692.D701_D502","8",500001,17000000,1.209,6.7845,28,14000000,28,2.5,0.1
