"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
54,"SLX-9246.D701_D504","5",150500001,180500000,0.945,0.899999999999999,49,24500000,49,2,0.1
55,"SLX-9246.D701_D504","6",500001,170500000,1.023,2.46,283,141500000,283,2,0.1
56,"SLX-9246.D701_D504","7",1,159000000,0.993,1.86,251,125500000,251,2,0.1
57,"SLX-9246.D701_D504","8",500001,146364022,1.053,3.06,243,121364022,242.728044,2,0.1
58,"SLX-9246.D701_D504","9",500001,140500000,1,2,184,92000000,184,2,0.1
59,"SLX-9246.D701_D504","1",1000001,248500000,1.012,2.16,367,183500000,367,2,0.15
60,"SLX-9246.D701_D504","10",1,134000000,0.989,1.85333333333333,210,105000000,210,2,0.15
61,"SLX-9246.D701_D504","11",500001,134500000,0.992,1.89333333333333,215,107500000,215,2,0.15
62,"SLX-9246.D701_D504","12",1000001,88500000,1.026,2.34666666666667,137,68500000,137,2,0.15
63,"SLX-9246.D701_D504","12",88500001,94000000,1.193,4.57333333333333,10,5000000,10,2,0.15
64,"SLX-9246.D701_D504","12",95000001,125000000,0.981,1.74666666666667,55,27500000,55,2,0.15
65,"SLX-9246.D701_D504","12",126000001,133500000,0.853,0.0399999999999996,11,5500000,11,2,0.15
66,"SLX-9246.D701_D504","13",20000001,115169878,0.99,1.86666666666667,166,82669878,165.339756,2,0.15
67,"SLX-9246.D701_D504","14",20500001,106000000,1,2,150,75000000,150,2,0.15
68,"SLX-9246.D701_D504","15",22000001,32000000,0.884,0.453333333333333,11,5500000,11,2,0.15
69,"SLX-9246.D701_D504","15",32000001,73500000,1.04,2.53333333333333,72,36000000,72,2,0.15
70,"SLX-9246.D701_D504","15",73500001,102500000,0.963,1.50666666666667,51,25500000,51,2,0.15
71,"SLX-9246.D701_D504","16",500001,90000000,0.956,1.41333333333333,118,59000000,118,2,0.15
72,"SLX-9246.D701_D504","17",1,81000000,0.987,1.82666666666667,121,60500000,121,2,0.15
73,"SLX-9246.D701_D504","18",500001,78077248,0.977,1.69333333333333,127,63077248,126.154496,2,0.15
74,"SLX-9246.D701_D504","19",1000001,59000000,0.944,1.25333333333333,79,39500000,79,2,0.15
75,"SLX-9246.D701_D504","2",1000001,243000000,1.005,2.06666666666667,385,192500000,385,2,0.15
76,"SLX-9246.D701_D504","20",1,62500000,0.986,1.81333333333333,106,53000000,106,2,0.15
77,"SLX-9246.D701_D504","21",15500001,48000000,1,2,51,25500000,51,2,0.15
78,"SLX-9246.D701_D504","22",19000001,51000000,0.951,1.34666666666667,54,27000000,54,2,0.15
79,"SLX-9246.D701_D504","3",1,197500000,1.013,2.17333333333333,335,167500000,335,2,0.15
80,"SLX-9246.D701_D504","4",500001,190000000,1.001,2.01333333333333,316,158000000,316,2,0.15
81,"SLX-9246.D701_D504","5",500001,38500000,0.941,1.21333333333333,62,31000000,62,2,0.15
82,"SLX-9246.D701_D504","5",38500001,150000000,1.03,2.4,188,94000000,188,2,0.15
83,"SLX-9246.D701_D504","5",150500001,180500000,0.945,1.26666666666667,49,24500000,49,2,0.15
84,"SLX-9246.D701_D504","6",500001,170500000,1.023,2.30666666666667,283,141500000,283,2,0.15
85,"SLX-9246.D701_D504","7",1,159000000,0.993,1.90666666666667,251,125500000,251,2,0.15
86,"SLX-9246.D701_D504","8",500001,146364022,1.053,2.70666666666667,243,121364022,242.728044,2,0.15
87,"SLX-9246.D701_D504","9",500001,140500000,1,2,184,92000000,184,2,0.15
88,"SLX-9246.D701_D504","1",1000001,248500000,1.012,2.986,367,183500000,367,2.5,0.05
89,"SLX-9246.D701_D504","10",1,134000000,0.989,2.0545,210,105000000,210,2.5,0.05
90,"SLX-9246.D701_D504","11",500001,134500000,0.992,2.176,215,107500000,215,2.5,0.05
91,"SLX-9246.D701_D504","12",1000001,88500000,1.026,3.553,137,68500000,137,2.5,0.05
92,"SLX-9246.D701_D504","12",88500001,94000000,1.193,10.3165,10,5000000,10,2.5,0.05
93,"SLX-9246.D701_D504","12",95000001,125000000,0.981,1.7305,55,27500000,55,2.5,0.05
94,"SLX-9246.D701_D504","12",126000001,133500000,0.853,-3.4535,11,5500000,11,2.5,0.05
95,"SLX-9246.D701_D504","13",20000001,115169878,0.99,2.095,166,82669878,165.339756,2.5,0.05
96,"SLX-9246.D701_D504","14",20500001,106000000,1,2.5,150,75000000,150,2.5,0.05
97,"SLX-9246.D701_D504","15",22000001,32000000,0.884,-2.198,11,5500000,11,2.5,0.05
98,"SLX-9246.D701_D504","15",32000001,73500000,1.04,4.12,72,36000000,72,2.5,0.05
99,"SLX-9246.D701_D504","15",73500001,102500000,0.963,1.0015,51,25500000,51,2.5,0.05
100,"SLX-9246.D701_D504","16",500001,90000000,0.956,0.717999999999998,118,59000000,118,2.5,0.05
101,"SLX-9246.D701_D504","17",1,81000000,0.987,1.9735,121,60500000,121,2.5,0.05
102,"SLX-9246.D701_D504","18",500001,78077248,0.977,1.5685,127,63077248,126.154496,2.5,0.05
103,"SLX-9246.D701_D504","19",1000001,59000000,0.944,0.231999999999998,79,39500000,79,2.5,0.05
104,"SLX-9246.D701_D504","2",1000001,243000000,1.005,2.7025,385,192500000,385,2.5,0.05
105,"SLX-9246.D701_D504","20",1,62500000,0.986,1.933,106,53000000,106,2.5,0.05
106,"SLX-9246.D701_D504","21",15500001,48000000,1,2.5,51,25500000,51,2.5,0.05
107,"SLX-9246.D701_D504","22",19000001,51000000,0.951,0.515499999999998,54,27000000,54,2.5,0.05
108,"SLX-9246.D701_D504","3",1,197500000,1.013,3.0265,335,167500000,335,2.5,0.05
109,"SLX-9246.D701_D504","4",500001,190000000,1.001,2.5405,316,158000000,316,2.5,0.05
110,"SLX-9246.D701_D504","5",500001,38500000,0.941,0.110499999999998,62,31000000,62,2.5,0.05
111,"SLX-9246.D701_D504","5",38500001,150000000,1.03,3.715,188,94000000,188,2.5,0.05
112,"SLX-9246.D701_D504","5",150500001,180500000,0.945,0.272499999999998,49,24500000,49,2.5,0.05
113,"SLX-9246.D701_D504","6",500001,170500000,1.023,3.4315,283,141500000,283,2.5,0.05
114,"SLX-9246.D701_D504","7",1,159000000,0.993,2.2165,251,125500000,251,2.5,0.05
115,"SLX-9246.D701_D504","8",500001,146364022,1.053,4.6465,243,121364022,242.728044,2.5,0.05
116,"SLX-9246.D701_D504","9",500001,140500000,1,2.5,184,92000000,184,2.5,0.05
117,"SLX-9246.D701_D504","1",1000001,248500000,1.012,2.746,367,183500000,367,2.5,0.1
118,"SLX-9246.D701_D504","10",1,134000000,0.989,2.2745,210,105000000,210,2.5,0.1
119,"SLX-9246.D701_D504","11",500001,134500000,0.992,2.336,215,107500000,215,2.5,0.1
120,"SLX-9246.D701_D504","12",1000001,88500000,1.026,3.033,137,68500000,137,2.5,0.1
121,"SLX-9246.D701_D504","12",88500001,94000000,1.193,6.4565,10,5000000,10,2.5,0.1
122,"SLX-9246.D701_D504","12",95000001,125000000,0.981,2.1105,55,27500000,55,2.5,0.1
123,"SLX-9246.D701_D504","12",126000001,133500000,0.853,-0.513500000000001,11,5500000,11,2.5,0.1
124,"SLX-9246.D701_D504","13",20000001,115169878,0.99,2.295,166,82669878,165.339756,2.5,0.1
125,"SLX-9246.D701_D504","14",20500001,106000000,1,2.5,150,75000000,150,2.5,0.1
126,"SLX-9246.D701_D504","15",22000001,32000000,0.884,0.122,11,5500000,11,2.5,0.1
127,"SLX-9246.D701_D504","15",32000001,73500000,1.04,3.32,72,36000000,72,2.5,0.1
128,"SLX-9246.D701_D504","15",73500001,102500000,0.963,1.7415,51,25500000,51,2.5,0.1
129,"SLX-9246.D701_D504","16",500001,90000000,0.956,1.598,118,59000000,118,2.5,0.1
130,"SLX-9246.D701_D504","17",1,81000000,0.987,2.2335,121,60500000,121,2.5,0.1
131,"SLX-9246.D701_D504","18",500001,78077248,0.977,2.0285,127,63077248,126.154496,2.5,0.1
132,"SLX-9246.D701_D504","19",1000001,59000000,0.944,1.352,79,39500000,79,2.5,0.1
133,"SLX-9246.D701_D504","2",1000001,243000000,1.005,2.6025,385,192500000,385,2.5,0.1
134,"SLX-9246.D701_D504","20",1,62500000,0.986,2.213,106,53000000,106,2.5,0.1
135,"SLX-9246.D701_D504","21",15500001,48000000,1,2.5,51,25500000,51,2.5,0.1
136,"SLX-9246.D701_D504","22",19000001,51000000,0.951,1.4955,54,27000000,54,2.5,0.1
137,"SLX-9246.D701_D504","3",1,197500000,1.013,2.7665,335,167500000,335,2.5,0.1
138,"SLX-9246.D701_D504","4",500001,190000000,1.001,2.5205,316,158000000,316,2.5,0.1
139,"SLX-9246.D701_D504","5",500001,38500000,0.941,1.2905,62,31000000,62,2.5,0.1
140,"SLX-9246.D701_D504","5",38500001,150000000,1.03,3.115,188,94000000,188,2.5,0.1
141,"SLX-9246.D701_D504","5",150500001,180500000,0.945,1.3725,49,24500000,49,2.5,0.1
142,"SLX-9246.D701_D504","6",500001,170500000,1.023,2.9715,283,141500000,283,2.5,0.1
143,"SLX-9246.D701_D504","7",1,159000000,0.993,2.3565,251,125500000,251,2.5,0.1
144,"SLX-9246.D701_D504","8",500001,146364022,1.053,3.5865,243,121364022,242.728044,2.5,0.1
145,"SLX-9246.D701_D504","9",500001,140500000,1,2.5,184,92000000,184,2.5,0.1
146,"SLX-9246.D701_D504","1",1000001,248500000,1.012,2.666,367,183500000,367,2.5,0.15
147,"SLX-9246.D701_D504","10",1,134000000,0.989,2.34783333333333,210,105000000,210,2.5,0.15
148,"SLX-9246.D701_D504","11",500001,134500000,0.992,2.38933333333333,215,107500000,215,2.5,0.15
149,"SLX-9246.D701_D504","12",1000001,88500000,1.026,2.85966666666667,137,68500000,137,2.5,0.15
150,"SLX-9246.D701_D504","12",88500001,94000000,1.193,5.16983333333333,10,5000000,10,2.5,0.15
151,"SLX-9246.D701_D504","12",95000001,125000000,0.981,2.23716666666667,55,27500000,55,2.5,0.15
152,"SLX-9246.D701_D504","12",126000001,133500000,0.853,0.466499999999999,11,5500000,11,2.5,0.15
153,"SLX-9246.D701_D504","13",20000001,115169878,0.99,2.36166666666667,166,82669878,165.339756,2.5,0.15
154,"SLX-9246.D701_D504","14",20500001,106000000,1,2.5,150,75000000,150,2.5,0.15
155,"SLX-9246.D701_D504","15",22000001,32000000,0.884,0.895333333333333,11,5500000,11,2.5,0.15
156,"SLX-9246.D701_D504","15",32000001,73500000,1.04,3.05333333333333,72,36000000,72,2.5,0.15
157,"SLX-9246.D701_D504","15",73500001,102500000,0.963,1.98816666666667,51,25500000,51,2.5,0.15
158,"SLX-9246.D701_D504","16",500001,90000000,0.956,1.89133333333333,118,59000000,118,2.5,0.15
159,"SLX-9246.D701_D504","17",1,81000000,0.987,2.32016666666667,121,60500000,121,2.5,0.15
160,"SLX-9246.D701_D504","18",500001,78077248,0.977,2.18183333333333,127,63077248,126.154496,2.5,0.15
161,"SLX-9246.D701_D504","19",1000001,59000000,0.944,1.72533333333333,79,39500000,79,2.5,0.15
162,"SLX-9246.D701_D504","2",1000001,243000000,1.005,2.56916666666667,385,192500000,385,2.5,0.15
163,"SLX-9246.D701_D504","20",1,62500000,0.986,2.30633333333333,106,53000000,106,2.5,0.15
164,"SLX-9246.D701_D504","21",15500001,48000000,1,2.5,51,25500000,51,2.5,0.15
165,"SLX-9246.D701_D504","22",19000001,51000000,0.951,1.82216666666667,54,27000000,54,2.5,0.15
166,"SLX-9246.D701_D504","3",1,197500000,1.013,2.67983333333333,335,167500000,335,2.5,0.15
167,"SLX-9246.D701_D504","4",500001,190000000,1.001,2.51383333333333,316,158000000,316,2.5,0.15
168,"SLX-9246.D701_D504","5",500001,38500000,0.941,1.68383333333333,62,31000000,62,2.5,0.15
169,"SLX-9246.D701_D504","5",38500001,150000000,1.03,2.915,188,94000000,188,2.5,0.15
170,"SLX-9246.D701_D504","5",150500001,180500000,0.945,1.73916666666667,49,24500000,49,2.5,0.15
171,"SLX-9246.D701_D504","6",500001,170500000,1.023,2.81816666666667,283,141500000,283,2.5,0.15
172,"SLX-9246.D701_D504","7",1,159000000,0.993,2.40316666666667,251,125500000,251,2.5,0.15
173,"SLX-9246.D701_D504","8",500001,146364022,1.053,3.23316666666667,243,121364022,242.728044,2.5,0.15
174,"SLX-9246.D701_D504","9",500001,140500000,1,2.5,184,92000000,184,2.5,0.15
175,"SLX-9246.D701_D504","1",1000001,248500000,1.012,3.492,367,183500000,367,3,0.05
176,"SLX-9246.D701_D504","10",1,134000000,0.989,2.549,210,105000000,210,3,0.05
177,"SLX-9246.D701_D504","11",500001,134500000,0.992,2.672,215,107500000,215,3,0.05
178,"SLX-9246.D701_D504","12",1000001,88500000,1.026,4.066,137,68500000,137,3,0.05
179,"SLX-9246.D701_D504","12",88500001,94000000,1.193,10.913,10,5000000,10,3,0.05
180,"SLX-9246.D701_D504","12",95000001,125000000,0.981,2.221,55,27500000,55,3,0.05
181,"SLX-9246.D701_D504","12",126000001,133500000,0.853,-3.027,11,5500000,11,3,0.05
182,"SLX-9246.D701_D504","13",20000001,115169878,0.99,2.59,166,82669878,165.339756,3,0.05
183,"SLX-9246.D701_D504","14",20500001,106000000,1,3,150,75000000,150,3,0.05
184,"SLX-9246.D701_D504","15",22000001,32000000,0.884,-1.756,11,5500000,11,3,0.05
185,"SLX-9246.D701_D504","15",32000001,73500000,1.04,4.64,72,36000000,72,3,0.05
186,"SLX-9246.D701_D504","15",73500001,102500000,0.963,1.483,51,25500000,51,3,0.05
187,"SLX-9246.D701_D504","16",500001,90000000,0.956,1.196,118,59000000,118,3,0.05
188,"SLX-9246.D701_D504","17",1,81000000,0.987,2.467,121,60500000,121,3,0.05
189,"SLX-9246.D701_D504","18",500001,78077248,0.977,2.057,127,63077248,126.154496,3,0.05
190,"SLX-9246.D701_D504","19",1000001,59000000,0.944,0.703999999999998,79,39500000,79,3,0.05
191,"SLX-9246.D701_D504","2",1000001,243000000,1.005,3.205,385,192500000,385,3,0.05
192,"SLX-9246.D701_D504","20",1,62500000,0.986,2.426,106,53000000,106,3,0.05
193,"SLX-9246.D701_D504","21",15500001,48000000,1,3,51,25500000,51,3,0.05
194,"SLX-9246.D701_D504","22",19000001,51000000,0.951,0.990999999999998,54,27000000,54,3,0.05
195,"SLX-9246.D701_D504","3",1,197500000,1.013,3.533,335,167500000,335,3,0.05
196,"SLX-9246.D701_D504","4",500001,190000000,1.001,3.041,316,158000000,316,3,0.05
197,"SLX-9246.D701_D504","5",500001,38500000,0.941,0.580999999999998,62,31000000,62,3,0.05
198,"SLX-9246.D701_D504","5",38500001,150000000,1.03,4.23,188,94000000,188,3,0.05
199,"SLX-9246.D701_D504","5",150500001,180500000,0.945,0.744999999999998,49,24500000,49,3,0.05
200,"SLX-9246.D701_D504","6",500001,170500000,1.023,3.943,283,141500000,283,3,0.05
201,"SLX-9246.D701_D504","7",1,159000000,0.993,2.713,251,125500000,251,3,0.05
202,"SLX-9246.D701_D504","8",500001,146364022,1.053,5.173,243,121364022,242.728044,3,0.05
203,"SLX-9246.D701_D504","9",500001,140500000,1,3,184,92000000,184,3,0.05
204,"SLX-9246.D701_D504","1",1000001,248500000,1.012,3.252,367,183500000,367,3,0.1
205,"SLX-9246.D701_D504","10",1,134000000,0.989,2.769,210,105000000,210,3,0.1
206,"SLX-9246.D701_D504","11",500001,134500000,0.992,2.832,215,107500000,215,3,0.1
207,"SLX-9246.D701_D504","12",1000001,88500000,1.026,3.546,137,68500000,137,3,0.1
208,"SLX-9246.D701_D504","12",88500001,94000000,1.193,7.053,10,5000000,10,3,0.1
209,"SLX-9246.D701_D504","12",95000001,125000000,0.981,2.601,55,27500000,55,3,0.1
210,"SLX-9246.D701_D504","12",126000001,133500000,0.853,-0.0870000000000006,11,5500000,11,3,0.1
211,"SLX-9246.D701_D504","13",20000001,115169878,0.99,2.79,166,82669878,165.339756,3,0.1
212,"SLX-9246.D701_D504","14",20500001,106000000,1,3,150,75000000,150,3,0.1
213,"SLX-9246.D701_D504","15",22000001,32000000,0.884,0.564,11,5500000,11,3,0.1
214,"SLX-9246.D701_D504","15",32000001,73500000,1.04,3.84,72,36000000,72,3,0.1
215,"SLX-9246.D701_D504","15",73500001,102500000,0.963,2.223,51,25500000,51,3,0.1
216,"SLX-9246.D701_D504","16",500001,90000000,0.956,2.076,118,59000000,118,3,0.1
217,"SLX-9246.D701_D504","17",1,81000000,0.987,2.727,121,60500000,121,3,0.1
218,"SLX-9246.D701_D504","18",500001,78077248,0.977,2.517,127,63077248,126.154496,3,0.1
219,"SLX-9246.D701_D504","19",1000001,59000000,0.944,1.824,79,39500000,79,3,0.1
220,"SLX-9246.D701_D504","2",1000001,243000000,1.005,3.105,385,192500000,385,3,0.1
221,"SLX-9246.D701_D504","20",1,62500000,0.986,2.706,106,53000000,106,3,0.1
222,"SLX-9246.D701_D504","21",15500001,48000000,1,3,51,25500000,51,3,0.1
223,"SLX-9246.D701_D504","22",19000001,51000000,0.951,1.971,54,27000000,54,3,0.1
224,"SLX-9246.D701_D504","3",1,197500000,1.013,3.273,335,167500000,335,3,0.1
225,"SLX-9246.D701_D504","4",500001,190000000,1.001,3.021,316,158000000,316,3,0.1
226,"SLX-9246.D701_D504","5",500001,38500000,0.941,1.761,62,31000000,62,3,0.1
227,"SLX-9246.D701_D504","5",38500001,150000000,1.03,3.63,188,94000000,188,3,0.1
228,"SLX-9246.D701_D504","5",150500001,180500000,0.945,1.845,49,24500000,49,3,0.1
229,"SLX-9246.D701_D504","6",500001,170500000,1.023,3.483,283,141500000,283,3,0.1
230,"SLX-9246.D701_D504","7",1,159000000,0.993,2.853,251,125500000,251,3,0.1
231,"SLX-9246.D701_D504","8",500001,146364022,1.053,4.113,243,121364022,242.728044,3,0.1
232,"SLX-9246.D701_D504","9",500001,140500000,1,3,184,92000000,184,3,0.1
233,"SLX-9246.D701_D504","1",1000001,248500000,1.012,3.172,367,183500000,367,3,0.15
234,"SLX-9246.D701_D504","10",1,134000000,0.989,2.84233333333333,210,105000000,210,3,0.15
235,"SLX-9246.D701_D504","11",500001,134500000,0.992,2.88533333333333,215,107500000,215,3,0.15
236,"SLX-9246.D701_D504","12",1000001,88500000,1.026,3.37266666666667,137,68500000,137,3,0.15
237,"SLX-9246.D701_D504","12",88500001,94000000,1.193,5.76633333333333,10,5000000,10,3,0.15
238,"SLX-9246.D701_D504","12",95000001,125000000,0.981,2.72766666666667,55,27500000,55,3,0.15
239,"SLX-9246.D701_D504","12",126000001,133500000,0.853,0.892999999999999,11,5500000,11,3,0.15
240,"SLX-9246.D701_D504","13",20000001,115169878,0.99,2.85666666666667,166,82669878,165.339756,3,0.15
241,"SLX-9246.D701_D504","14",20500001,106000000,1,3,150,75000000,150,3,0.15
242,"SLX-9246.D701_D504","15",22000001,32000000,0.884,1.33733333333333,11,5500000,11,3,0.15
243,"SLX-9246.D701_D504","15",32000001,73500000,1.04,3.57333333333333,72,36000000,72,3,0.15
244,"SLX-9246.D701_D504","15",73500001,102500000,0.963,2.46966666666667,51,25500000,51,3,0.15
245,"SLX-9246.D701_D504","16",500001,90000000,0.956,2.36933333333333,118,59000000,118,3,0.15
246,"SLX-9246.D701_D504","17",1,81000000,0.987,2.81366666666667,121,60500000,121,3,0.15
247,"SLX-9246.D701_D504","18",500001,78077248,0.977,2.67033333333333,127,63077248,126.154496,3,0.15
248,"SLX-9246.D701_D504","19",1000001,59000000,0.944,2.19733333333333,79,39500000,79,3,0.15
249,"SLX-9246.D701_D504","2",1000001,243000000,1.005,3.07166666666666,385,192500000,385,3,0.15
250,"SLX-9246.D701_D504","20",1,62500000,0.986,2.79933333333333,106,53000000,106,3,0.15
251,"SLX-9246.D701_D504","21",15500001,48000000,1,3,51,25500000,51,3,0.15
252,"SLX-9246.D701_D504","22",19000001,51000000,0.951,2.29766666666667,54,27000000,54,3,0.15
253,"SLX-9246.D701_D504","3",1,197500000,1.013,3.18633333333333,335,167500000,335,3,0.15
254,"SLX-9246.D701_D504","4",500001,190000000,1.001,3.01433333333333,316,158000000,316,3,0.15
255,"SLX-9246.D701_D504","5",500001,38500000,0.941,2.15433333333333,62,31000000,62,3,0.15
256,"SLX-9246.D701_D504","5",38500001,150000000,1.03,3.43,188,94000000,188,3,0.15
257,"SLX-9246.D701_D504","5",150500001,180500000,0.945,2.21166666666667,49,24500000,49,3,0.15
258,"SLX-9246.D701_D504","6",500001,170500000,1.023,3.32966666666667,283,141500000,283,3,0.15
259,"SLX-9246.D701_D504","7",1,159000000,0.993,2.89966666666667,251,125500000,251,3,0.15
260,"SLX-9246.D701_D504","8",500001,146364022,1.053,3.75966666666667,243,121364022,242.728044,3,0.15
261,"SLX-9246.D701_D504","9",500001,140500000,1,3,184,92000000,184,3,0.15
